GEOID,Median_Housing_Price_2020
1400000US06037310100,940800
1400000US06037310201,904100
1400000US06037310202,875700
1400000US06037310300,865300
1400000US06037310400,811600
1400000US06037310501,691000
1400000US06037310601,579400
1400000US06037310602,850500
1400000US06037310701,582300
1400000US06037310703,669400
1400000US06037310704,493900
1400000US06037310705,498200
1400000US06037310800,785300
1400000US06037310900,704000
1400000US06037311000,727400
1400000US06037311100,701300
1400000US06037311200,680600
1400000US06037311300,731300
1400000US06037311400,855700
1400000US06037311500,837300
1400000US06037311601,NA
1400000US06037311602,653100
1400000US06037311700,878100
1400000US06037311801,601400
1400000US06037311802,831700
1400000US06037320101,454600
1400000US06037320102,502300
1400000US06037320201,434700
1400000US06037320202,496300
1400000US06037320300,463500
1400000US06037400205,1395400
1400000US06037400206,804400
1400000US06037400207,728500
1400000US06037400208,750000
1400000US06037400209,796400
1400000US06037400304,554800
1400000US06037400402,716300
1400000US06037400403,647800
1400000US06037400404,883500
1400000US06037400501,932100
1400000US06037400602,484000
1400000US06037400603,470500
1400000US06037400605,454300
1400000US06037400801,652400
1400000US06037401001,672600
1400000US06037401002,684200
1400000US06037401101,627800
1400000US06037401102,549800
1400000US06037401201,621000
1400000US06037401202,542800
1400000US06037401203,574100
1400000US06037401303,848100
1400000US06037401304,725500
1400000US06037401311,552500
1400000US06037401312,324000
1400000US06037401500,515200
1400000US06037401601,357600
1400000US06037401602,559600
1400000US06037401705,624700
1400000US06037401706,490100
1400000US06037401707,395800
1400000US06037401801,644600
1400000US06037401802,658800
1400000US06037401901,NA
1400000US06037401902,785000
1400000US06037402001,558500
1400000US06037402002,551800
1400000US06037402101,416500
1400000US06037402102,437700
1400000US06037402200,490800
1400000US06037402301,409600
1400000US06037402303,360500
1400000US06037402304,168800
1400000US06037402403,NA
1400000US06037402404,NA
1400000US06037402405,389000
1400000US06037402406,366800
1400000US06037402501,327400
1400000US06037402503,463400
1400000US06037402504,422300
1400000US06037402601,391000
1400000US06037402602,502400
1400000US06037402702,363200
1400000US06037402703,376300
1400000US06037402705,426600
1400000US06037402706,418400
1400000US06037402801,357500
1400000US06037402803,375600
1400000US06037402804,344000
1400000US06037402902,396300
1400000US06037402903,395900
1400000US06037402904,393700
1400000US06037403000,375100
1400000US06037403305,677700
1400000US06037403316,581700
1400000US06037403317,610700
1400000US06037403318,568700
1400000US06037403319,610300
1400000US06037403320,830500
1400000US06037403321,664700
1400000US06037403323,746100
1400000US06037403324,994700
1400000US06037403325,726200
1400000US06037403326,587000
1400000US06037403327,590800
1400000US06037403328,612500
1400000US06037403401,681000
1400000US06037403402,692800
1400000US06037403403,923600
1400000US06037403404,934100
1400000US06037403407,1171600
1400000US06037403408,710900
1400000US06037403409,771400
1400000US06037403500,956200
1400000US06037403601,668700
1400000US06037403702,638000
1400000US06037403703,569200
1400000US06037403721,536500
1400000US06037403722,592800
1400000US06037403801,443000
1400000US06037403802,467800
1400000US06037403901,474600
1400000US06037403902,558300
1400000US06037404000,521600
1400000US06037404100,416900
1400000US06037404201,431000
1400000US06037404203,487300
1400000US06037404301,429400
1400000US06037404302,447100
1400000US06037404401,426600
1400000US06037404402,444700
1400000US06037404501,375000
1400000US06037404503,402700
1400000US06037404504,419300
1400000US06037404600,475000
1400000US06037404701,429500
1400000US06037404702,423000
1400000US06037404703,483300
1400000US06037404804,445200
1400000US06037404805,436400
1400000US06037404806,393900
1400000US06037404901,435700
1400000US06037404902,455500
1400000US06037404903,445100
1400000US06037405001,449000
1400000US06037405002,438100
1400000US06037405101,409700
1400000US06037405102,387600
1400000US06037405201,451800
1400000US06037405202,462300
1400000US06037405203,470600
1400000US06037405301,468800
1400000US06037405302,533200
1400000US06037405400,455600
1400000US06037405500,537000
1400000US06037405600,591500
1400000US06037405701,459600
1400000US06037405702,493600
1400000US06037405800,461600
1400000US06037405900,466800
1400000US06037406000,513700
1400000US06037406101,496900
1400000US06037406103,572400
1400000US06037406201,560100
1400000US06037406300,869500
1400000US06037406413,627200
1400000US06037406500,576200
1400000US06037406601,584100
1400000US06037406602,541300
1400000US06037406701,607600
1400000US06037406702,579400
1400000US06037406801,553800
1400000US06037406903,453600
1400000US06037407001,465300
1400000US06037407002,453500
1400000US06037407101,424900
1400000US06037407102,484700
1400000US06037407201,446200
1400000US06037407202,461100
1400000US06037407301,476100
1400000US06037407302,433500
1400000US06037407400,578200
1400000US06037407501,461700
1400000US06037407502,480800
1400000US06037407601,446100
1400000US06037407602,463700
1400000US06037407701,426700
1400000US06037407702,425100
1400000US06037407801,456500
1400000US06037407802,468600
1400000US06037407901,479600
1400000US06037407902,469200
1400000US06037408003,540400
1400000US06037408004,390300
1400000US06037408005,663000
1400000US06037408006,589000
1400000US06037408133,571800
1400000US06037408134,532100
1400000US06037408135,562400
1400000US06037408136,536000
1400000US06037408137,454900
1400000US06037408138,329500
1400000US06037408139,435400
1400000US06037408140,367200
1400000US06037408141,422900
1400000US06037408212,577900
1400000US06037408213,465800
1400000US06037408301,461900
1400000US06037408302,520900
1400000US06037408303,587900
1400000US06037408401,522900
1400000US06037408402,630500
1400000US06037408503,717300
1400000US06037408504,553100
1400000US06037408505,732100
1400000US06037408623,603200
1400000US06037408624,616700
1400000US06037408625,665200
1400000US06037408626,735500
1400000US06037408627,716200
1400000US06037408628,658800
1400000US06037408629,688600
1400000US06037408631,534400
1400000US06037408703,973100
1400000US06037408705,597700
1400000US06037408707,814100
1400000US06037408722,616300
1400000US06037408724,516300
1400000US06037408725,562300
1400000US06037408800,406900
1400000US06037408900,560400
1400000US06037409000,368900
1400000US06037409100,461700
1400000US06037430003,666100
1400000US06037430004,422100
1400000US06037430005,481200
1400000US06037430101,434900
1400000US06037430102,439500
1400000US06037430200,1625000
1400000US06037430301,900300
1400000US06037430302,740000
1400000US06037430400,1322100
1400000US06037430501,1033000
1400000US06037430502,985800
1400000US06037430600,2000001
1400000US06037430701,1427600
1400000US06037430721,929400
1400000US06037430723,642800
1400000US06037430724,618700
1400000US06037430801,796800
1400000US06037430802,1233600
1400000US06037430803,1153500
1400000US06037430901,641800
1400000US06037430902,623300
1400000US06037431002,658000
1400000US06037431003,661600
1400000US06037431004,593400
1400000US06037431100,563600
1400000US06037431200,488400
1400000US06037431300,638600
1400000US06037431400,678700
1400000US06037431501,539100
1400000US06037431502,657500
1400000US06037431600,1192200
1400000US06037431701,1527800
1400000US06037431800,817300
1400000US06037431900,805800
1400000US06037432001,848500
1400000US06037432002,773600
1400000US06037432101,667700
1400000US06037432102,719100
1400000US06037432201,626000
1400000US06037432202,604700
1400000US06037432300,526200
1400000US06037432401,584800
1400000US06037432402,496300
1400000US06037432501,454900
1400000US06037432502,569900
1400000US06037432601,526000
1400000US06037432602,537000
1400000US06037432700,470400
1400000US06037432801,418600
1400000US06037432802,457000
1400000US06037432901,607600
1400000US06037432902,589700
1400000US06037433103,460800
1400000US06037433200,479000
1400000US06037433302,522700
1400000US06037433304,451500
1400000US06037433305,383600
1400000US06037433306,512900
1400000US06037433307,461900
1400000US06037433402,442200
1400000US06037433403,503000
1400000US06037433505,474000
1400000US06037433506,NA
1400000US06037433601,571200
1400000US06037433602,497000
1400000US06037433803,471300
1400000US06037433804,396600
1400000US06037433901,501900
1400000US06037433903,465800
1400000US06037434001,403900
1400000US06037434003,488900
1400000US06037434004,494500
1400000US06037434100,445100
1400000US06037460001,1894200
1400000US06037460002,889400
1400000US06037460101,1098800
1400000US06037460200,756800
1400000US06037460301,852100
1400000US06037460302,613900
1400000US06037460401,734500
1400000US06037460501,1668000
1400000US06037460502,1508600
1400000US06037460601,1504400
1400000US06037460700,2000001
1400000US06037460800,1754800
1400000US06037460900,637000
1400000US06037461000,644500
1400000US06037461100,766200
1400000US06037461200,956100
1400000US06037461300,736700
1400000US06037461400,695600
1400000US06037461501,651500
1400000US06037461502,610700
1400000US06037461600,645400
1400000US06037461700,932200
1400000US06037461901,619200
1400000US06037461902,763900
1400000US06037462001,645300
1400000US06037462002,599400
1400000US06037462100,789100
1400000US06037462201,781300
1400000US06037462202,606400
1400000US06037462301,655800
1400000US06037462302,580700
1400000US06037462400,842300
1400000US06037462500,848100
1400000US06037462600,899100
1400000US06037462700,796500
1400000US06037462800,832500
1400000US06037462900,765500
1400000US06037463000,1109800
1400000US06037463103,843000
1400000US06037463200,865700
1400000US06037463300,933700
1400000US06037463400,856800
1400000US06037463500,589500
1400000US06037463601,585500
1400000US06037463602,533300
1400000US06037463700,1560300
1400000US06037463800,1182300
1400000US06037463900,996400
1400000US06037464000,1257200
1400000US06037464101,2000001
1400000US06037464102,2000001
1400000US06037464200,1830500
1400000US06037480002,927600
1400000US06037480011,763600
1400000US06037480012,834500
1400000US06037480101,884400
1400000US06037480102,775800
1400000US06037480201,879900
1400000US06037480202,873000
1400000US06037480302,704900
1400000US06037480303,598300
1400000US06037480304,591500
1400000US06037480400,808700
1400000US06037480500,1360000
1400000US06037480601,915600
1400000US06037480602,969900
1400000US06037480702,1139400
1400000US06037480703,1065600
1400000US06037480704,944900
1400000US06037480802,600100
1400000US06037480803,631000
1400000US06037480804,611500
1400000US06037480901,606400
1400000US06037480902,544200
1400000US06037480903,648200
1400000US06037481001,631900
1400000US06037481002,569000
1400000US06037481101,634600
1400000US06037481102,595900
1400000US06037481103,699400
1400000US06037481201,662000
1400000US06037481203,623400
1400000US06037481300,596700
1400000US06037481401,613700
1400000US06037481403,668100
1400000US06037481404,658600
1400000US06037481500,629900
1400000US06037481603,641600
1400000US06037481604,532400
1400000US06037481605,549700
1400000US06037481606,631000
1400000US06037481711,493600
1400000US06037481712,640100
1400000US06037481713,621100
1400000US06037481714,499500
1400000US06037481800,650800
1400000US06037481901,642900
1400000US06037481902,647600
1400000US06037482001,689700
1400000US06037482002,749600
1400000US06037482101,663200
1400000US06037482102,708700
1400000US06037482201,626200
1400000US06037482202,545500
1400000US06037482301,636200
1400000US06037482303,498300
1400000US06037482304,557200
1400000US06037482401,625800
1400000US06037482403,510000
1400000US06037482404,483700
1400000US06037482502,605000
1400000US06037482503,606900
1400000US06037482521,522500
1400000US06037482522,438300
1400000US06037482600,663900
1400000US06037482701,601400
1400000US06037482702,600600
1400000US06037482801,612000
1400000US06037500100,898600
1400000US06037500202,991600
1400000US06037500203,663200
1400000US06037500204,897000
1400000US06037500300,648400
1400000US06037500402,488900
1400000US06037500403,458700
1400000US06037500404,458700
1400000US06037500500,335800
1400000US06037500600,433500
1400000US06037500700,466300
1400000US06037500800,469100
1400000US06037500900,453600
1400000US06037501001,462600
1400000US06037501002,479000
1400000US06037501200,538400
1400000US06037501301,554000
1400000US06037501302,611200
1400000US06037501400,540700
1400000US06037501501,662000
1400000US06037501503,578900
1400000US06037501504,483000
1400000US06037501600,731700
1400000US06037501700,619700
1400000US06037501802,582000
1400000US06037501803,476300
1400000US06037501804,454200
1400000US06037501900,514700
1400000US06037502003,458700
1400000US06037502004,455200
1400000US06037502005,487300
1400000US06037502100,430500
1400000US06037502200,467100
1400000US06037502303,460800
1400000US06037502401,485500
1400000US06037502402,466900
1400000US06037502500,471600
1400000US06037502602,498600
1400000US06037502603,492400
1400000US06037502604,486200
1400000US06037502700,451000
1400000US06037502801,475600
1400000US06037502901,471000
1400000US06037503000,479800
1400000US06037503103,465900
1400000US06037503104,455400
1400000US06037503105,470200
1400000US06037503106,522600
1400000US06037503201,572900
1400000US06037503202,511300
1400000US06037503301,557300
1400000US06037503302,559800
1400000US06037503401,585800
1400000US06037503402,590500
1400000US06037503501,533100
1400000US06037503502,524300
1400000US06037503601,586800
1400000US06037503602,778900
1400000US06037503701,599800
1400000US06037503702,607900
1400000US06037503704,639600
1400000US06037503705,687500
1400000US06037503801,611000
1400000US06037503802,589900
1400000US06037503901,587200
1400000US06037503902,593400
1400000US06037504001,595200
1400000US06037504002,600900
1400000US06037504101,469700
1400000US06037504200,488900
1400000US06037530005,638800
1400000US06037530006,537900
1400000US06037530007,617300
1400000US06037530101,423100
1400000US06037530102,531800
1400000US06037530202,530000
1400000US06037530203,535300
1400000US06037530204,456000
1400000US06037530301,440500
1400000US06037530302,457300
1400000US06037530400,505100
1400000US06037530500,427500
1400000US06037530603,462800
1400000US06037530700,462000
1400000US06037530801,464200
1400000US06037530802,445300
1400000US06037530901,448800
1400000US06037530902,415300
1400000US06037531000,424100
1400000US06037531101,509700
1400000US06037531102,468900
1400000US06037531201,398300
1400000US06037531202,446900
1400000US06037531301,417400
1400000US06037531302,457800
1400000US06037531502,478800
1400000US06037531503,461000
1400000US06037531504,551400
1400000US06037531602,431500
1400000US06037531603,419200
1400000US06037531604,444500
1400000US06037531701,433900
1400000US06037531702,468300
1400000US06037531800,440900
1400000US06037531901,422000
1400000US06037531902,412600
1400000US06037532001,442300
1400000US06037532002,417900
1400000US06037532101,461300
1400000US06037532102,507700
1400000US06037532200,474300
1400000US06037532302,401200
1400000US06037532303,450000
1400000US06037532304,442900
1400000US06037532500,372300
1400000US06037532605,355700
1400000US06037532606,451300
1400000US06037532607,452500
1400000US06037532700,287500
1400000US06037532800,382800
1400000US06037532900,354500
1400000US06037533001,440600
1400000US06037533002,372500
1400000US06037533103,368900
1400000US06037533104,345200
1400000US06037533105,473800
1400000US06037533108,444900
1400000US06037533201,430400
1400000US06037533204,440300
1400000US06037533300,421100
1400000US06037533401,372900
1400000US06037533402,405700
1400000US06037533403,555000
1400000US06037533501,457400
1400000US06037533504,437100
1400000US06037533601,589500
1400000US06037533602,444300
1400000US06037533603,450600
1400000US06037533701,358500
1400000US06037533702,452400
1400000US06037533703,456300
1400000US06037533803,464800
1400000US06037533804,408100
1400000US06037533805,443400
1400000US06037533806,335800
1400000US06037533901,410700
1400000US06037533902,403800
1400000US06037534001,438600
1400000US06037534002,402100
1400000US06037534101,390800
1400000US06037534102,480300
1400000US06037534201,NA
1400000US06037534202,338600
1400000US06037534203,387000
1400000US06037534301,416400
1400000US06037534302,466400
1400000US06037534403,314300
1400000US06037534404,427000
1400000US06037534405,NA
1400000US06037534406,457100
1400000US06037534501,407200
1400000US06037534502,434500
1400000US06037534700,434300
1400000US06037534802,440300
1400000US06037534803,391500
1400000US06037534804,462500
1400000US06037534900,431200
1400000US06037535001,441500
1400000US06037535002,405500
1400000US06037535101,362400
1400000US06037535102,413400
1400000US06037535200,375000
1400000US06037535300,385000
1400000US06037535400,329700
1400000US06037535501,560300
1400000US06037535502,530200
1400000US06037535503,456100
1400000US06037535603,422300
1400000US06037535604,424400
1400000US06037535605,431100
1400000US06037535606,412300
1400000US06037535607,416500
1400000US06037535701,442800
1400000US06037535702,435000
1400000US06037535802,391800
1400000US06037535803,447900
1400000US06037535804,446200
1400000US06037535901,466600
1400000US06037535902,444500
1400000US06037536000,455500
1400000US06037536102,365000
1400000US06037536103,429700
1400000US06037536104,457200
1400000US06037536201,481300
1400000US06037536202,455300
1400000US06037540000,423400
1400000US06037540101,412300
1400000US06037540102,427100
1400000US06037540201,364400
1400000US06037540202,446500
1400000US06037540203,374000
1400000US06037540300,375500
1400000US06037540400,331400
1400000US06037540501,413300
1400000US06037540502,477100
1400000US06037540600,330900
1400000US06037540700,423400
1400000US06037540800,437200
1400000US06037540901,383700
1400000US06037540902,420600
1400000US06037541003,441700
1400000US06037541100,389000
1400000US06037541200,421000
1400000US06037541300,384300
1400000US06037541401,332000
1400000US06037541402,347600
1400000US06037541500,366600
1400000US06037541603,343100
1400000US06037541604,411200
1400000US06037541605,355900
1400000US06037541606,388300
1400000US06037541700,441400
1400000US06037541801,423600
1400000US06037541802,434700
1400000US06037542000,402600
1400000US06037542103,355300
1400000US06037542104,381200
1400000US06037542105,389200
1400000US06037542106,398400
1400000US06037542200,361100
1400000US06037542401,392400
1400000US06037542402,396900
1400000US06037542501,377800
1400000US06037542502,352800
1400000US06037542601,402900
1400000US06037542602,376900
1400000US06037542700,365200
1400000US06037542800,360900
1400000US06037542900,384100
1400000US06037543000,393900
1400000US06037543100,414500
1400000US06037543201,398100
1400000US06037543203,351400
1400000US06037543304,571600
1400000US06037543305,122000
1400000US06037543306,441100
1400000US06037543321,516900
1400000US06037543322,587400
1400000US06037543400,471300
1400000US06037543501,439200
1400000US06037543502,523500
1400000US06037543503,563500
1400000US06037543601,524900
1400000US06037543603,526700
1400000US06037543605,428600
1400000US06037543606,506700
1400000US06037543607,519300
1400000US06037543701,480100
1400000US06037543703,524600
1400000US06037543704,524900
1400000US06037543705,457800
1400000US06037543801,414100
1400000US06037543803,479900
1400000US06037543804,567400
1400000US06037543903,477100
1400000US06037543905,397400
1400000US06037544001,436400
1400000US06037544002,481500
1400000US06037550101,467700
1400000US06037550201,494400
1400000US06037550202,441400
1400000US06037550301,446400
1400000US06037550501,540100
1400000US06037550502,731300
1400000US06037550601,593000
1400000US06037550602,645400
1400000US06037550700,609700
1400000US06037550801,641500
1400000US06037550802,610400
1400000US06037550901,680700
1400000US06037550902,650100
1400000US06037551001,612100
1400000US06037551002,641900
1400000US06037551101,380800
1400000US06037551102,531900
1400000US06037551201,496600
1400000US06037551203,527700
1400000US06037551204,577000
1400000US06037551300,374600
1400000US06037551401,553900
1400000US06037551402,566800
1400000US06037551501,532500
1400000US06037551502,608400
1400000US06037551700,586000
1400000US06037551801,490400
1400000US06037551802,484900
1400000US06037551900,473000
1400000US06037552001,467900
1400000US06037552002,440300
1400000US06037552100,459000
1400000US06037552200,446300
1400000US06037552301,433200
1400000US06037552302,534100
1400000US06037552400,447600
1400000US06037552601,422800
1400000US06037552602,455200
1400000US06037552700,473200
1400000US06037552800,487000
1400000US06037552900,477500
1400000US06037553000,465600
1400000US06037553100,581000
1400000US06037553201,494900
1400000US06037553202,488800
1400000US06037553300,443800
1400000US06037553400,462400
1400000US06037553502,309700
1400000US06037553503,407000
1400000US06037553504,392300
1400000US06037553601,424400
1400000US06037553602,404400
1400000US06037553701,301900
1400000US06037553702,409300
1400000US06037553801,381500
1400000US06037553802,202900
1400000US06037553901,477300
1400000US06037553902,266800
1400000US06037554001,535900
1400000US06037554002,514500
1400000US06037554101,455000
1400000US06037554105,347800
1400000US06037554106,550400
1400000US06037554201,476300
1400000US06037554203,517000
1400000US06037554204,461300
1400000US06037554301,422900
1400000US06037554302,316100
1400000US06037554403,350000
1400000US06037554404,425400
1400000US06037554405,449500
1400000US06037554406,576400
1400000US06037554511,731200
1400000US06037554512,757400
1400000US06037554513,634100
1400000US06037554514,628200
1400000US06037554515,652400
1400000US06037554516,815600
1400000US06037554517,711900
1400000US06037554518,744400
1400000US06037554519,826900
1400000US06037554521,682600
1400000US06037554522,681700
1400000US06037554600,461600
1400000US06037554700,423400
1400000US06037554801,504600
1400000US06037554802,683800
1400000US06037554900,587400
1400000US06037555001,564200
1400000US06037555002,538800
1400000US06037555105,464100
1400000US06037555106,491500
1400000US06037555107,524900
1400000US06037555202,695900
1400000US06037555211,438500
1400000US06037555212,378000
1400000US06037555300,459500
1400000US06037570001,613200
1400000US06037570002,590700
1400000US06037570003,578600
1400000US06037570100,554300
1400000US06037570202,414700
1400000US06037570203,472700
1400000US06037570204,497300
1400000US06037570303,394900
1400000US06037570304,386800
1400000US06037570305,95300
1400000US06037570306,454100
1400000US06037570402,436400
1400000US06037570403,412700
1400000US06037570404,457600
1400000US06037570502,447300
1400000US06037570503,504000
1400000US06037570504,472500
1400000US06037570601,442000
1400000US06037570602,457600
1400000US06037570603,NA
1400000US06037570701,608900
1400000US06037570703,587900
1400000US06037570800,593500
1400000US06037570901,607300
1400000US06037570902,597700
1400000US06037571000,609400
1400000US06037571101,603600
1400000US06037571102,622400
1400000US06037571201,779000
1400000US06037571202,614600
1400000US06037571300,660200
1400000US06037571400,587600
1400000US06037571502,545300
1400000US06037571504,600200
1400000US06037571505,533600
1400000US06037571600,333300
1400000US06037571701,440300
1400000US06037571703,407800
1400000US06037571704,419200
1400000US06037571800,872600
1400000US06037571900,735300
1400000US06037572001,637600
1400000US06037572201,563200
1400000US06037572202,563700
1400000US06037572301,424700
1400000US06037572500,238300
1400000US06037572600,425300
1400000US06037572700,459900
1400000US06037573002,414100
1400000US06037573003,574700
1400000US06037573004,557500
1400000US06037573101,575200
1400000US06037573102,564000
1400000US06037573201,438300
1400000US06037573202,450300
1400000US06037573300,459300
1400000US06037573401,598200
1400000US06037573402,485300
1400000US06037573403,570300
1400000US06037573601,634200
1400000US06037573700,639800
1400000US06037573800,653600
1400000US06037573902,788800
1400000US06037574000,733100
1400000US06037574100,639200
1400000US06037574201,644600
1400000US06037574202,627900
1400000US06037574300,680800
1400000US06037574400,662800
1400000US06037574500,690400
1400000US06037574602,766600
1400000US06037574800,963600
1400000US06037574901,672500
1400000US06037574902,608700
1400000US06037575001,598300
1400000US06037575002,593200
1400000US06037575101,382500
1400000US06037575102,448100
1400000US06037575103,419600
1400000US06037575201,389100
1400000US06037575202,430800
1400000US06037575300,390200
1400000US06037575401,558300
1400000US06037575402,277500
1400000US06037575801,448000
1400000US06037575802,472800
1400000US06037575803,356800
1400000US06037575901,338500
1400000US06037575902,365900
1400000US06037576001,463600
1400000US06037576200,442800
1400000US06037576301,406100
1400000US06037576302,376000
1400000US06037576401,445500
1400000US06037576402,440000
1400000US06037576403,421100
1400000US06037576501,447500
1400000US06037576502,379100
1400000US06037576503,493500
1400000US06037576601,618900
1400000US06037576602,675300
1400000US06037576700,653400
1400000US06037576801,496300
1400000US06037576802,664800
1400000US06037576901,565800
1400000US06037576903,388300
1400000US06037576904,691500
1400000US06037577000,605100
1400000US06037577100,670400
1400000US06037577200,865700
1400000US06037577300,1019600
1400000US06037577400,995300
1400000US06037577501,1200200
1400000US06037577504,1712000
1400000US06037577602,675000
1400000US06037577604,619200
1400000US06037577605,1080100
1400000US06037577606,886700
1400000US06037577700,473100
1400000US06037577800,490300
1400000US06037577900,435400
1400000US06037578000,430900
1400000US06037578100,NA
1400000US06037599000,712500
1400000US06037599100,NA
1400000US06037600100,461100
1400000US06037600201,613000
1400000US06037600202,399800
1400000US06037600302,380500
1400000US06037600303,406300
1400000US06037600304,413000
1400000US06037600400,564800
1400000US06037600501,606700
1400000US06037600601,602200
1400000US06037600602,5e+05
1400000US06037600702,625700
1400000US06037600703,462400
1400000US06037600704,625800
1400000US06037600801,600500
1400000US06037600802,630500
1400000US06037600902,575900
1400000US06037600911,590800
1400000US06037600912,489800
1400000US06037601001,747700
1400000US06037601002,458900
1400000US06037601100,458900
1400000US06037601202,477000
1400000US06037601211,558000
1400000US06037601212,454400
1400000US06037601301,669000
1400000US06037601302,411400
1400000US06037601303,441400
1400000US06037601401,392200
1400000US06037601402,527600
1400000US06037601501,479000
1400000US06037601502,559000
1400000US06037601600,489600
1400000US06037601700,432600
1400000US06037601801,602100
1400000US06037601802,485300
1400000US06037601900,479300
1400000US06037602002,535300
1400000US06037602003,537600
1400000US06037602103,608200
1400000US06037602104,552200
1400000US06037602105,455300
1400000US06037602106,554600
1400000US06037602201,793100
1400000US06037602202,590900
1400000US06037602301,646900
1400000US06037602302,832000
1400000US06037602402,592400
1400000US06037602403,610800
1400000US06037602404,683100
1400000US06037602504,594700
1400000US06037602505,437100
1400000US06037602506,502600
1400000US06037602507,410600
1400000US06037602510,477400
1400000US06037602511,575000
1400000US06037602512,510200
1400000US06037602513,625000
1400000US06037602601,500500
1400000US06037602602,495600
1400000US06037602700,567200
1400000US06037602801,420800
1400000US06037602802,476300
1400000US06037602900,449600
1400000US06037603004,348200
1400000US06037603005,378500
1400000US06037603006,527600
1400000US06037603007,522900
1400000US06037603008,520100
1400000US06037603101,546100
1400000US06037603102,532500
1400000US06037603200,560400
1400000US06037603301,632500
1400000US06037603302,526700
1400000US06037603400,556900
1400000US06037603500,536200
1400000US06037603600,555300
1400000US06037603702,610500
1400000US06037603703,603600
1400000US06037603705,364500
1400000US06037603706,NA
1400000US06037603801,607800
1400000US06037603802,558400
1400000US06037603901,5e+05
1400000US06037603902,480300
1400000US06037604001,544000
1400000US06037604002,598600
1400000US06037604101,609400
1400000US06037604102,529600
1400000US06037604200,518100
1400000US06037609900,610500
1400000US06037620001,1341900
1400000US06037620002,1079800
1400000US06037620101,1076400
1400000US06037620102,1322200
1400000US06037620201,1909100
1400000US06037620301,2000001
1400000US06037620303,2000001
1400000US06037620305,2000001
1400000US06037620400,1517000
1400000US06037620501,934500
1400000US06037620521,903200
1400000US06037620522,974600
1400000US06037620601,818900
1400000US06037620602,838400
1400000US06037620701,966300
1400000US06037620703,1076300
1400000US06037620704,948500
1400000US06037620801,1837400
1400000US06037620802,2000001
1400000US06037620901,2000001
1400000US06037620904,2000001
1400000US06037621001,1504300
1400000US06037621005,2000001
1400000US06037621102,1209600
1400000US06037621104,1711000
1400000US06037621201,995000
1400000US06037621204,851000
1400000US06037621301,1138400
1400000US06037621324,989800
1400000US06037621326,1704300
1400000US06037621400,1196800
1400000US06037650001,671900
1400000US06037650003,682800
1400000US06037650004,649700
1400000US06037650101,695200
1400000US06037650102,664700
1400000US06037650200,651700
1400000US06037650300,633800
1400000US06037650401,821000
1400000US06037650501,875600
1400000US06037650502,884000
1400000US06037650603,972500
1400000US06037650604,638200
1400000US06037650605,848800
1400000US06037650606,NA
1400000US06037650607,751700
1400000US06037650701,828900
1400000US06037650702,859200
1400000US06037650801,655200
1400000US06037650802,579000
1400000US06037650901,683900
1400000US06037650903,655900
1400000US06037650904,663600
1400000US06037651001,772900
1400000US06037651002,842700
1400000US06037651101,909800
1400000US06037651102,651200
1400000US06037651201,951500
1400000US06037651221,884700
1400000US06037651222,853000
1400000US06037651302,1214000
1400000US06037651304,1345400
1400000US06037651401,773000
1400000US06037651402,872200
1400000US06037670001,613500
1400000US06037670002,632100
1400000US06037670003,617700
1400000US06037670101,675900
1400000US06037670102,497700
1400000US06037670201,1530700
1400000US06037670202,1411700
1400000US06037670324,1750000
1400000US06037670326,2000001
1400000US06037670328,2000001
1400000US06037670405,1099200
1400000US06037670406,1683700
1400000US06037670407,913300
1400000US06037670413,1208800
1400000US06037670416,1686800
1400000US06037670417,1190100
1400000US06037670418,1164300
1400000US06037670500,2000001
1400000US06037670603,2000001
1400000US06037670604,1331600
1400000US06037670701,842100
1400000US06037670702,1384200
1400000US06037700101,918400
1400000US06037700102,906300
1400000US06037700200,889800
1400000US06037700300,672700
1400000US06037700400,1084800
1400000US06037700501,938300
1400000US06037700502,639200
1400000US06037700600,2000001
1400000US06037700700,2000001
1400000US06037700801,1333300
1400000US06037700802,1659900
1400000US06037700901,2000001
1400000US06037700902,2000001
1400000US06037701000,2000001
1400000US06037701201,2000001
1400000US06037701202,1406700
1400000US06037701302,931800
1400000US06037701304,2000001
1400000US06037701402,1740400
1400000US06037701501,1042800
1400000US06037701502,817700
1400000US06037701601,2000001
1400000US06037701602,929400
1400000US06037701701,841700
1400000US06037701702,956400
1400000US06037701801,775300
1400000US06037701802,996900
1400000US06037701902,2000001
1400000US06037702002,1036300
1400000US06037702102,1372300
1400000US06037702201,1352000
1400000US06037702202,1657200
1400000US06037702300,1569400
1400000US06037702400,1160500
1400000US06037702501,1235000
1400000US06037702502,521400
1400000US06037702600,1023900
1400000US06037702700,1081800
1400000US06037702801,1059300
1400000US06037702802,1059800
1400000US06037702803,1047200
1400000US06037702900,893100
1400000US06037703002,1099200
1400000US06037703003,505600
1400000US06037703100,761400
1400000US06037703200,840800
1400000US06037800101,1096000
1400000US06037800103,958500
1400000US06037800104,1187700
1400000US06037800202,1554600
1400000US06037800204,1363500
1400000US06037800205,674600
1400000US06037800206,2000001
1400000US06037800324,726700
1400000US06037800325,954500
1400000US06037800328,1253200
1400000US06037800333,423400
1400000US06037800334,840000
1400000US06037800335,1152500
1400000US06037800336,955200
1400000US06037800337,774500
1400000US06037800338,1114500
1400000US06037800406,2000001
1400000US06037800410,1617300
1400000US06037800411,2000001
