GEOID,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
1400000US06037197410,275.3988266,251.8423435,191.0149681,312.1031222,370.9489474,327.4846766,312.1379822,,
1400000US06037197420,495.4404031,558.5631413,368.727277,526.6936251,487.4019528,499.0366793,468.4902603,,
1400000US06037197500,270.6046459,285.1619153,158.9038214,250.2442851,247.4793496,204.3133414,156.3977538,,
1400000US06037197600,371.0095042,365.8013375,237.1284832,402.3510297,328.4278027,386.7462238,364.9299323,,
1400000US06037197700,303.1087543,,416.127961,146.7986718,176.3119096,129.8295992,240.3103031,424.698995,
1400000US06037199001,494.076269,,496.600389,492.6340366,495.0443524,479.1852157,504.0413012,,
1400000US06037199002,190.8304697,137.0816435,190.8319187,198.5004158,188.4517152,226.2275746,174.7842645,,
1400000US06037199110,334.824075,,,351.4958696,309.1391792,350.4374684,341.8694021,,
1400000US06037199120,219.2432178,,291.0027191,227.6788811,244.8065237,290.689212,221.5377043,,
1400000US06037199201,271.7807376,,,281.0921802,335.9543171,345.6695163,337.3201968,,
1400000US06037199202,212.6704354,260.8362608,,284.6307529,253.3441256,229.3767741,366.7400648,,
1400000US06037199300,134.0525732,146.7398802,,147.0950436,112.1512933,97.91089165,324.7904539,,
1400000US06037199400,100.3808052,77.13216763,111.2274008,143.2031746,113.3656821,151.4628694,129.2507667,,
1400000US06037199700,231.3301992,,48.31021243,255.3728756,213.5518535,204.5572894,201.9108326,,
1400000US06037199801,326.4622464,438.6782027,,308.9221549,336.7834466,361.9417912,351.8352438,,
1400000US06037199802,466.6977256,,,445.8031338,449.9982148,415.6447472,355.8529794,,
1400000US06037199900,329.9625823,,,461.7588325,524.3054769,435.2754176,513.2535476,,
1400000US06037201110,234.1846023,117.7719359,,295.4269236,454.1128998,265.0125485,395.2384131,,
1400000US06037201120,311.6693079,300.4564777,,358.3529265,364.8945643,265.3426625,367.6500359,,
1400000US06037201200,616.5416199,332.1821085,,628.5920591,642.7559901,647.7435235,670.5595244,,
1400000US06037201301,233.1054598,547.6098244,36.96627138,164.4051474,198.7260326,316.6706275,344.1176954,,
1400000US06037201302,311.0946537,471.2132038,275.2224672,216.3743588,194.0579437,224.6197785,454.1027079,118.1502536,
1400000US06037201401,459.0983812,349.6539321,530.4941252,435.6821288,400.2638036,537.7475424,407.1812209,,
1400000US06037201402,367.6912375,341.5634021,,505.2775264,406.8441621,400.5586729,301.3878683,,
1400000US06037201501,497.5808744,464.9961902,,575.5528027,633.8396092,593.5165353,595.2829901,,
1400000US06037201503,885.3440642,959.3552987,978.8176856,887.8019948,911.2672598,877.3556725,895.2926892,,
1400000US06037201504,561.6067682,655.3526759,,603.9509738,620.6252101,581.8505463,602.6239647,,
1400000US06037201601,475.6617645,452.3980007,208.00214,652.1787907,613.8790949,645.3445427,149.5173861,,
1400000US06037201602,589.0125556,594.4994009,,691.693128,690.8794744,676.7717965,577.8570685,,
1400000US06037201700,1039.795158,930.8825084,709.1113955,983.0868992,939.3506519,890.6202276,865.0170263,,
1400000US06037203100,156.2685287,129.0573161,,157.5932251,171.978711,188.1984775,134.2494855,,
1400000US06037203200,276.4227599,248.8625132,,260.3844317,210.6642532,210.0322463,232.0160907,,
1400000US06037203300,403.7204127,,,263.7957084,269.011111,222.4460335,422.1732298,,
1400000US06037203500,205.3121869,,,184.4813157,147.1907803,216.402427,191.1888732,,
1400000US06037203601,402.7450267,,,363.7275531,454.3267464,472.5080558,579.9969853,,
1400000US06037203602,205.7937103,,,169.1847712,219.4085962,215.534289,120.3707281,,
1400000US06037203710,377.9923775,,,312.2056715,337.6281161,398.8319943,420.7125867,,
1400000US06037203720,631.1799984,686.4084836,,657.2732305,630.6517893,657.8138166,658.2384012,,
1400000US06037203800,699.3792919,590.1123101,,713.9429101,564.0552665,577.252463,546.2552177,,
1400000US06037203900,910.2682368,1017.307982,,906.6049627,937.8349462,952.3046859,952.9963799,,
1400000US06037204110,459.5419255,464.6724328,,492.5342134,423.1117868,376.6539311,335.7556505,,
1400000US06037204120,548.3514681,,,539.3825899,478.4721094,590.6022233,507.3990715,,
1400000US06037204200,466.7777879,429.2885521,,439.6232828,441.6004896,439.1383124,470.2595957,,
1400000US06037204300,225.3113248,193.9054298,,180.6301321,226.2606544,186.8645401,194.9398667,,
1400000US06037204410,292.8283302,,,317.4929526,336.9079654,257.6186174,243.4954471,,
1400000US06037204420,162.4810205,250.2716363,,173.9103398,191.1707492,199.9741806,232.1767778,,
1400000US06037204600,239.7972392,,,200.9759701,189.9840188,192.3539038,186.9490444,,
1400000US06037204700,362.4767356,127.2662192,,361.4395498,338.8995824,317.4458788,354.4674408,,
1400000US06037204810,392.8542652,39.19967875,,356.0132777,344.689769,364.943248,484.1984089,,
1400000US06037204820,327.3238078,528.4948011,,329.9744394,290.6053234,331.1762572,280.0818407,,
1400000US06037204910,314.9022337,,,542.1517275,643.2243706,610.3601534,634.7592947,,
1400000US06037204920,640.0821117,839.4916462,,647.8814182,665.1857516,,686.6690901,,
1400000US06037205110,,,,,,,374.5017654,,
1400000US06037205120,519.6241357,,,465.3052021,322.5657932,361.0906029,423.9768257,,
1400000US06037206010,73.10415467,42.12815021,83.10681296,76.61641836,41.51103293,44.77046669,30.48959551,,
1400000US06037206020,,,,,,,,,
1400000US06037206050,112.3784848,141.0685907,,148.2272896,106.2184321,119.3762998,239.7546935,,
1400000US06037206051,,,274.0666385,,,,603.8184059,147.8908325,
1400000US06037206052,,,665.0998646,,,,,725.8182995,
1400000US06037206053,121.424568,,,159.7080325,250.9667556,211.2993704,228.6418224,,
1400000US06037206054,132.9046319,,,139.5311059,,172.5431869,119.3172143,,
1400000US06037206201,,,438.4308832,,,,68.22802749,,
1400000US06037206202,,,596.9827676,,,,430.547146,236.8815334,
1400000US06037206301,,,,,,,271.2226879,,
1400000US06037206302,,,,,,,338.6657464,,
1400000US06037206303,,,,,64.06947812,,122.5766417,,
1400000US06037207101,171.492471,,112.9727967,151.5802235,142.0277511,226.1395241,220.9227852,,
1400000US06037207102,59.46535935,,,92.33824646,121.3830391,42.93579214,84.38066876,,
1400000US06037207103,170.6601546,,154.3617434,67.93343583,134.5705821,182.4831863,118.6161787,,
1400000US06037207303,,,,,,,426.9080399,,
1400000US06037207304,,,248.066153,,,,,,
1400000US06037207305,,,101.8011778,,,,,301.3507077,
1400000US06037207306,,,,,,,,,
1400000US06037207307,,,,,,,,,
1400000US06037207308,,,364.1063953,,,,,,
1400000US06037207400,,,,,,,,,
1400000US06037207501,,,293.8558017,,,,,325.2102863,
1400000US06037207502,,,377.1118712,,,,,,
1400000US06037207711,,,100.8227163,,,,525.8542858,,
1400000US06037207712,,,,,,,,157.2974877,
1400000US06037207901,,,75.79147449,,,,192.5585356,,
1400000US06037207902,,,305.1709026,,,,361.0140286,99.21829645,
1400000US06037208001,108.3039306,,,110.7806111,87.3156933,55.66689678,100.6648794,,
1400000US06037208002,108.5716681,,,131.3382568,145.2482895,133.004815,162.6651563,,
1400000US06037208301,167.211703,,,202.1774586,269.1959854,239.8626931,233.5601427,,
1400000US06037208302,155.244845,,,154.6218043,175.2438861,127.4975261,170.8432207,147.4469243,
1400000US06037208401,394.5395514,,,412.5075763,319.7644506,352.1051846,400.9203888,,
1400000US06037208402,296.5404959,,,317.1906091,339.8392849,291.8030363,347.5359392,,
1400000US06037208501,260.9153996,,46.01147247,147.9341934,151.6622685,158.9249168,108.4698384,125.589228,
1400000US06037208502,382.026498,,,359.1047209,428.4281597,407.5160873,419.3762916,,
1400000US06037208610,642.5599029,512.6473769,202.2186209,524.7637167,570.0165804,635.1185808,560.7633916,,
1400000US06037208620,466.8028808,236.1036888,240.3431749,545.5016517,454.9306814,587.2643691,389.392965,,
1400000US06037208710,67.61772654,,98.11823704,,,,41.13487393,97.70422316,
1400000US06037208720,264.9614025,,,265.1666754,265.0506838,264.5049085,263.9785454,,
1400000US06037208801,176.8896511,,,266.3679171,228.1256791,176.0942564,218.2592771,,
1400000US06037208802,312.4503503,,,329.0818285,303.1828149,347.3304446,247.0263118,,
1400000US06037208902,388.4278082,,,416.9296848,332.3256564,,285.6223318,,
1400000US06037208903,376.1278982,,,112.4069859,,351.8172392,266.2798155,,
1400000US06037208904,436.6275027,,,445.9674435,501.7671395,499.5211451,474.7602348,,
1400000US06037209103,603.7656481,,,586.6407738,549.5595959,652.834164,522.9646193,,
1400000US06037209104,,,,,,,493.6471162,,
1400000US06037209105,,,,,597.2525915,605.7373677,616.9254173,,
1400000US06037209106,284.0796836,,448.9887707,,,,348.7646283,,
1400000US06037209201,,,,,,,528.2382507,,
1400000US06037209202,,,,,,661.673018,607.9626482,,
1400000US06037209300,151.7023015,,,169.2389722,186.5006225,179.4787042,198.7456382,,
1400000US06037209401,217.4456508,,,,311.9422986,156.9943869,178.5647444,,
1400000US06037209402,,,264.3304774,269.2830186,,267.1765582,138.5944816,264.3304774,
1400000US06037209403,159.0994564,,,205.5754675,155.5403504,266.4478096,208.1104748,,
1400000US06037209510,423.1858763,,486.9875594,440.2896826,406.4132204,446.0075838,442.4654405,,
1400000US06037209520,274.2330366,,,371.1660396,367.1060269,353.1529562,255.356797,,
1400000US06037209810,385.8931498,,,535.9345765,519.0830962,533.2310368,498.3119254,,
1400000US06037209820,327.6240139,,,339.541703,329.1897802,339.9148827,351.1669317,,
1400000US06037210010,507.8237409,,664.8251235,537.3149265,515.9485744,509.8364424,490.8804053,,
1400000US06037211000,970.1023232,1003.111095,526.807594,1083.810666,,947.6072894,948.275333,,
1400000US06037211121,573.7269911,535.2173592,,496.3332563,519.5378638,471.0896473,459.215148,,
1400000US06037211122,435.1148286,,,309.4150737,294.7980755,439.5917442,462.6893049,484.8243541,
1400000US06037211123,,,,,,,184.5757957,,
1400000US06037211124,98.38826858,82.22463669,168.7513415,194.3159588,,197.2749601,188.8669894,,
1400000US06037211201,987.8418902,,,1006.735329,962.2396745,885.3398279,1013.316629,,
1400000US06037211202,721.2068305,,752.7392968,672.3310857,740.9068625,686.19823,702.7665016,,
1400000US06037211310,894.5761339,,957.6253181,827.874925,849.7961472,723.8380538,798.7126586,,
1400000US06037211320,237.5829149,,,,546.1932378,512.8901839,493.587104,,
1400000US06037211410,904.666507,921.5659251,785.7170464,929.8872191,696.1033914,779.7547227,831.7936792,,
1400000US06037211420,1125.820997,1135.092052,1097.4468,1125.222884,1133.642485,1124.670611,1090.680107,,
1400000US06037211500,381.1215617,434.5071407,539.8338743,203.0840114,518.0175718,501.2645895,546.964358,,
1400000US06037211701,957.5782674,887.1593696,913.5413407,854.3821189,986.0240237,852.2299123,1033.728045,993.029293,
1400000US06037211703,893.5494081,,971.4335862,1060.685325,799.2580312,863.7761256,970.295577,,
1400000US06037211704,1181.330144,1163.092592,1251.304267,,1172.572399,,1196.649874,1183.22629,
1400000US06037211802,,,531.1998272,,,824.6432845,728.0702822,511.5875375,
1400000US06037211803,794.1935073,830.9722539,683.4228322,790.7552554,,724.4626452,744.5415979,795.6996014,
1400000US06037211804,948.5626187,1030.401867,1027.983925,,,,995.341904,,
1400000US06037211910,519.4537552,,537.0138941,,,,597.1330034,670.8073768,
1400000US06037211921,,,,,,281.9780148,249.0362081,,
1400000US06037211922,,,526.1937154,,,445.0515512,437.9879005,,
1400000US06037212101,,,374.5327723,,,361.4302649,322.6789054,,
1400000US06037212102,,,91.67263725,,,,357.5056018,,
1400000US06037212202,232.1063636,,204.0985497,242.6165534,290.9443252,194.172895,185.4093506,,
1400000US06037212203,129.6105309,,,,,156.7449316,228.3592928,,
1400000US06037212204,201.7330835,,,213.2217191,,192.0260473,220.73524,,
1400000US06037212303,,,,328.8846767,,347.6168021,339.8712084,285.1349372,
1400000US06037212304,,,,,,,301.5336201,,
1400000US06037212305,272.9378481,,404.2624355,347.9820776,237.1292014,282.4025169,334.1088523,,
1400000US06037212306,469.6135541,,387.8701578,421.4119875,429.3131772,472.1279699,460.5610401,,
1400000US06037212410,384.8538072,,468.0401252,,,445.9840365,406.223519,,
1400000US06037212420,180.4789121,,110.6793648,149.3743208,303.5071475,271.6834509,228.2529885,,
1400000US06037212501,294.2510322,,446.7947169,,288.5250928,,397.7108426,438.1536533,
1400000US06037212502,675.331295,,704.9195322,,,,616.664419,,
1400000US06037212610,698.0742696,778.881615,894.78243,777.8486236,647.9254585,784.9461618,799.1115116,,
1400000US06037212620,502.8462521,466.7969825,404.7614709,514.8799452,389.622218,443.5936655,510.6400457,,
1400000US06037212701,386.8240514,374.4564664,607.1400626,505.0995637,531.7332005,527.5200811,304.0105524,,
1400000US06037212702,194.5491984,188.8946955,216.9741672,222.7837794,282.5165762,235.1254118,248.4832578,128.7329272,
1400000US06037212800,273.4443391,321.3160228,,197.6878612,161.3619414,174.7458551,167.6530546,,
1400000US06037212900,586.1149353,482.5756894,599.710816,642.8671937,606.6484942,645.2649763,687.6216778,,
1400000US06037213100,327.915502,374.4047948,308.0022929,445.0020281,201.8133862,377.0354609,335.3536281,,
1400000US06037213201,325.679317,,421.4207705,257.8818802,234.8880474,223.8375442,212.5798595,,
1400000US06037213202,491.5467547,,549.2986111,441.0731162,398.3277311,425.6695313,451.3670477,,
1400000US06037213310,353.0187549,,349.5936714,383.7557772,379.8054317,356.925819,360.9642089,,
1400000US06037213320,618.6114067,,745.676529,552.5908507,576.7211782,513.8901956,555.6908686,,
1400000US06037213401,424.8372069,,351.6893113,,360.258302,488.2810677,375.240066,,
1400000US06037213402,630.6947991,,666.725937,708.1685314,660.9953914,632.659061,701.9492797,826.629625,
1400000US06037214000,449.1592811,449.5670479,385.9212483,734.4564381,406.5460973,279.979477,352.7604398,,
1400000US06037214100,1314.462995,1423.670182,1011.783999,1118.717197,1072.937329,983.6732163,986.216894,977.2687955,
1400000US06037214400,188.4766372,,,283.7488711,292.0099287,209.9407098,258.3720826,,
1400000US06037214501,23.20404627,22.25223727,,,,,228.191125,,
1400000US06037214503,,,,,,,236.3882864,,
1400000US06037214504,,,,,,664.2750526,676.0294131,,
1400000US06037214505,,,,,,,596.2563845,,
1400000US06037214600,771.9325858,774.0825797,558.1406538,823.6048364,914.4241167,931.7840973,625.4010456,548.3582299,
1400000US06037214700,531.8205883,569.0337492,242.5646699,313.0428615,257.6346346,287.068179,271.8542391,,
1400000US06037214800,812.2493076,792.6247202,1105.968785,860.6229491,1073.559231,1122.350621,1051.121383,1083.541817,
1400000US06037214902,302.7501692,296.2590917,531.954576,350.792606,338.3166126,471.933373,497.1717335,,
1400000US06037214903,549.4611122,606.2996699,515.4217828,439.9839948,,518.2604978,495.2035907,543.8627183,
1400000US06037214904,641.6981908,639.0218905,646.9166826,717.5442325,689.3656885,663.4464588,616.452959,673.1104622,
1400000US06037215101,,,428.4511503,,,,525.9338026,428.4463629,
1400000US06037215102,807.9971118,,,904.2469511,805.9474009,838.5925999,774.4986285,,
1400000US06037216100,470.8672672,506.4954363,,590.0256796,745.7215748,874.8186714,889.7229076,,
1400000US06037216201,685.7962445,561.9293046,736.960851,941.9473794,910.6345066,940.1401505,673.4046758,,
1400000US06037216202,841.7734498,863.6040155,707.4278711,1143.258336,1091.289904,1035.203886,998.3744763,631.8438593,
1400000US06037216301,174.9293845,150.004432,,189.6125123,132.9708906,123.4992832,123.4991016,,
1400000US06037216302,428.2105744,476.4101794,150.5903689,381.491349,420.9730179,536.4683076,490.1544758,,
1400000US06037216401,367.7382492,476.6031517,479.2091358,480.3229024,315.3973428,384.3281063,447.393109,365.7426059,
1400000US06037216402,165.6047242,,198.7614345,162.6072125,145.1901342,191.8111511,217.8323282,251.5359267,
1400000US06037216700,1027.713265,1114.694658,1034.037748,994.8517771,1061.566156,961.8905905,1001.120058,1176.146552,
1400000US06037216800,444.5826992,404.516446,,571.2488577,574.9176317,579.0101036,422.4392333,,
1400000US06037216901,1079.779051,1101.556133,,1203.216924,1202.307594,1191.442364,1211.239337,,
1400000US06037216902,973.7491119,917.7687653,668.6355593,827.5105214,811.1701685,752.7576025,739.5463171,,
1400000US06037217001,359.8823771,368.4405214,642.9472262,426.1098272,512.7101512,616.4389608,517.7835884,801.626526,
1400000US06037217002,423.004985,446.0571482,604.7672959,471.8030145,474.1489981,495.636827,408.5655819,237.4871738,
1400000US06037217101,1291.427723,1417.178168,,1282.003632,1171.514492,1264.579726,1168.579756,,
1400000US06037217102,1207.828472,1126.907202,,1276.796577,1293.72169,1300.024045,1302.190983,,
1400000US06037217200,800.0307971,737.7967655,,791.3837183,874.841273,909.9495639,864.0466667,1119.513062,
1400000US06037218110,386.8021247,280.6234355,,324.4951259,540.0921893,452.8840718,495.4024294,,
1400000US06037218120,743.5010293,711.4570005,,760.4891624,748.9229642,775.31585,786.7702552,839.7583545,
1400000US06037218210,289.5044398,,,268.6679412,297.2550532,288.7172113,317.5527007,,
1400000US06037218220,232.7678505,147.5264152,415.2450185,263.1790637,303.2556607,306.7740006,345.1551409,,
1400000US06037218300,750.6709358,1044.257128,1132.03227,723.6079299,742.9828562,767.873077,591.9820998,,
1400000US06037218400,919.7421177,1110.600789,,816.6901215,785.8201111,623.8952281,647.9214048,,
1400000US06037218500,911.8239405,870.8281417,,890.0101684,866.8032863,932.5359472,860.949546,,
1400000US06037218600,360.6773965,425.8443863,,342.1525058,353.1840949,356.0099727,315.5732178,,
1400000US06037218701,458.1623219,483.0734913,323.0676158,350.3122143,374.7665112,271.410531,417.157092,,
1400000US06037218702,339.5674923,701.8068106,,687.4173916,656.7092245,871.7416396,800.9804736,,
1400000US06037218800,350.3692517,487.5056899,,391.3719684,385.9692887,403.9112231,361.7814817,,
1400000US06037218900,453.5549758,486.4062968,,454.0118624,481.2719213,405.9745172,514.1804144,,
1400000US06037219010,305.4746758,294.3189364,,388.0307602,445.9928398,418.9992354,620.4620947,,
1400000US06037219020,523.5336559,567.6403163,,552.7562144,593.6190298,792.7979066,681.0555593,,
1400000US06037219300,929.740617,821.7780996,,901.6397874,995.0672879,922.0050221,928.8961441,,
1400000US06037219500,761.4577604,776.3666869,,414.5204111,333.1022085,1188.126533,1134.384562,,
1400000US06037219700,275.5563503,,,271.6012025,303.5750063,366.3902171,305.2274883,,
1400000US06037219800,565.1022104,627.9278618,,564.7165986,539.7516786,529.9584294,447.6700976,,
1400000US06037219901,531.6485784,588.2790034,,519.5156913,517.0633166,505.8015141,470.0579904,,
1400000US06037219902,183.3940711,181.4218298,,287.2426605,280.4943305,271.8212931,217.6808773,,
1400000US06037220000,438.4260853,445.3989062,,449.2257602,450.8261575,423.0377975,380.303371,,
1400000US06037220100,269.214327,307.4413792,209.0229919,331.5101738,,81.20712864,313.8657926,360.6484562,
1400000US06037221110,419.8727144,,,560.5075881,554.6558846,542.7939444,529.9225574,,
1400000US06037221120,331.9456871,,,351.4558079,291.4532363,250.9189191,407.3284296,,
1400000US06037221210,269.7662113,353.91906,,270.8214653,280.1756537,338.743466,222.6691283,148.518778,
1400000US06037221220,575.7340378,,510.2083329,558.9602014,584.5544222,531.8137518,463.4168512,,
1400000US06037221302,709.2845874,714.1818492,,747.8193934,751.3875585,758.5723955,815.7397546,,
1400000US06037221303,670.8525552,,,702.2670047,657.6390482,676.4072067,700.0823219,,
1400000US06037221304,794.8098935,,734.9059901,726.0331961,694.0154081,821.1014553,799.1005856,,
1400000US06037221401,207.1476909,211.8211355,,334.9915225,331.5314435,323.2310126,297.0546996,,
1400000US06037221402,464.5084948,449.4055549,,397.3219261,314.9228582,379.4941596,354.6244248,,
1400000US06037221500,415.5503122,,,375.2442268,420.6143659,402.484568,417.1511849,,
1400000US06037221601,402.1225006,537.766221,,421.2080817,378.0858355,384.3375417,335.5579333,,
1400000US06037221602,343.4024826,,441.4892414,437.8097696,293.6234946,270.2104027,307.654505,,
1400000US06037221710,408.3966758,417.1185374,,434.9885346,473.881761,420.9493001,359.2469126,,
1400000US06037221810,193.8992324,,,159.8419664,182.9208774,176.0800182,297.103757,,
1400000US06037221820,295.1113619,308.9749544,,273.5088329,323.2492619,239.7457133,333.8766907,,
1400000US06037221900,402.9750453,,,359.4513143,430.1580898,532.849824,528.2804107,,
1400000US06037222001,514.3257955,558.4860467,,517.6439733,484.9907313,429.4017843,462.2226348,,
1400000US06037222002,626.585895,637.3812044,,623.4784222,639.0285063,463.990813,673.8006327,,
1400000US06037222100,313.9996342,296.9221944,240.3065365,327.3322043,269.5767756,371.3304053,329.6024867,,
1400000US06037222200,164.9795999,85.38223341,,166.0492246,178.0846697,142.047325,143.7735156,,
1400000US06037222500,239.3698619,386.3328209,,241.7008729,222.0320878,257.2853032,139.6662861,,
1400000US06037222600,536.5452172,595.8634775,,484.8440018,488.2080089,503.1776113,552.1393564,,
1400000US06037222700,,,,,,,274.9826127,,
1400000US06037224010,,,,,,,221.3916129,,
1400000US06037224020,268.0410213,,,208.1581205,289.5862325,277.1457688,262.7354136,,
1400000US06037224200,304.7104056,,,313.431536,373.4868352,351.5573207,286.0671269,,
1400000US06037224310,155.6718772,,,113.1047536,154.0902724,123.6087723,109.0497462,,
1400000US06037224320,195.5340309,,,204.4819445,174.2133489,157.4916797,155.3817376,,
1400000US06037224410,260.1870271,302.0175779,,242.0213931,225.3585494,250.8763242,172.8469088,,
1400000US06037224420,139.4247726,,,151.6440048,130.5231546,170.2095645,139.4437276,,
1400000US06037224600,564.2311538,,,481.9259882,520.649396,514.0565903,508.4042354,,
1400000US06037224701,278.9742876,,416.3249154,342.8610077,147.4336893,,233.2512468,,
1400000US06037224702,664.6945383,,,644.7921358,580.4985576,562.6333069,583.6637369,,
1400000US06037226001,489.362141,,,412.5752628,371.649833,374.9243918,387.530213,,
1400000US06037226002,896.5428048,,,,790.6758838,,430.4598788,,
1400000US06037226410,146.8706979,,,125.7818776,181.4625702,170.0764856,125.8213149,,
1400000US06037226420,442.3420614,,,419.6127418,442.7121123,451.7086189,397.7118109,,
1400000US06037226701,526.6432386,,,537.901716,511.7745821,547.052214,464.3510363,,
1400000US06037226702,637.0619041,314.0993195,,624.0332345,645.9746219,642.2201599,633.0855,,
1400000US06037227010,228.1266111,,,174.0754584,218.3245579,197.2814693,152.0064033,,307.5538071
1400000US06037227020,443.0399416,,,463.5867475,495.9503896,430.8758202,508.5716482,,
1400000US06037228100,208.0899491,,,210.2157416,241.2498807,182.0382086,271.2605483,,205.0302038
1400000US06037228210,387.3548483,,,342.632446,343.8995566,294.1232161,322.9615395,,
1400000US06037228220,276.1083892,,,263.4890964,276.0235251,322.131726,253.0534555,,
1400000US06037228310,325.7058278,,,322.4110105,302.9898926,283.633426,405.7175168,,
1400000US06037228320,338.8122127,,,328.0470776,332.959288,328.2781645,344.7752779,,
1400000US06037228410,182.5085288,,,166.3344642,193.6419545,206.5888374,263.7305415,,
1400000US06037228420,502.0880591,581.0967969,,496.6231251,450.7393253,580.2545901,664.37335,,
1400000US06037228500,519.2491117,,,501.6469529,548.8291302,582.7928652,568.7938975,,
1400000US06037228600,393.6082327,,,373.173996,396.5992627,317.7895536,346.0328321,,
1400000US06037228710,361.2145846,,,359.2759901,357.2256854,365.2800994,291.9015501,,
1400000US06037228720,431.8862977,,,435.1125728,430.3883757,411.5906427,193.4752138,,
1400000US06037228800,183.9726854,,,188.1904159,175.5119888,226.0904828,160.9342946,,
1400000US06037228900,136.6180977,,,134.4982038,142.9218583,,67.69698862,,
1400000US06037229100,245.4665169,,,269.6341747,154.29768,136.5354409,119.2262532,,
1400000US06037229200,208.1417139,276.9540961,,168.3844978,161.9019037,136.0957636,175.3595612,,
1400000US06037229300,185.5209256,,,205.9067695,187.8711389,149.0059649,107.8399236,,
1400000US06037229410,163.9725057,,,178.9610917,179.640368,136.7865187,179.3714506,,
1400000US06037229420,394.8183164,,,445.4973395,479.7747533,435.3591832,380.109467,,
1400000US06037231100,406.8402215,,,387.494509,413.9285024,453.4962068,538.8678396,,
1400000US06037231210,289.6680929,454.4331526,,268.8071201,297.6793781,409.7926922,314.5514828,,
1400000US06037231220,533.6098694,,,501.095917,568.6046855,544.2803618,559.9979037,,596.6236378
1400000US06037231301,322.0234029,,,274.9422615,287.1502862,287.9573183,240.5990077,,
1400000US06037231302,263.6953148,369.3699736,,237.0768406,290.9995452,210.3606659,227.6819191,,
1400000US06037231400,523.8596911,389.6526751,,510.0581772,496.1419553,526.1078083,408.3015546,,
1400000US06037231500,792.2019362,926.8610212,,698.2534656,770.160469,890.2931506,845.5798386,,
1400000US06037231601,690.1177264,552.0902494,,663.07455,659.6789927,689.5489974,660.7428724,,
1400000US06037231602,709.0035638,631.4343708,,716.4620384,715.9474739,683.1051906,732.788297,,
1400000US06037231603,721.1225808,,,598.3386671,680.5329754,677.9393418,642.4281049,,
1400000US06037231710,493.458682,,,545.8518239,542.7433778,695.0197381,591.3423451,,
1400000US06037231720,636.5671844,,838.0788036,698.1425793,759.0487578,735.1791593,742.5148682,,
1400000US06037231800,899.0132412,,,909.4859094,901.9344624,877.9556629,880.6903331,,
1400000US06037231901,390.2875735,,,370.1425249,393.3666194,333.3566943,353.3002177,,
1400000US06037231902,663.1196894,,,649.4402331,723.7043925,682.5580693,680.5259891,,
1400000US06037232110,163.8736927,,,192.7710088,203.7386343,137.5164875,157.8748437,,
1400000US06037232120,285.5987528,,,269.9543349,276.0172066,261.1840061,324.2698131,,
1400000US06037232200,269.7463402,380.2382604,,277.3754453,270.1172886,345.3419426,303.0136495,,
1400000US06037232300,371.0950087,387.9895664,,482.5775416,501.7915854,411.0293322,613.5830305,,
1400000US06037232401,768.3184071,,,806.5936692,841.4273777,824.8715917,778.0599315,,
1400000US06037232402,571.1362721,908.7038785,,595.208135,671.560566,767.8106367,729.5974805,,
1400000US06037232500,247.566711,,,265.6380117,228.4682263,178.694346,315.6442361,,
1400000US06037232601,740.9806421,,,780.3655244,801.2519638,744.8876049,792.505682,,
1400000US06037232602,796.0059187,766.3622311,,776.8970615,793.9891022,787.0989978,813.7064644,,
1400000US06037232701,792.695381,,,725.1168103,654.9297044,707.8039505,452.2379386,,579.8299462
1400000US06037232702,530.3033396,,,553.3806261,623.532357,637.0821476,584.0233849,,
1400000US06037232800,353.1541751,,,365.3893976,332.2867106,328.3584421,344.1389448,,
1400000US06037234001,707.1769756,641.7447638,,423.6399659,496.3724707,323.7412001,286.167776,,446.3738506
1400000US06037234002,781.6638443,893.4809606,,853.3928931,872.5911377,836.4838413,810.7862299,,
1400000US06037234200,1021.366454,1040.460334,,989.6536701,1127.15707,1119.335986,1198.174462,,
1400000US06037234301,490.8968233,521.7942018,,271.6654842,350.4194011,321.0389927,383.4932814,,
1400000US06037234302,216.2403592,271.079277,,254.5558186,299.543734,212.7566679,166.0456928,,
1400000US06037234501,335.0110522,403.7226795,,492.5262194,492.9169619,304.3253414,343.9422073,,
1400000US06037234502,342.1928939,235.8092341,,299.5739577,302.2636208,221.8966927,319.7219891,,
1400000US06037234600,476.6160706,533.2822923,,367.1495451,400.3051607,390.8280625,308.7130794,,
1400000US06037234700,404.8809024,483.3568976,,335.9985338,472.2399089,111.9792686,552.3053901,,
1400000US06037234800,614.8794916,485.8195223,,682.4491574,841.6499122,723.3869035,650.3838218,,
1400000US06037234901,216.604405,500.552115,,239.4111062,190.6628308,165.9071808,162.2899978,,
1400000US06037234902,551.1249364,426.088334,,139.0313697,265.4400328,256.3982381,218.8374342,,
1400000US06037235100,648.5208803,569.470844,,776.5679421,907.2241464,618.4594156,882.6335492,,
1400000US06037235201,492.2620225,348.8818436,,503.1881734,671.9184706,425.5079725,499.4415136,,
1400000US06037235202,613.4453727,611.6609961,744.7157264,563.1983232,540.9020503,510.6242589,516.6257798,752.8707261,
1400000US06037236001,241.6679338,160.1014207,235.0881212,,,,359.177018,275.8008667,
1400000US06037236101,1043.128824,1012.830946,,,,,590.4310737,,
