TRACT_FIPS,GEOID,FIPS,MedinaSqFtVal_0100,MedinaSqFtVal_0101,MedinaSqFtVal_010C,MedinaSqFtVal_0200,MedinaSqFtVal_0300,MedinaSqFtVal_0400,MedinaSqFtVal_0500,MedinaSqFtVal_010E,MedinaSqFtVal_010D
403404,1400000US06037403404,06037403404,122.81842636180228,118.29719879684417,,,,,,,
403407,1400000US06037403407,06037403407,137.58870609159626,136.79618585606073,,,,,,,
403408,1400000US06037403408,06037403408,105.06162464985995,112.0009756097561,92.0721649484536,,,,,,133.3926189417519
403409,1400000US06037403409,06037403409,141.95224225694378,154.69417211328977,137.72698662470495,,,,,,
403500,1400000US06037403500,06037403500,145.15045704051727,144.39403553299493,,100.33071654132333,,,,,
403601,1400000US06037403601,06037403601,144.0350952796773,149.30192502532927,78.05830460280382,96.86426592797784,77.00513171399247,,114.49081060166377,,
403702,1400000US06037403702,06037403702,122.93392197255663,119.36204228984012,144.23721452142792,117.0632911392405,,,25.83142857142857,,178.97528667457493
403703,1400000US06037403703,06037403703,117.86504347826087,125.3,138.61583151779232,22.096910112359552,,309.7361928259632,,,118.31310749224728
403721,1400000US06037403721,06037403721,140.49409913453974,146.8598820058997,46.21864686468647,114.98802555318156,217.8648622192868,59.433891454965355,129.0259954486223,38.50266666666667,
403722,1400000US06037403722,06037403722,154.7711096859074,149.7826086956522,164.39009287925697,198.15819543441296,56.736957808728135,104.10479751704554,38.1091527520099,,61.12856012658228
403801,1400000US06037403801,06037403801,134.69620253164558,152.09014252353325,111.5935724769058,147.74225774225775,64.37706611570248,,36.12525885021201,,139.47124253933805
403802,1400000US06037403802,06037403802,147.12468671679198,160.25712273524056,114.27389162561576,211.0540415382078,,,52.07866666666666,,120.73587584034458
403901,1400000US06037403901,06037403901,181.71630365480277,175.86429972800642,148.03927749964498,,,,,,
403902,1400000US06037403902,06037403902,161.23796013936095,146.95690751988673,,192.99916036943745,73.435,,131.19562748438386,,137.49904275686026
404000,1400000US06037404000,06037404000,140.42914012738854,129.95671745152356,136.8295,69.04662698412699,,,26.893518734632536,207.14590163934426,
404100,1400000US06037404100,06037404100,154.34543414556066,158.04335540746328,209.95557122708038,130.7500482888443,,,18.850217864923746,207.70602453102453,
404201,1400000US06037404201,06037404201,158.03474576271188,140.01358344113842,101.70358306188925,11.835594573024741,,92.03118593244838,134.43147448015122,,
404203,1400000US06037404203,06037404203,143.53774195478525,160.05230604064502,,94.4863055386488,,,11.898205242997133,75.97877358490567,
404301,1400000US06037404301,06037404301,162.76075170327871,124.36346068938929,129.24313725490197,108.08740789985325,103.37461419753086,72.32747395833333,44.63678892215569,,
404302,1400000US06037404302,06037404302,129.58541666666667,175.92806246890015,,68.56425339366515,191.62097304404998,,,,
404401,1400000US06037404401,06037404401,158.93482108002604,134.79431929480901,127.0251811594203,138.61747430249633,86.47993981945837,48.93640832151861,36.79696856287425,,
404402,1400000US06037404402,06037404402,130.38176638176637,109.62509715100839,118.89709290401969,56.901672240802675,74.85018450184502,95.93926978845701,76.17179200646252,,
404501,1400000US06037404501,06037404501,139.36119402985074,174.44602097470698,,73.23952095808383,,50.98757225433526,15.961291689365051,,
404503,1400000US06037404503,06037404503,128.36836628511966,143.45990117588735,85.53191489361703,126.14683143076861,,,,,
404504,1400000US06037404504,06037404504,131.36886955636956,163.57037037037037,107.53425647049374,71.5338626809902,,,21.910523820810617,,
404600,1400000US06037404600,06037404600,51.98212689901698,49.21958098307816,,6.901396106909891,47.956563779715104,3.7812390619530976,6.888445807770961,,
404701,1400000US06037404701,06037404701,134.08945686900958,154.93195154161884,99.86815184974066,90.2511579475555,151.04289544235925,115.34476598785281,22.372115286298133,,95.77921041498404
404702,1400000US06037404702,06037404702,127.23231302597947,121.83868613138686,95.97415701206535,66.71013375409791,35.757078142695356,48.19428370133246,27.120359037127702,,105.92767538535114
404703,1400000US06037404703,06037404703,118.34782993632973,154.47108843537416,35.508627773212815,82.40153846153846,164.88552188552188,82.03722084367246,45.919121091059374,,184.5878984063745
404804,1400000US06037404804,06037404804,118.02709359605912,95.48735278971202,84.90508806262231,70.90081187548984,152.15827814569536,42.95390330472447,47.23653431825177,,125.8994882805971
404805,1400000US06037404805,06037404805,128.73038952917,77.30024435918517,94.10718635809988,128.83247700825825,107.95379310344828,176.14809782608697,60.63529553712647,,111.00240384615384
404806,1400000US06037404806,06037404806,112.70878625457993,108.37869822485207,89.68451882845189,96.33427672955975,94.35906164810983,89.45725720792127,117.47226386806597,,120.34543010752688
404901,1400000US06037404901,06037404901,124.11325990713746,131.54479743297514,122.12932317244926,80.16726576740794,36.692429379827665,39.640117994100294,21.10125520500308,,102.89425375320253
404902,1400000US06037404902,06037404902,121.44027777777778,112.1412327947337,,68.52557915057915,70.47474275023386,153.61050803232763,132.47375504710632,,99.46511954443449
404903,1400000US06037404903,06037404903,123.54349938173468,94.86071428571428,139.79099307159353,119.49947875388648,29.778675282714055,53.44703389830508,38.28088235294118,,89.09513888888888
405001,1400000US06037405001,06037405001,121.25989838087047,130.24567474048442,,125.66675492650361,41.82199937323723,48.980248917748916,10.320052539404553,,
405002,1400000US06037405002,06037405002,135.96153846153845,160.57001795332135,,88.2315231460332,73.44373896720619,16.39805002119542,119.11881520119225,,145.5683698296837
405101,1400000US06037405101,06037405101,132.22408081762356,112.91681478266167,25.46045197740113,106.2722029988466,151.56260096930532,25.533966033966035,19.243657142857142,,106.06699440688524
405102,1400000US06037405102,06037405102,140.17581053698075,186.69944245373463,111.97117868520127,82.50311316287879,124.65483591377463,65.66302588996764,44.077834899796926,65.24354561101549,124.42305508233957
405201,1400000US06037405201,06037405201,122.57214655516918,149.08522045028144,81.69109663409337,127.60143777976324,42.031962724901675,62.636221590909095,35.54308093994778,,
405202,1400000US06037405202,06037405202,129.96886446886447,107.59967673325195,68.57044334975369,93.59430882468044,27.440944881889763,45.47020574181131,53.422186717407314,,96.92662024638457
405203,1400000US06037405203,06037405203,114.43449321440136,124.07012284109909,,85.22646967166612,63.60666167664671,71.18212739641311,90.39631740464708,,92.84281690140845
405301,1400000US06037405301,06037405301,154.21358362829372,124.64057971014493,113.56081838565022,,,,96.21284611315897,,156.8461111111111
405302,1400000US06037405302,06037405302,143.0739299610895,137.57507987220447,68.13372582001682,157.4562430537067,174.10766045548655,201.4585889570552,43.224429223744295,,
405400,1400000US06037405400,06037405400,165.5162037037037,151.5966066539797,86.27077747989276,64.33578859924005,54.535276073619634,,,,
405500,1400000US06037405500,06037405500,132.9410977769034,152.72299589203547,91.6504854368932,217.10296191819464,,,40.58371040723982,,
405600,1400000US06037405600,06037405600,141.98705722070844,147.75802310654686,47.96355876559422,127.28459231681306,72.30952380952381,,29.79868397777156,,
405701,1400000US06037405701,06037405701,173.78535605731656,158.24030230259626,86.48471615720524,61.94808027923211,,,126.53587420042645,,
405702,1400000US06037405702,06037405702,152.07252612169637,146.99293008641004,281.29150279613157,14.05327868852459,61.248942821846754,84.64247582339686,107.65351683796362,,126.7389689126386
405800,1400000US06037405800,06037405800,165.5615671641791,161.13479359730414,,273.01505038530803,153.98095703125,29.27980652962515,,,143.5063670411985
405900,1400000US06037405900,06037405900,162.12430278884463,153.5573651529503,132.64615384615385,,,12.659090909090908,14.009847689075631,,
406000,1400000US06037406000,06037406000,150.6834008097166,133.24548475438087,129.39235294117645,54.22619519362267,,11.26955602536998,51.515470085470085,,118.7944369063772
406101,1400000US06037406101,06037406101,184.98606271777004,141.5065789473684,142.950625,132.87882025650697,70.70144534778682,112.97782306802618,155.30196438310495,,
406103,1400000US06037406103,06037406103,147.60967482403532,137.91130434782607,130.53088528007507,128.25744127136494,124.88767323121809,92.60673270288157,66.03745827097963,,95.64235860409146
406201,1400000US06037406201,06037406201,164.9830563152281,162.10781583588602,,,,,84.41788456292139,,
406300,1400000US06037406300,06037406300,143.1688378899384,138.3084416473083,134.29242541755963,,,,,,144.87244444444445
406413,1400000US06037406413,06037406413,140.66939804866126,129.25517111968006,,61.24930027988805,88.17603550295857,57.136819702037094,135.74157128531417,,
406500,1400000US06037406500,06037406500,140.8748280605227,139.70565552699227,,248.3742359114944,85.39597946154963,56.65160256410256,49.751210035280195,,161.93971962616823
406601,1400000US06037406601,06037406601,132.20518618960642,124.72724523951611,134.97279151943462,95.21346770499314,273.8136966126657,,29.722916666666666,,62.340306834030685
406602,1400000US06037406602,06037406602,134.96582407867425,123.71438915369339,128.89964157706092,121.2175925925926,,,29.662194423223834,,
406701,1400000US06037406701,06037406701,102.34592779177162,121.5833796553641,,,,,,,
406702,1400000US06037406702,06037406702,123.85151488634492,131.09715639810426,161.36154478225143,,,,64.78000198336804,,85.048733015355
406801,1400000US06037406801,06037406801,128.53047609717868,124.22761237332304,92.70422197680688,149.94867256637167,,,,,91.85609243697479
406903,1400000US06037406903,06037406903,118.34988813451844,146.0887628196204,116.36559139784947,93.9524838012959,,10.183280590717299,62.51524703013723,,
407001,1400000US06037407001,06037407001,133.95549825013813,131.89993076105927,129.9257726045884,,,,,,
407002,1400000US06037407002,06037407002,126.93496459480724,143.9815303430079,,192.12313003452243,,,20.491114313160423,,104.39477604919236
407101,1400000US06037407101,06037407101,125.38722469869572,121.82317887281016,73.27244582043343,24.211935483870967,14.698154657293497,,40.830542778288866,,
407102,1400000US06037407102,06037407102,122.58790771678599,143.69739952718678,125.81431945113738,278.10867659947417,43.731944444444444,174.85236928313668,44.86253661312212,,76.03288587831346
407201,1400000US06037407201,06037407201,144.58864628820962,133.65557553956833,,,,,89.9493490642799,,
407202,1400000US06037407202,06037407202,140.13368055555554,120.03030571037613,,,,,18.29588768115942,,
407301,1400000US06037407301,06037407301,137.29749103942652,143.2562724014337,72.98720089037285,98.37413177660446,,,43.501685049019606,,248.8202328966521
407302,1400000US06037407302,06037407302,138.1523456042014,138.54573034937874,,,,,,,
407400,1400000US06037407400,06037407400,118.91099476439791,86.84669381061192,,45.57358953393295,,,,,119.29061628945999
407501,1400000US06037407501,06037407501,145.3141993957704,132.57176287051482,71.02358490566039,95.27851842319893,158.37670250896056,80.8953488372093,38.837700145560405,,91.72060915604223
407502,1400000US06037407502,06037407502,145.51589825119237,139.40782122905028,,82.90977849810913,224.10737704918031,,,,
407601,1400000US06037407601,06037407601,121.56687381206937,99.0373463114754,144.44699922057677,76.78217821782178,45.61671087533156,53.100985643557685,75.31752348302709,,120.01540676986723
407602,1400000US06037407602,06037407602,121.94674556213018,149.7244094488189,96.63477916201154,61.72991375397186,42.560674886437376,,110.8562647754137,,170.9742713096832
407701,1400000US06037407701,06037407701,121.75630252100841,77.16228936746734,,,,162.54657142857144,73.42378132459315,,
407702,1400000US06037407702,06037407702,112.37846708674843,90.62765957446808,72.44367291738156,80.47048153686973,148.44862518089724,112.53195637688621,4.9179331306990886,,101.04
407801,1400000US06037407801,06037407801,121.68407534246575,107.15131578947368,,106.65343297524521,,,,,
407802,1400000US06037407802,06037407802,130.6801909307876,94.3430580124981,,,,,,,
407901,1400000US06037407901,06037407901,127.01783200062715,121.67235494880546,,67.62471740768652,,,,,118.91851319682647
407902,1400000US06037407902,06037407902,105.95529176188921,95.18291054739653,114.86228160328879,67.80023875845603,,,63.28306141398063,,
408003,1400000US06037408003,06037408003,130.03623153374184,134.35999260403557,105.27545909849749,114.3522542162473,,,,,158.31382495457296
408004,1400000US06037408004,06037408004,100.71929824561404,128.2529328953543,115.3632183908046,,,,,,95.43230769230769
408005,1400000US06037408005,06037408005,151.65634899682448,145.02470301408084,120.81077348066299,,,,,,164.24570366929865
408006,1400000US06037408006,06037408006,129.94791666666666,139.20208333333332,77.46140774648237,,,59.89691358024692,,,
408133,1400000US06037408133,06037408133,115.86879914431083,131.7009379925422,,,,,,,
408134,1400000US06037408134,06037408134,108.45539033457248,110.50612192893186,116.70259319286872,,,,,,
408135,1400000US06037408135,06037408135,112.3582510479084,86.52773613193403,,79.19890760127447,,,,,162.19213313161876
408136,1400000US06037408136,06037408136,144.1723407614966,164.9476238797164,,,,,,,
408137,1400000US06037408137,06037408137,112.08518101723607,116.72527472527473,103.66550825369244,,,,,,
408138,1400000US06037408138,06037408138,124.73187207058174,192.44607843137254,,41.92137512407422,,,,,
408139,1400000US06037408139,06037408139,127.66017267267267,165.6993987975952,,116.87796199109415,,,,,
408140,1400000US06037408140,06037408140,123.94832979601462,113.2699656523412,,132.79434324065195,27.490834566776726,,,,146.47264957264957
408141,1400000US06037408141,06037408141,125.92462638658189,92.23087489186598,,,,,,,198.54626417807472
408212,1400000US06037408212,06037408212,145.70166661662563,139.1994065281899,,9.759961501443696,,,169.99402390438246,,71.5525546487388
408213,1400000US06037408213,06037408213,141.19736842105263,130.52837729816147,147.1881188118812,69.607931316435,,45.86793475349651,,,
408301,1400000US06037408301,06037408301,150.6135641921723,111.18044077134986,76.79958551355165,114.5905865316233,74.93478949034504,190.9080681452909,32.02498564043653,,
408302,1400000US06037408302,06037408302,129.67506227511763,100.1436138863879,,72.17800252136153,111.93758798686063,152.39585857618192,,,138.8203256597417
408303,1400000US06037408303,06037408303,102.45533436687398,86.1368248772504,79.81169196177628,156.86009809476593,116.58592321755027,,,,139.53396238244514
408401,1400000US06037408401,06037408401,131.6271829916477,123.58555399719495,,183.8555506018725,198.88992734490103,,187.98995210678117,,121.61477987421384
408402,1400000US06037408402,06037408402,121.52004517221908,124.03100198412699,,111.37451535476129,,,,,
408503,1400000US06037408503,06037408503,129.6981627296588,128.09489903480423,,128.1466307277628,,,,,123.44398178901832
408504,1400000US06037408504,06037408504,158.91429483282676,135.06505576208178,107.24981522542498,165.9033574921411,164.0464244521338,165.51225110767095,,,135.03809523809525
408505,1400000US06037408505,06037408505,136.97603686635944,140.1585463150206,,109.555871886121,378.0757097791798,,,,
408623,1400000US06037408623,06037408623,105.53406466512702,104.26103077493511,117.46170420949838,32.40535660547698,,,,,
408624,1400000US06037408624,06037408624,117.25177637089561,130.64782020953027,158.17053206002728,,,,,,
408625,1400000US06037408625,06037408625,132.31348953618985,127.73764600179695,,138.2974280121137,,,,153.3303808680248,
408626,1400000US06037408626,06037408626,96.91283018867925,91.86340371081253,142.06578789562056,25.070185395384033,,,,146.28358881875562,
408627,1400000US06037408627,06037408627,114.08810438032042,117.85492934995554,,,,,,97.14994767133365,
408628,1400000US06037408628,06037408628,97.6239954075775,103.09335219236209,132.50972384664578,372.55866767600304,,,,120.72058823529412,157.23013350286078
408629,1400000US06037408629,06037408629,113.45581218262058,136.3084335271509,,183.87551152272238,,,,,146.64837090121102
408631,1400000US06037408631,06037408631,175.95897762184168,185.975845410628,,139.65409474739891,,,,,
408703,1400000US06037408703,06037408703,126.49389341534653,145.0104590354445,,51.5798203178991,,,,,116.00940098015698
408705,1400000US06037408705,06037408705,139.9079245283019,131.52998065764024,,94.36508704061896,,,,,
408707,1400000US06037408707,06037408707,114.25297487880124,142.34750323853902,168.44289508632139,60.444740024183794,,,,207.89040934203916,165.76381365113758
408722,1400000US06037408722,06037408722,163.3421141728581,164.19785714285715,,165.37322274881515,,,,,
408724,1400000US06037408724,06037408724,176.18783653846154,229.68540601023017,,,48.9717783066984,56.92347076259768,39.287646040675035,,
408725,1400000US06037408725,06037408725,169.23311198416758,160.28615384615384,,90.87336566877202,90.30825082508251,,178.66167317807432,,
408800,1400000US06037408800,06037408800,113.73874755381604,,114.39878086082587,64.6203125,75.11374407582939,67.70373514431239,52.22062418717487,,
408900,1400000US06037408900,06037408900,118.39341991877001,132.9630376344086,,73.06684888026803,37.564255116611136,34.36569091691778,49.55276967930029,162.48984590538993,203.3184892897407
409000,1400000US06037409000,06037409000,105.09008024613041,92.61977491961414,101.10105263157895,179.26897893772895,,204.77453102453103,68.37099223006162,,106.21917808219177
409100,1400000US06037409100,06037409100,157.76653171390012,163.28430480357372,158.00072358900144,83.44526445776447,50.445283018867926,280.13325257419746,37.36806425885838,,inf
430003,1400000US06037430003,06037430003,149.95208909200358,161.65931989924434,,134.2365635179153,,,,,
430004,1400000US06037430004,06037430004,163.3333960292581,167.99522510231924,135.20573770491802,103.60340425531915,172.99243145540922,,66.35718742909009,,141.83343319352906
430005,1400000US06037430005,06037430005,137.13000164592796,159.04331590739358,167.70982142857142,379.55929203539824,,145.8386550556362,79.02645171388323,,149.4378960709759
430101,1400000US06037430101,06037430101,144.82490272373542,110.3387323943662,160.89107883817428,154.92363933486848,194.48732394366198,43.997021593447506,40.67949687913751,,192.42920599666851
430102,1400000US06037430102,06037430102,150.68813407420686,138.55092592592592,146.1529175050302,119.4716851309922,183.03333333333333,51.76839294287086,107.39748012986519,,223.428462185334
430200,1400000US06037430200,06037430200,229.07382978723405,261.90110966057443,,477.95575221238937,,,,,
430301,1400000US06037430301,06037430301,212.47251037344398,197.66838407494146,197.56666666666666,123.99465972358435,92.78254960587115,105.59906880496638,94.88834949007261,,
430302,1400000US06037430302,06037430302,231.6765911320852,262.81310096153845,245.22232645403378,190.7895430579965,127.31996325780771,91.45201103276717,85.39560931899642,,206.24075817854273
430400,1400000US06037430400,06037430400,266.97704169116207,266.46619315751286,255.4054848188051,140.96145524175736,143.0,191.53982691997487,181.88587570621468,53.3956195482211,162.93870470316114
430501,1400000US06037430501,06037430501,264.428139183056,264.708830548926,,167.55233380480905,135.4176165803109,119.56352163672611,45.38806006010292,,289.28681979517376
430502,1400000US06037430502,06037430502,253.14123711340207,260.56781914893617,268.9356103023516,140.04591104734575,146.946199739069,23.93105800820986,75.1940746541373,298.6117391304348,159.20058269834158
430600,1400000US06037430600,06037430600,225.4019428054911,262.296686746988,,265.4753024193548,,,,,368.9639656816015
430701,1400000US06037430701,06037430701,266.2585621721691,247.06274509803922,312.3235841136584,,,101.5479213343291,113.14260126756682,,
430721,1400000US06037430721,06037430721,218.24092463404827,269.851069256448,237.08928571428572,463.2548247341473,212.4209532664986,78.68678977272727,66.1339275116661,188.36872727272728,248.68967661691542
430723,1400000US06037430723,06037430723,446.9530500610174,,227.4973821989529,163.31882480957563,105.21440677966102,215.7674081237911,94.35097919253468,259.016149068323,
430724,1400000US06037430724,06037430724,152.62316066705432,,221.575682382134,208.99022939677144,81.27391766319822,135.44854814060113,42.843481067125644,230.91107518189168,
430801,1400000US06037430801,06037430801,219.07818725099602,161.29824091221906,227.8202479338843,163.0810546875,205.3869610255345,81.0748552522746,120.88427167113494,83.88022064617809,149.56100484739966
430802,1400000US06037430802,06037430802,229.3427922814983,234.429546467024,218.56138613861387,165.296875,153.70051034112274,322.23251659009696,245.47035256410257,,
430803,1400000US06037430803,06037430803,222.30231349103198,217.2954753873979,193.18592195868402,270.3695745595187,161.81409544950054,137.3422619047619,42.03044074771722,,
430901,1400000US06037430901,06037430901,207.0408163265306,158.73676999449376,180.76617375231055,140.21953405017922,158.27956298200513,59.8076068164979,46.13043267289561,,232.2615835777126
430902,1400000US06037430902,06037430902,225.49629130141605,226.79662921348316,195.29751958938914,114.4410462222026,163.55586942875078,147.13945666235446,121.8573871786831,125.0926090828139,202.9530939748432
431002,1400000US06037431002,06037431002,224.46746130188205,216.74326923076924,,167.98807760765683,182.3820103686636,187.71026785714287,27.402687823834196,,260.1448220064725
431003,1400000US06037431003,06037431003,251.6101055003065,269.230667547918,212.73650793650793,184.92990978487163,92.50623702854705,96.11760612386917,55.658633450798774,204.60410094637223,227.25246440306682
431004,1400000US06037431004,06037431004,218.74763379345336,90.145045867887,234.34466559992,159.5234657039711,161.47320418527727,110.5140056022409,70.35382805030521,,110.56290000512882
431100,1400000US06037431100,06037431100,192.24525316455697,174.68285984848484,185.065445026178,133.38378378378377,76.97339357679797,105.78432398813746,80.8063889440774,55.84026465028355,187.7184429275963
431200,1400000US06037431200,06037431200,173.04791666666668,158.97203579418345,58.647940074906366,107.55264837268666,13.20460199004975,62.739068825910934,161.10934565411333,,110.52650334075724
431300,1400000US06037431300,06037431300,221.35550660792953,195.1015625,222.50347661188368,249.0433347090384,81.07781592878331,121.32209825946165,5.872754491017964,,
431400,1400000US06037431400,06037431400,232.33946815588354,211.7480653482373,223.47471910112358,153.63725816059798,319.0576278047652,,141.63171239585986,,
431501,1400000US06037431501,06037431501,229.04242424242423,201.2880978865406,213.84615384615384,127.55284056200367,164.05402160864347,161.37087352323903,56.854910797819905,,
431502,1400000US06037431502,06037431502,188.6753036437247,178.08189655172413,209.54454148471615,225.5071319483436,266.3100244663636,66.12228078573713,126.91748767947148,,220.8298824846111
431600,1400000US06037431600,06037431600,217.25276858216145,232.70866141732284,215.3374677002584,95.4275092936803,343.67097185485375,189.05796778596778,45.5666063893912,288.56838021338507,
431701,1400000US06037431701,06037431701,217.3401592718999,210.09133858267717,286.4853523357086,71.50799573560768,157.57935769740038,10.184757505773671,49.66816186685638,,
431800,1400000US06037431800,06037431800,219.36594470645477,222.4698689956332,227.0373599003736,163.23314917127072,248.19882544187715,190.24503162771327,32.85504005368979,,117.08275777785913
431900,1400000US06037431900,06037431900,198.2336534632726,179.72995623177593,197.19649495485928,166.7845507094062,197.33571023906484,178.9425164223727,73.11509900990099,,
432001,1400000US06037432001,06037432001,203.6509831460674,214.74042863087806,,114.83106909921554,82.17369692688096,89.70535714285714,205.70247933884298,,
432002,1400000US06037432002,06037432002,197.2904277954836,193.76964190272582,243.37752525252523,196.5802589389741,204.16408811948406,98.03181089757338,96.55499435333036,,206.4293948126801
432101,1400000US06037432101,06037432101,211.3535651054241,188.56327251324308,199.4710755645471,112.03735849056604,151.3090793811122,120.40459224069676,21.553676533865847,,219.17218993952525
432102,1400000US06037432102,06037432102,196.57917570498915,208.61682945154018,248.09837622127424,168.60930015337655,248.86684420772303,78.04097268487675,,,98.93090254119666
432201,1400000US06037432201,06037432201,155.78143617386166,182.89025695931477,112.45731919905771,126.72315436765564,105.13856342333163,100.33301481127567,107.55047998209923,,148.54355794292223
432202,1400000US06037432202,06037432202,159.39598846701963,132.93654170360574,44.74754230078457,130.53712237583204,173.382176520994,61.07253494522101,76.07025510413712,,95.18589407446251
432300,1400000US06037432300,06037432300,161.5818694687308,173.591796875,135.43366500829188,131.32456140350877,79.54525016387971,117.30157367668097,97.23157393044353,,165.60764390793543
432401,1400000US06037432401,06037432401,142.8122270742358,150.2319262493935,71.16070949983131,125.02766513407354,100.65212355212356,56.68765984654731,55.48806694447106,,113.43499429045988
432402,1400000US06037432402,06037432402,154.56293706293707,124.0261744966443,181.2999016715831,98.98543906810036,113.46253543944917,124.98756613756613,44.412099504598096,,129.0073673870334
432501,1400000US06037432501,06037432501,140.2904142333677,121.74119241192412,146.9786061773852,122.83223105827332,183.84879852125692,86.4157326554647,104.3864865608326,,136.6848749556715
432502,1400000US06037432502,06037432502,159.91974169741698,133.02034484112957,98.38558176428529,141.20050125313284,137.8266664720839,100.96065476295752,40.718536251709985,,138.98948497854076
432601,1400000US06037432601,06037432601,156.84279113247862,178.4129210620584,90.10269606720382,112.73426433345789,113.96429842346086,52.51621995601826,26.170292721518987,,126.50148367952522
432602,1400000US06037432602,06037432602,146.47304832713755,97.04256668799505,,125.53640741655781,79.25169147496617,126.74536524104326,151.14375413086583,,102.23430029465375
432700,1400000US06037432700,06037432700,142.94489247311827,133.34086540932216,,84.3288601101101,110.17756215455478,36.01789208834219,118.48725306994127,,99.44437041972019
432801,1400000US06037432801,06037432801,204.63402350307777,,,175.29942279942279,119.17436694583503,150.74567567567567,176.90033003887925,,93.05627931214174
432802,1400000US06037432802,06037432802,194.7064846416382,313.77152225251916,87.37749737118823,149.84545937334042,70.58188824662813,148.8307179931188,41.83742767695477,,71.69184981684981
432901,1400000US06037432901,06037432901,153.81127982646422,104.27777777777777,59.64265402843602,130.83093179634966,92.48575129533678,107.09932983682984,58.67645650438946,,88.06198347107438
432902,1400000US06037432902,06037432902,161.12540497277814,139.75795454545454,,117.47657673517381,153.77147026515968,39.03373015873016,398.9579242636746,,
433103,1400000US06037433103,06037433103,121.21756978653531,108.52136752136752,86.71610845295056,96.52143779688403,100.87871015936256,70.95315904139433,61.878726968174206,137.23532242540904,106.03647586980921
433200,1400000US06037433200,06037433200,133.71256338543571,108.29241735218012,66.52927927927928,106.69092391304349,118.20988078004626,73.89119418843964,35.36879010676101,,121.52153846153846
433302,1400000US06037433302,06037433302,140.60520479007806,95.22752808988764,141.63501238645748,86.6978366639998,71.17901234567901,130.54375,57.14302623791675,,92.93753983428935
433304,1400000US06037433304,06037433304,147.61904761904762,188.27463412189255,95.33825079030558,102.66697289848415,113.02301899895431,69.18471337579618,36.57981868348443,,135.63543328017013
433305,1400000US06037433305,06037433305,154.55399061032864,138.49289772727272,93.01726618705035,69.4290930038615,152.60224069236727,105.5432664756447,63.42741935483871,138.90937178166837,138.62525879917183
433306,1400000US06037433306,06037433306,202.9810627717069,121.67574257425743,118.77333333333333,105.52691121014742,57.045553935860056,118.83795712484238,65.57427259490747,,136.15322367916912
433307,1400000US06037433307,06037433307,154.61199968730455,133.40265569709837,78.07212317666126,183.1548483622542,49.788980463980465,45.677661169415295,24.263432554585883,,124.51635757248613
433402,1400000US06037433402,06037433402,165.6980562322371,229.8231710477217,139.40102564102565,135.3235790658413,83.25083752093802,88.20864748196458,38.01732255110045,77.44643759474482,141.6332254584682
433403,1400000US06037433403,06037433403,147.44579646017698,139.77717391304347,74.50337408826154,120.21158205479466,117.0321482602118,118.27487493051696,50.40335960182497,,132.70884520884522
433505,1400000US06037433505,06037433505,146.02574370709382,206.6838340345255,61.686341007127155,125.90339759326571,72.21609917551928,96.94132653061224,51.00834879406308,,110.79306666666666
433506,1400000US06037433506,06037433506,134.8788888888889,,,91.67375518672199,88.09960982674795,51.55372581309181,61.18046265806865,,
433601,1400000US06037433601,06037433601,139.02217741935485,126.5121107266436,,90.6723076923077,123.97526403557532,64.56952299322772,40.92970175306344,,159.33395004625348
433602,1400000US06037433602,06037433602,164.43513688246833,186.11279413441383,44.08287282895918,138.25290697674419,80.92718759858892,36.00328256302521,55.79459798994975,,93.5036231884058
433803,1400000US06037433803,06037433803,103.18876116410219,84.49115659915594,,157.79839547156962,10.833798103736754,60.2635677669898,,,147.29182458040066
433804,1400000US06037433804,06037433804,122.07481169672698,138.87180921264405,145.43401552575864,73.54242424242425,50.14211956521739,64.0280531694765,39.97168199202539,,
433901,1400000US06037433901,06037433901,178.33791807103967,143.0608108108108,118.33528428093645,92.84535743201677,113.26703601108034,166.15791379934805,51.117385289392075,,118.71088995257139
433903,1400000US06037433903,06037433903,131.42644135188866,143.08323469661156,55.0796255745529,93.33338087246403,146.12037037037038,73.84964200477327,58.32143718350615,,43.40631668800683
434001,1400000US06037434001,06037434001,139.92594977462974,135.16739342726186,26.28524156187955,94.52096774193548,80.98470027589667,77.85335373629177,151.1318935595835,,136.56535784082843
434003,1400000US06037434003,06037434003,133.2944680851064,140.52241770981948,,111.32377275234418,111.0631978435128,79.59954751131222,86.94612970711297,,129.78599886169607
434004,1400000US06037434004,06037434004,136.83470448598075,76.65817535545024,92.84346959122632,77.39433551198258,54.19732785200411,82.22546088689586,19.858178694436056,,
434100,1400000US06037434100,06037434100,135.6637519872814,96.2227191413238,109.68914728682171,86.90409444490643,65.36475409836065,85.74048727073638,41.71835686777921,,
460001,1400000US06037460001,06037460001,262.06907059421025,229.0944958466955,,299.085072398832,,,,,
460002,1400000US06037460002,06037460002,223.2816374493321,247.92246376811593,343.36866359447004,,,,,277.2698838248436,
460101,1400000US06037460101,06037460101,231.00422626788037,226.16548847403223,277.2448586118252,135.58333333333334,115.6289798086581,168.33780991735537,60.65919170171823,,
460200,1400000US06037460200,06037460200,201.96521744290936,184.82249817384954,,152.09276370811892,231.6411577029116,86.751765005831,74.72787059273824,,
460301,1400000US06037460301,06037460301,171.55231893105568,183.27771304459998,,133.91079226450407,130.58755472170105,,54.651166038262815,,199.70694154488518
