GEOID,Median_Housing_Price_2022
1400000US06037302201,638100
1400000US06037302202,747800
1400000US06037302301,683200
1400000US06037302302,922600
1400000US06037302401,753800
1400000US06037302503,659800
1400000US06037302504,577700
1400000US06037302505,1032900
1400000US06037302506,910800
1400000US06037310100,1216300
1400000US06037310201,1030900
1400000US06037310202,1077100
1400000US06037310300,1085600
1400000US06037310400,943100
1400000US06037310501,939400
1400000US06037310601,647100
1400000US06037310602,984500
1400000US06037310701,706500
1400000US06037310703,759100
1400000US06037310704,617600
1400000US06037310705,574200
1400000US06037310800,970700
1400000US06037310900,937100
1400000US06037311000,861100
1400000US06037311100,871500
1400000US06037311200,855900
1400000US06037311300,892300
1400000US06037311400,1005000
1400000US06037311500,1087800
1400000US06037311601,1238000
1400000US06037311602,1084300
1400000US06037311700,1067800
1400000US06037311801,896800
1400000US06037311802,1015500
1400000US06037320101,587500
1400000US06037320102,625000
1400000US06037320201,618600
1400000US06037320202,612900
1400000US06037320300,586200
1400000US06037400205,1429800
1400000US06037400206,946000
1400000US06037400207,894300
1400000US06037400208,912600
1400000US06037400209,969100
1400000US06037400304,666300
1400000US06037400402,999500
1400000US06037400403,783900
1400000US06037400404,1054200
1400000US06037400501,1114000
1400000US06037400602,620600
1400000US06037400603,516400
1400000US06037400605,669900
1400000US06037400801,683000
1400000US06037401001,842100
1400000US06037401002,808500
1400000US06037401101,777600
1400000US06037401102,618300
1400000US06037401201,775000
1400000US06037401202,642700
1400000US06037401203,662700
1400000US06037401303,984200
1400000US06037401304,860900
1400000US06037401311,642200
1400000US06037401312,410700
1400000US06037401500,586100
1400000US06037401601,270300
1400000US06037401602,620000
1400000US06037401705,839500
1400000US06037401706,603700
1400000US06037401707,546200
1400000US06037401801,767200
1400000US06037401802,814900
1400000US06037401901,NA
1400000US06037401902,907800
1400000US06037402001,616100
1400000US06037402002,613200
1400000US06037402101,521500
1400000US06037402102,564200
1400000US06037402200,640700
1400000US06037402301,468400
1400000US06037402303,491100
1400000US06037402304,212500
1400000US06037402403,NA
1400000US06037402404,NA
1400000US06037402405,497200
1400000US06037402406,446100
1400000US06037402501,402300
1400000US06037402503,529800
1400000US06037402504,467800
1400000US06037402601,485800
1400000US06037402602,598900
1400000US06037402702,494400
1400000US06037402703,472800
1400000US06037402705,539000
1400000US06037402706,554300
1400000US06037402801,440200
1400000US06037402803,444500
1400000US06037402804,445000
1400000US06037402902,481500
1400000US06037402903,497800
1400000US06037402904,464300
1400000US06037403000,448400
1400000US06037403305,811100
1400000US06037403316,726900
1400000US06037403317,681400
1400000US06037403318,662900
1400000US06037403319,692900
1400000US06037403320,964400
1400000US06037403321,834500
1400000US06037403323,778700
1400000US06037403324,1038800
1400000US06037403325,888300
1400000US06037403326,758600
1400000US06037403327,670000
1400000US06037403328,736200
1400000US06037403401,854300
1400000US06037403402,841700
1400000US06037403403,1099500
1400000US06037403404,1082200
1400000US06037403407,1296200
1400000US06037403408,884900
1400000US06037403409,932400
1400000US06037403500,1111300
1400000US06037403601,796900
1400000US06037403702,707100
1400000US06037403703,667800
1400000US06037403721,633700
1400000US06037403722,632300
1400000US06037403801,574200
1400000US06037403802,542300
1400000US06037403901,607300
1400000US06037403902,620100
1400000US06037404000,620900
1400000US06037404100,542800
1400000US06037404201,571500
1400000US06037404203,579900
1400000US06037404301,545200
1400000US06037404302,546300
1400000US06037404401,533700
1400000US06037404402,629500
1400000US06037404501,430200
1400000US06037404503,511000
1400000US06037404504,463000
1400000US06037404600,602900
1400000US06037404701,558600
1400000US06037404702,476400
1400000US06037404703,625000
1400000US06037404804,544800
1400000US06037404805,529400
1400000US06037404806,537600
1400000US06037404901,584700
1400000US06037404902,587000
1400000US06037404903,554600
1400000US06037405001,538500
1400000US06037405002,520100
1400000US06037405101,492900
1400000US06037405102,488800
1400000US06037405201,576200
1400000US06037405202,618400
1400000US06037405203,602000
1400000US06037405301,605100
1400000US06037405302,633200
1400000US06037405400,564000
1400000US06037405500,664000
1400000US06037405600,661000
1400000US06037405701,562700
1400000US06037405702,558500
1400000US06037405800,528200
1400000US06037405900,594800
1400000US06037406000,628900
1400000US06037406101,659700
1400000US06037406103,648500
1400000US06037406201,626400
1400000US06037406300,1031700
1400000US06037406413,735700
1400000US06037406500,648100
1400000US06037406601,691700
1400000US06037406602,661400
1400000US06037406701,669000
1400000US06037406702,636600
1400000US06037406801,654000
1400000US06037406903,576600
1400000US06037407001,572800
1400000US06037407002,601600
1400000US06037407101,536400
1400000US06037407102,586000
1400000US06037407201,512700
1400000US06037407202,600300
1400000US06037407301,589100
1400000US06037407302,532800
1400000US06037407400,645200
1400000US06037407501,596400
1400000US06037407502,605400
1400000US06037407601,5e+05
1400000US06037407602,579700
1400000US06037407701,556400
1400000US06037407702,551300
1400000US06037407801,548900
1400000US06037407802,577900
1400000US06037407901,607300
1400000US06037407902,567800
1400000US06037408003,621400
1400000US06037408004,483200
1400000US06037408005,798000
1400000US06037408006,629800
1400000US06037408133,693100
1400000US06037408134,613600
1400000US06037408135,628400
1400000US06037408136,618300
1400000US06037408137,548300
1400000US06037408138,327800
1400000US06037408139,563100
1400000US06037408140,520300
1400000US06037408141,525400
1400000US06037408212,643500
1400000US06037408213,535000
1400000US06037408301,592600
1400000US06037408302,625300
1400000US06037408303,716500
1400000US06037408401,611000
1400000US06037408402,725400
1400000US06037408503,876300
1400000US06037408504,698500
1400000US06037408505,877500
1400000US06037408623,777900
1400000US06037408624,790500
1400000US06037408625,837300
1400000US06037408626,884300
1400000US06037408627,873100
1400000US06037408628,773600
1400000US06037408629,787100
1400000US06037408631,621900
1400000US06037408703,1102200
1400000US06037408705,664100
1400000US06037408707,977300
1400000US06037408722,650000
1400000US06037408724,777200
1400000US06037408725,644700
1400000US06037408800,486700
1400000US06037408900,643400
1400000US06037409000,449800
1400000US06037409100,587100
1400000US06037430003,833900
1400000US06037430004,608500
1400000US06037430005,658100
1400000US06037430101,581600
1400000US06037430102,587700
1400000US06037430200,1727900
1400000US06037430301,1105100
1400000US06037430302,919000
1400000US06037430400,1592400
1400000US06037430501,1188200
1400000US06037430502,1102800
1400000US06037430600,1915300
1400000US06037430701,1550500
1400000US06037430721,1166300
1400000US06037430723,698000
1400000US06037430724,682600
1400000US06037430801,865200
1400000US06037430802,1434700
1400000US06037430803,1206000
1400000US06037430901,719100
1400000US06037430902,750700
1400000US06037431002,821100
1400000US06037431003,776300
1400000US06037431004,672600
1400000US06037431100,664800
1400000US06037431200,638800
1400000US06037431300,807300
1400000US06037431400,850100
1400000US06037431501,681700
1400000US06037431502,843900
1400000US06037431600,1466200
1400000US06037431701,1920000
1400000US06037431800,858900
1400000US06037431900,983700
1400000US06037432001,866700
1400000US06037432002,900600
1400000US06037432101,810600
1400000US06037432102,867800
1400000US06037432201,688900
1400000US06037432202,724900
1400000US06037432300,595800
1400000US06037432401,670600
1400000US06037432402,626400
1400000US06037432501,562300
1400000US06037432502,697800
1400000US06037432601,655200
1400000US06037432602,654800
1400000US06037432700,608900
1400000US06037432801,545900
1400000US06037432802,488200
1400000US06037432901,713400
1400000US06037432902,687200
1400000US06037433103,555200
1400000US06037433200,588200
1400000US06037433302,609400
1400000US06037433304,616500
1400000US06037433305,533700
1400000US06037433306,579600
1400000US06037433307,513800
1400000US06037433402,610300
1400000US06037433403,603200
1400000US06037433505,617300
1400000US06037433506,524200
1400000US06037433601,666200
1400000US06037433602,607700
1400000US06037433803,592400
1400000US06037433804,382100
1400000US06037433901,579200
1400000US06037433903,573700
1400000US06037434001,476500
1400000US06037434003,588600
1400000US06037434004,623000
1400000US06037434100,596200
1400000US06037460001,2000001
1400000US06037460002,1137900
1400000US06037460101,1334700
1400000US06037460200,1133200
1400000US06037460301,1015800
1400000US06037460302,764300
1400000US06037460401,1003100
1400000US06037460501,2000001
1400000US06037460502,1817700
1400000US06037460601,1863200
1400000US06037460700,2000001
1400000US06037460800,2000001
1400000US06037460900,807200
1400000US06037461000,869000
1400000US06037461100,898500
1400000US06037461200,1120800
1400000US06037461300,918900
1400000US06037461400,864600
1400000US06037461501,908100
1400000US06037461502,801200
1400000US06037461600,818400
1400000US06037461700,980500
1400000US06037461901,805300
1400000US06037461902,880000
1400000US06037462001,785900
1400000US06037462002,744100
1400000US06037462100,915500
1400000US06037462201,1103700
1400000US06037462202,641800
1400000US06037462301,734200
1400000US06037462302,642500
1400000US06037462400,1095900
1400000US06037462500,957000
1400000US06037462600,1181800
1400000US06037462700,941200
1400000US06037462800,945200
1400000US06037462900,874200
1400000US06037463000,1389600
1400000US06037463103,962500
1400000US06037463200,1047700
1400000US06037463300,1192100
1400000US06037463400,1136100
1400000US06037463500,724800
1400000US06037463601,653600
1400000US06037463602,631900
1400000US06037463700,1890200
1400000US06037463800,1444300
1400000US06037463900,1195200
1400000US06037464000,1256200
1400000US06037464101,2000001
1400000US06037464102,2000001
1400000US06037464200,2000001
1400000US06037480002,1067000
1400000US06037480011,886700
1400000US06037480012,949500
1400000US06037480101,946800
1400000US06037480102,899100
1400000US06037480201,1046800
1400000US06037480202,1063400
1400000US06037480302,840800
1400000US06037480303,647600
1400000US06037480304,699300
1400000US06037480400,943600
1400000US06037480500,1774300
1400000US06037480601,1375000
1400000US06037480602,1585900
1400000US06037480702,1300300
1400000US06037480703,1390700
1400000US06037480704,1030500
1400000US06037480802,718700
1400000US06037480803,802500
1400000US06037480804,653600
1400000US06037480901,826400
1400000US06037480902,575400
1400000US06037480903,800600
1400000US06037481001,720100
1400000US06037481002,656300
1400000US06037481101,803500
1400000US06037481102,649700
1400000US06037481103,806200
1400000US06037481201,831700
1400000US06037481203,729800
1400000US06037481300,716700
1400000US06037481401,708900
1400000US06037481403,803600
1400000US06037481404,845400
1400000US06037481500,811500
1400000US06037481603,747700
1400000US06037481604,711000
1400000US06037481605,645000
1400000US06037481606,683300
1400000US06037481711,584600
1400000US06037481712,666500
1400000US06037481713,643100
1400000US06037481714,690200
1400000US06037481800,788100
1400000US06037481901,838700
1400000US06037481902,771200
1400000US06037482001,867900
1400000US06037482002,895900
1400000US06037482101,775300
1400000US06037482102,887800
1400000US06037482201,713600
1400000US06037482202,647900
1400000US06037482301,769100
1400000US06037482303,681300
1400000US06037482304,676300
1400000US06037482401,789300
1400000US06037482403,690800
1400000US06037482404,698700
1400000US06037482502,645400
1400000US06037482503,661600
1400000US06037482521,615300
1400000US06037482522,469900
1400000US06037482600,783300
1400000US06037482701,777300
1400000US06037482702,762400
1400000US06037482801,706300
1400000US06037500100,1118800
1400000US06037500202,1100100
1400000US06037500203,852900
1400000US06037500204,925200
1400000US06037500300,861700
1400000US06037500402,643500
1400000US06037500403,630800
1400000US06037500404,592200
1400000US06037500500,355800
1400000US06037500600,572100
1400000US06037500700,550100
1400000US06037500800,597100
1400000US06037500900,584000
1400000US06037501001,552000
1400000US06037501002,601800
1400000US06037501200,643700
1400000US06037501301,645400
1400000US06037501302,660700
1400000US06037501400,633700
1400000US06037501501,783800
1400000US06037501503,789000
1400000US06037501504,570600
1400000US06037501600,889400
1400000US06037501700,819000
1400000US06037501802,697900
1400000US06037501803,570700
1400000US06037501804,582000
1400000US06037501900,619900
1400000US06037502003,603400
1400000US06037502004,596900
1400000US06037502005,628300
1400000US06037502100,575800
1400000US06037502200,590800
1400000US06037502303,588500
1400000US06037502401,599400
1400000US06037502402,612800
1400000US06037502500,587800
1400000US06037502602,637000
1400000US06037502603,614400
1400000US06037502604,650000
1400000US06037502700,539000
1400000US06037502801,609200
1400000US06037502901,568500
1400000US06037503000,596800
1400000US06037503103,619800
1400000US06037503104,579400
1400000US06037503105,617600
1400000US06037503106,649800
1400000US06037503201,677300
1400000US06037503202,633800
1400000US06037503301,643100
1400000US06037503302,639700
1400000US06037503401,690700
1400000US06037503402,665700
1400000US06037503501,630700
1400000US06037503502,621700
1400000US06037503601,683300
1400000US06037503602,906300
1400000US06037503701,679700
1400000US06037503702,673200
1400000US06037503704,838100
1400000US06037503705,844900
1400000US06037503801,664700
1400000US06037503802,640600
1400000US06037503901,719200
1400000US06037503902,683100
1400000US06037504001,651000
1400000US06037504002,691300
1400000US06037504101,633300
1400000US06037504200,628900
1400000US06037530005,808200
1400000US06037530006,688200
1400000US06037530007,736700
1400000US06037530101,528600
1400000US06037530102,613200
1400000US06037530202,625800
1400000US06037530203,622900
1400000US06037530204,618300
1400000US06037530301,542500
1400000US06037530302,563900
1400000US06037530400,606000
1400000US06037530500,582800
1400000US06037530603,603600
1400000US06037530700,591100
1400000US06037530801,591900
1400000US06037530802,586800
1400000US06037530901,637200
1400000US06037530902,547600
1400000US06037531000,583100
1400000US06037531101,587500
1400000US06037531102,633000
1400000US06037531201,520300
1400000US06037531202,635700
1400000US06037531301,584400
1400000US06037531302,596000
1400000US06037531502,532600
1400000US06037531503,607600
1400000US06037531504,659100
1400000US06037531602,472900
1400000US06037531603,581300
1400000US06037531604,572400
1400000US06037531701,583600
1400000US06037531702,623500
1400000US06037531800,560500
1400000US06037531901,540800
1400000US06037531902,517900
1400000US06037532001,607200
1400000US06037532002,477800
1400000US06037532101,574700
1400000US06037532102,605900
1400000US06037532200,591700
1400000US06037532302,487000
1400000US06037532303,614500
1400000US06037532304,590400
1400000US06037532500,485000
1400000US06037532605,453000
1400000US06037532606,505700
1400000US06037532607,536200
1400000US06037532700,NA
1400000US06037532800,476200
1400000US06037532900,396000
1400000US06037533001,473700
1400000US06037533002,466400
1400000US06037533103,450000
1400000US06037533104,450600
1400000US06037533105,561000
1400000US06037533108,571500
1400000US06037533201,475700
1400000US06037533204,553800
1400000US06037533300,605100
1400000US06037533401,507800
1400000US06037533402,543200
1400000US06037533403,609600
1400000US06037533501,489100
1400000US06037533504,540300
1400000US06037533601,683200
1400000US06037533602,571600
1400000US06037533603,620500
1400000US06037533701,451100
1400000US06037533702,555800
1400000US06037533703,612000
1400000US06037533803,598500
1400000US06037533804,452300
1400000US06037533805,588700
1400000US06037533806,NA
1400000US06037533901,528000
1400000US06037533902,515300
1400000US06037534001,486800
1400000US06037534002,461700
1400000US06037534101,467200
1400000US06037534102,482800
1400000US06037534201,NA
1400000US06037534202,NA
1400000US06037534203,350000
1400000US06037534301,493200
1400000US06037534302,603700
1400000US06037534403,5e+05
1400000US06037534404,472900
1400000US06037534405,NA
1400000US06037534406,432000
1400000US06037534501,486000
1400000US06037534502,554900
1400000US06037534700,576300
1400000US06037534802,578200
1400000US06037534803,485300
1400000US06037534804,562500
1400000US06037534900,518900
1400000US06037535001,516000
1400000US06037535002,518600
1400000US06037535101,530200
1400000US06037535102,514400
1400000US06037535200,455900
1400000US06037535300,478000
1400000US06037535400,374400
1400000US06037535501,636500
1400000US06037535502,549000
1400000US06037535503,573800
1400000US06037535603,579800
1400000US06037535604,569600
1400000US06037535605,617500
1400000US06037535606,472100
1400000US06037535607,569100
1400000US06037535701,582000
1400000US06037535702,636300
1400000US06037535802,562700
1400000US06037535803,593100
1400000US06037535804,596100
1400000US06037535901,593200
1400000US06037535902,586200
1400000US06037536000,595100
1400000US06037536102,502100
1400000US06037536103,499200
1400000US06037536104,609400
1400000US06037536201,597300
1400000US06037536202,595300
1400000US06037540000,486600
1400000US06037540101,521200
1400000US06037540102,541000
1400000US06037540201,452400
1400000US06037540202,585100
1400000US06037540203,499600
1400000US06037540300,478300
1400000US06037540400,467300
1400000US06037540501,593600
1400000US06037540502,623000
1400000US06037540600,527600
1400000US06037540700,526300
1400000US06037540800,516700
1400000US06037540901,515800
1400000US06037540902,541200
1400000US06037541003,505200
1400000US06037541100,535600
1400000US06037541200,543200
1400000US06037541300,521800
1400000US06037541401,434900
1400000US06037541402,411900
1400000US06037541500,482200
1400000US06037541603,429600
1400000US06037541604,450200
1400000US06037541605,442000
1400000US06037541606,598600
1400000US06037541700,550900
1400000US06037541801,497400
1400000US06037541802,564400
1400000US06037542000,507000
1400000US06037542103,484000
1400000US06037542104,456700
1400000US06037542105,487300
1400000US06037542106,456500
1400000US06037542200,511600
1400000US06037542401,565100
1400000US06037542402,515700
1400000US06037542501,569600
1400000US06037542502,541700
1400000US06037542601,490900
1400000US06037542602,463400
1400000US06037542700,505300
1400000US06037542800,438200
1400000US06037542900,436500
1400000US06037543000,542100
1400000US06037543100,502400
1400000US06037543201,517800
1400000US06037543203,468900
1400000US06037543304,670500
1400000US06037543305,151500
1400000US06037543306,567200
1400000US06037543321,649300
1400000US06037543322,663500
1400000US06037543400,639800
1400000US06037543501,561200
1400000US06037543502,601600
1400000US06037543503,651400
1400000US06037543601,624000
1400000US06037543603,530500
1400000US06037543605,509600
1400000US06037543606,520900
1400000US06037543607,641200
1400000US06037543701,603400
1400000US06037543703,638400
1400000US06037543704,608000
1400000US06037543705,582200
1400000US06037543801,556900
1400000US06037543803,623100
1400000US06037543804,695900
1400000US06037543903,577500
1400000US06037543905,509600
1400000US06037544001,573000
1400000US06037544002,613200
1400000US06037550101,590800
1400000US06037550201,621700
1400000US06037550202,580700
1400000US06037550301,587500
1400000US06037550501,659600
1400000US06037550502,1005800
1400000US06037550601,656100
1400000US06037550602,739500
1400000US06037550700,662700
1400000US06037550801,732000
1400000US06037550802,727000
1400000US06037550901,751100
1400000US06037550902,819700
1400000US06037551001,731100
1400000US06037551002,773100
1400000US06037551101,396000
1400000US06037551102,735200
1400000US06037551201,677200
1400000US06037551203,664200
1400000US06037551204,644800
1400000US06037551300,496600
1400000US06037551401,653000
1400000US06037551402,673900
1400000US06037551501,586700
1400000US06037551502,738300
1400000US06037551700,645400
1400000US06037551801,608500
1400000US06037551802,604200
1400000US06037551900,572700
1400000US06037552001,612400
1400000US06037552002,564000
1400000US06037552100,578800
1400000US06037552200,571600
1400000US06037552301,548400
1400000US06037552302,613300
1400000US06037552400,579700
1400000US06037552601,563100
1400000US06037552602,641200
1400000US06037552700,610800
1400000US06037552800,607100
1400000US06037552900,602900
1400000US06037553000,611200
1400000US06037553100,680200
1400000US06037553201,674700
1400000US06037553202,628700
1400000US06037553300,597900
1400000US06037553400,596900
1400000US06037553502,387800
1400000US06037553503,460500
1400000US06037553504,485500
1400000US06037553601,534900
1400000US06037553602,490400
1400000US06037553701,NA
1400000US06037553702,530700
1400000US06037553801,523100
1400000US06037553802,311400
1400000US06037553901,567200
1400000US06037553902,320900
1400000US06037554001,644000
1400000US06037554002,593500
1400000US06037554101,572800
1400000US06037554105,474600
1400000US06037554106,631700
1400000US06037554201,598700
1400000US06037554203,629300
1400000US06037554204,5e+05
1400000US06037554301,570100
1400000US06037554302,NA
1400000US06037554403,422400
1400000US06037554404,637100
1400000US06037554405,633300
1400000US06037554406,743900
1400000US06037554511,902200
1400000US06037554512,863400
1400000US06037554513,765400
1400000US06037554514,824700
1400000US06037554515,799300
1400000US06037554516,895500
1400000US06037554517,885600
1400000US06037554518,874500
1400000US06037554519,932000
1400000US06037554521,840700
1400000US06037554522,858400
1400000US06037554600,580100
1400000US06037554700,553300
1400000US06037554801,584900
1400000US06037554802,815500
1400000US06037554900,671700
1400000US06037555001,649100
1400000US06037555002,630400
1400000US06037555105,577700
1400000US06037555106,462100
1400000US06037555107,632500
1400000US06037555202,878800
1400000US06037555211,473200
1400000US06037555212,518800
1400000US06037555300,586700
1400000US06037570001,701200
1400000US06037570002,709500
1400000US06037570003,658800
1400000US06037570100,665200
1400000US06037570202,572600
1400000US06037570203,577300
1400000US06037570204,570000
1400000US06037570303,482400
1400000US06037570304,513200
1400000US06037570305,112300
1400000US06037570306,595200
1400000US06037570402,584800
1400000US06037570403,475600
1400000US06037570404,588000
1400000US06037570502,584500
1400000US06037570503,611400
1400000US06037570504,620000
1400000US06037570601,563500
1400000US06037570602,595800
1400000US06037570603,280600
1400000US06037570701,728100
1400000US06037570703,685200
1400000US06037570800,670600
1400000US06037570901,755400
1400000US06037570902,737400
1400000US06037571000,704900
1400000US06037571101,706300
1400000US06037571102,814000
1400000US06037571201,896200
1400000US06037571202,824200
1400000US06037571300,759500
1400000US06037571400,680600
1400000US06037571502,641500
1400000US06037571504,677900
1400000US06037571505,628400
1400000US06037571600,562500
1400000US06037571701,521500
1400000US06037571703,579400
1400000US06037571704,475400
1400000US06037571800,1150400
1400000US06037571900,911800
1400000US06037572001,833000
1400000US06037572201,672000
1400000US06037572202,695700
1400000US06037572301,535800
1400000US06037572500,328300
1400000US06037572600,521000
1400000US06037572700,574100
1400000US06037573002,752300
1400000US06037573003,629600
1400000US06037573004,640200
1400000US06037573101,647800
1400000US06037573102,687700
1400000US06037573201,551100
1400000US06037573202,586800
1400000US06037573300,5e+05
1400000US06037573401,799200
1400000US06037573402,655500
1400000US06037573403,692000
1400000US06037573601,818700
1400000US06037573700,821900
1400000US06037573800,816900
1400000US06037573902,895200
1400000US06037574000,907400
1400000US06037574100,837600
1400000US06037574201,808700
1400000US06037574202,726900
1400000US06037574300,855600
1400000US06037574400,819000
1400000US06037574500,880600
1400000US06037574602,981800
1400000US06037574800,1082600
1400000US06037574901,856600
1400000US06037574902,650800
1400000US06037575001,776800
1400000US06037575002,717700
1400000US06037575101,522500
1400000US06037575102,550000
1400000US06037575103,459400
1400000US06037575201,593800
1400000US06037575202,565500
1400000US06037575300,524500
1400000US06037575401,298400
1400000US06037575402,341300
1400000US06037575801,637500
1400000US06037575802,494600
1400000US06037575803,315800
1400000US06037575901,393100
1400000US06037575902,442300
1400000US06037576001,483400
1400000US06037576200,557600
1400000US06037576301,473100
1400000US06037576302,445000
1400000US06037576401,463100
1400000US06037576402,526100
1400000US06037576403,497000
1400000US06037576501,548700
1400000US06037576502,495600
1400000US06037576503,617900
1400000US06037576601,680800
1400000US06037576602,676800
1400000US06037576700,738900
1400000US06037576801,652200
1400000US06037576802,791200
1400000US06037576901,645800
1400000US06037576903,551700
1400000US06037576904,782100
1400000US06037577000,685200
1400000US06037577100,824300
1400000US06037577200,882100
1400000US06037577300,1201700
1400000US06037577400,1207600
1400000US06037577501,1373000
1400000US06037577504,2000001
1400000US06037577602,826400
1400000US06037577604,756100
1400000US06037577605,1292000
1400000US06037577606,1108500
1400000US06037577700,594000
1400000US06037577800,624400
1400000US06037577900,535500
1400000US06037578000,527500
1400000US06037578100,NA
1400000US06037599000,978100
1400000US06037599100,NA
1400000US06037600100,611800
1400000US06037600201,621700
1400000US06037600202,487400
1400000US06037600302,593200
1400000US06037600303,464700
1400000US06037600304,466000
1400000US06037600400,662000
1400000US06037600501,688900
1400000US06037600601,717700
1400000US06037600602,620000
1400000US06037600702,793300
1400000US06037600703,646600
1400000US06037600704,765900
1400000US06037600801,732400
1400000US06037600802,683400
1400000US06037600902,675100
1400000US06037600911,860300
1400000US06037600912,665900
1400000US06037601001,953900
1400000US06037601002,610500
1400000US06037601100,644100
1400000US06037601202,658400
1400000US06037601211,571200
1400000US06037601212,479200
1400000US06037601301,872300
1400000US06037601302,574200
1400000US06037601303,590600
1400000US06037601401,684200
1400000US06037601402,657000
1400000US06037601501,559400
1400000US06037601502,798800
1400000US06037601600,628900
1400000US06037601700,616400
1400000US06037601801,659800
1400000US06037601802,682100
1400000US06037601900,781300
1400000US06037602002,637000
1400000US06037602003,651500
1400000US06037602103,651900
1400000US06037602104,629700
1400000US06037602105,596000
1400000US06037602106,598600
1400000US06037602201,899700
1400000US06037602202,763600
1400000US06037602301,818200
1400000US06037602302,1006900
1400000US06037602402,770600
1400000US06037602403,788500
1400000US06037602404,808500
1400000US06037602504,748500
1400000US06037602505,606100
1400000US06037602506,572400
1400000US06037602507,533800
1400000US06037602510,664700
1400000US06037602511,690100
1400000US06037602512,641300
1400000US06037602513,450000
1400000US06037602601,646100
1400000US06037602602,611000
1400000US06037602700,685900
1400000US06037602801,608800
1400000US06037602802,652700
1400000US06037602900,500400
1400000US06037603004,505400
1400000US06037603005,489600
1400000US06037603006,640800
1400000US06037603007,689200
1400000US06037603008,483700
1400000US06037603101,600400
1400000US06037603102,581500
1400000US06037603200,647500
1400000US06037603301,781600
1400000US06037603302,623000
1400000US06037603400,641600
1400000US06037603500,631000
1400000US06037603600,656700
1400000US06037603702,701100
1400000US06037603703,753700
1400000US06037603705,446300
1400000US06037603706,NA
1400000US06037603801,750800
1400000US06037603802,672000
1400000US06037603901,621900
1400000US06037603902,685500
1400000US06037604001,627200
1400000US06037604002,742400
1400000US06037604101,829600
1400000US06037604102,644600
1400000US06037604200,656900
1400000US06037609900,743200
1400000US06037620001,1633400
1400000US06037620002,1248600
1400000US06037620101,1217100
1400000US06037620102,1634600
1400000US06037620201,2000001
1400000US06037620301,2000001
1400000US06037620303,2000001
1400000US06037620305,2000001
1400000US06037620400,1809300
1400000US06037620501,1214200
1400000US06037620521,1095200
1400000US06037620522,1122100
1400000US06037620601,996600
1400000US06037620602,991500
1400000US06037620701,1260700
1400000US06037620703,1356200
1400000US06037620704,1217100
1400000US06037620801,2000001
1400000US06037620802,2000001
1400000US06037620901,2000001
1400000US06037620904,2000001
1400000US06037621001,1662300
1400000US06037621005,2000001
1400000US06037621102,1603200
1400000US06037621104,1877700
1400000US06037621201,1162000
1400000US06037621204,976500
1400000US06037621301,1256500
1400000US06037621324,1246400
1400000US06037621326,2000001
1400000US06037621400,1451100
1400000US06037650001,837800
1400000US06037650003,886300
1400000US06037650004,8e+05
1400000US06037650101,863900
1400000US06037650102,829200
1400000US06037650200,857000
1400000US06037650300,876100
1400000US06037650401,976700
1400000US06037650501,1052500
1400000US06037650502,1150600
1400000US06037650603,1270600
1400000US06037650604,779600
1400000US06037650605,1032700
1400000US06037650606,943200
1400000US06037650607,950400
1400000US06037650701,993800
1400000US06037650702,1054900
1400000US06037650801,830800
1400000US06037650802,639800
1400000US06037650901,811400
1400000US06037650903,852200
1400000US06037650904,719300
1400000US06037651001,911000
1400000US06037651002,955300
1400000US06037651101,1175500
1400000US06037651102,771800
1400000US06037651201,1158100
1400000US06037651221,1086700
1400000US06037651222,1052800
1400000US06037651302,1505400
1400000US06037651304,1391200
1400000US06037651401,1040100
1400000US06037651402,1087400
1400000US06037670001,725100
1400000US06037670002,781100
1400000US06037670003,740900
1400000US06037670101,745500
1400000US06037670102,606300
1400000US06037670201,1838600
1400000US06037670202,1604800
1400000US06037670324,2000001
1400000US06037670326,2000001
1400000US06037670328,2000001
1400000US06037670405,1224700
1400000US06037670406,2000001
1400000US06037670407,1174600
1400000US06037670413,1484700
1400000US06037670416,2000001
1400000US06037670417,1393500
1400000US06037670418,1447100
1400000US06037670500,2000001
1400000US06037670603,1918000
1400000US06037670604,1421000
1400000US06037670701,1054700
1400000US06037670702,1588900
1400000US06037700101,1710600
1400000US06037700102,1136600
1400000US06037700200,875400
1400000US06037700300,719000
1400000US06037700400,1715800
1400000US06037700501,1199000
1400000US06037700502,709700
1400000US06037700600,2000001
1400000US06037700700,2000001
1400000US06037700801,1616800
1400000US06037700802,1615400
1400000US06037700901,2000001
1400000US06037700902,2000001
1400000US06037701000,2000001
1400000US06037701201,2000001
1400000US06037701202,1672300
1400000US06037701302,1e+06
1400000US06037701304,2000001
1400000US06037701402,1655400
1400000US06037701501,1222000
1400000US06037701502,967100
1400000US06037701601,2000001
1400000US06037701602,1138300
1400000US06037701701,911900
1400000US06037701702,1155200
1400000US06037701801,1028700
1400000US06037701802,1198600
1400000US06037701902,2000001
1400000US06037702002,1274400
1400000US06037702102,1509800
1400000US06037702201,1554700
1400000US06037702202,1917900
1400000US06037702300,2000001
1400000US06037702400,1352700
1400000US06037702501,1615300
1400000US06037702502,667800
1400000US06037702600,1311300
1400000US06037702700,1559900
1400000US06037702801,1171800
1400000US06037702802,1257200
1400000US06037702803,1502500
1400000US06037702900,848000
1400000US06037703002,1439900
1400000US06037703003,600800
1400000US06037703100,944700
1400000US06037703200,1088700
1400000US06037800101,1285600
1400000US06037800103,1217600
1400000US06037800104,1724300
1400000US06037800202,1911300
