TRACT_FIPS,GEOID,FIPS,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
294510,1400000US06037294510,06037294510,840.0468241000353,696.411078018338,779.867454143468,699.5390316772665,,,,763.4073868887004,835.9239114872736
294520,1400000US06037294520,06037294520,543.3878399847985,354.3051465003046,460.3483005420042,,,,486.03847912337903,483.51312114584726,461.0056312587799
294610,1400000US06037294610,06037294610,165.10329864901266,260.4746582422762,222.62553911958923,,,,,237.10473819992015,272.20690235011773
294620,1400000US06037294620,06037294620,208.9644121162659,215.774925456127,204.78711137998187,267.91126213138244,,,163.04848095180267,177.8870792629942,152.6015694266837
294701,1400000US06037294701,06037294701,306.57136609215826,501.6324287373605,560.7791445830459,780.8902556992964,,,472.8110898237902,476.24766726389714,690.9265312286528
294810,1400000US06037294810,06037294810,614.4886267784789,539.280639866002,534.836457782002,662.9685146498638,,,,509.39258458791477,567.4315384365264
294820,1400000US06037294820,06037294820,336.40907966928694,269.97279190699527,392.5777431120744,340.08512293232775,,,,511.0893859810951,278.9095291078702
294830,1400000US06037294830,06037294830,159.73644078439844,473.4094806273834,452.5720966229856,342.91841951561156,,,447.13895585411274,,308.2210960697346
294900,1400000US06037294900,06037294900,406.6399948237864,396.8482909075996,370.1818865452814,359.8311394802073,,,264.6246780695698,104.32066334686917,321.3246944014383
295103,1400000US06037295103,06037295103,267.1827335279166,144.2629062164964,75.12168987088461,84.47608680010299,,,,,49.19236681921578
296210,1400000US06037296210,06037296210,277.41050630017605,278.61826441611043,394.8843082765156,62.96413018149138,,,,264.747247299489,51.48491935175774
296220,1400000US06037296220,06037296220,200.32112483525535,209.51135416051414,267.59141481540956,331.82251758560955,,,282.0735848939046,246.8681140334065,187.5258788705581
296300,1400000US06037296300,06037296300,332.83513162429085,164.0531569870575,186.3687169272174,185.71843519241656,,,,,82.43143170834662
296401,1400000US06037296401,06037296401,353.2574918050996,477.41279490762474,,,,,444.4545199478478,421.27990760034584,586.7602409405803
296402,1400000US06037296402,06037296402,226.75235404206092,152.37122739922944,348.0178089712898,,,,,340.96164391156265,92.54840753136143
296500,1400000US06037296500,06037296500,102.74428372727738,161.4363112626216,155.0273240360039,139.61119253407634,,,,213.91777830348028,145.69137346529791
296600,1400000US06037296600,06037296600,463.63306073948075,375.49417982854584,444.2039521841152,,,,453.8399509496766,449.1120601409217,473.45684852365196
296901,1400000US06037296901,06037296901,242.40728660143597,343.853273355582,469.8566947251159,,,,,202.12014309738603,72.84587214847589
296902,1400000US06037296902,06037296902,310.88298744918677,231.65706260574981,241.6080545840013,,,,176.7790680166016,187.71249152591895,395.35131152849453
297001,1400000US06037297001,06037297001,191.1569454563621,389.6839337939629,387.5334633524616,,,,334.1309152904627,406.19600130165014,64.53030274360651
297002,1400000US06037297002,06037297002,426.3333818753725,,,,,,,,
297110,1400000US06037297110,06037297110,183.03450863683256,173.99647135365998,140.61139502008803,119.0697600678301,,,130.79252188338282,76.93446564397811,71.71674470374654
297120,1400000US06037297120,06037297120,216.98796517038315,296.6423412921557,326.1539228659971,140.765505300717,,,130.61235060434205,215.88003005138634,143.8567273545474
297201,1400000US06037297201,06037297201,266.81316435461554,347.3746302648512,307.83047875292687,,,,,,341.964927915703
297202,1400000US06037297202,06037297202,224.43966069399136,206.2228123777182,,,,,231.993009356397,301.69514447427537,173.6060551362862
297300,1400000US06037297300,06037297300,602.9405370983135,255.93934307226925,282.85784391297653,,,,,556.4285153339107,72.0500916938594
297400,1400000US06037297400,06037297400,279.50288679685264,354.16628129672074,286.38367370715116,,,,241.82886336770497,,11.324938119687086
297501,1400000US06037297501,06037297501,321.9957932574418,174.2567640774704,,,,,,,139.61452865770926
297502,1400000US06037297502,06037297502,344.55252830320444,,,,,,,212.74729610377358,81.65780262870888
297601,1400000US06037297601,06037297601,105.07778457490136,43.719484670376,256.98020347092347,,,,18.72672780321282,,116.14655022097263
297602,1400000US06037297602,06037297602,207.3659117217475,266.19575460090374,219.84495128818847,,,,,,188.55314543632926
300100,1400000US06037300100,06037300100,368.97683946395637,,,,,,,99.1373299999685,295.3922562746759
300200,1400000US06037300200,06037300200,600.8538628393565,781.713525497752,933.7920023265788,,,,,561.7897584261875,548.7550654330016
300301,1400000US06037300301,06037300301,288.021058545733,292.6845546297475,292.49557157559116,702.2233781432196,,,,137.72255820936286,164.9608148606858
300400,1400000US06037300400,06037300400,388.31297713879303,366.7647704343844,343.7927422251126,238.84785056877345,,,46.64111038928276,634.6842327370465,299.2470160778025
300501,1400000US06037300501,06037300501,651.20843737807,742.7739905874917,930.9498246330811,857.9740500399721,,957.786025855271,,889.4414212823114,700.6112555805624
300503,1400000US06037300503,06037300503,289.7130664279776,367.80724468115346,349.9755637656252,,,,,185.88772837484464,294.6273036591034
300601,1400000US06037300601,06037300601,686.9735239774315,462.25991087045475,,,,,748.8678971936583,786.0837030375579,553.6815776060539
300602,1400000US06037300602,06037300602,380.6285666013092,263.54534714734814,221.40821539905482,172.9109743492183,,,428.0107634945877,488.69524852918585,271.50254431776426
300701,1400000US06037300701,06037300701,146.61101805978583,350.44884455477427,344.3609326690566,385.4123160989017,,38.0781823561867,109.93176570567175,310.09215357994026,85.31250169822758
300702,1400000US06037300702,06037300702,298.538815073449,,,201.31188147574574,,,,,58.75201226452356
300800,1400000US06037300800,06037300800,175.13695134140193,175.7425436228265,187.6140683389872,210.07094968163503,,,,124.79354344268391,106.51755976239065
300901,1400000US06037300901,06037300901,138.9746617996736,99.15755333066711,442.71093117269095,,,112.07640143523986,62.973597238612356,303.2430551641867,100.17632047191526
300902,1400000US06037300902,06037300902,200.01439448232432,,,197.19632370418825,,,,,241.07496529451186
301000,1400000US06037301000,06037301000,504.8682191955065,704.9880601790144,457.68673641835466,,,,566.7554429248735,386.81445718054226,393.94769184608737
301100,1400000US06037301100,06037301100,784.3401603397549,858.5292816352785,922.0559408568956,,,,,797.8422735738235,637.4138688981179
301203,1400000US06037301203,06037301203,221.124903068248,569.3954726113232,607.5616101379501,,,,,455.59673581203043,410.1444447558525
301204,1400000US06037301204,06037301204,538.3390935573806,604.6223993314882,695.778034368381,400.6838442572014,,,542.0012996845094,680.1901491475346,689.686658971203
301205,1400000US06037301205,06037301205,652.4062480991845,886.0423705474509,,,,,,888.8582337904033,529.0718090552008
301206,1400000US06037301206,06037301206,434.12037689265236,326.77324410560993,379.960581476838,,,,,454.29550201259013,325.881491635356
301300,1400000US06037301300,06037301300,483.70707155249227,,846.2161812771914,,,,,,
301400,1400000US06037301400,06037301400,570.39854667846,869.7060548475517,875.3261156863114,,,,,880.1067341686206,181.8437454071327
301501,1400000US06037301501,06037301501,894.075897138266,903.4810555973,915.0855941247077,,,,,719.0127656034748,
301502,1400000US06037301502,06037301502,754.0516838507413,769.7379006037487,626.7336682895958,272.32641475271333,,,452.36494317756495,699.0999377573461,768.5195754424424
301601,1400000US06037301601,06037301601,506.9158417475623,418.71721789268963,369.36932078717166,344.77256271863524,,,346.3620671302897,509.74094799721826,296.8600833120253
301602,1400000US06037301602,06037301602,287.9448182525265,372.8875398420997,337.4155441132018,342.74141286756907,,,45.612752521636956,391.1156078953471,163.45677971072467
301701,1400000US06037301701,06037301701,305.5804492632804,244.58551624639722,265.0564770830083,260.25882096842344,,,,157.60510034347539,271.5539935510835
301702,1400000US06037301702,06037301702,294.41263376798577,597.9157043990092,532.4173977625984,570.2360470925878,,,621.9497382543832,262.2095375284974,527.4894438849227
301801,1400000US06037301801,06037301801,275.31876920981676,391.85741894839737,384.44559177536746,467.3674455328469,,,521.3619090057365,306.8138677297169,556.2785420891067
301802,1400000US06037301802,06037301802,393.78782102546,181.42958564001148,271.385811884081,,,,113.23564741059307,276.0970056901585,56.92545954119105
301901,1400000US06037301901,06037301901,644.2340942971753,445.6095120865092,500.3409110925296,,,,,,
301902,1400000US06037301902,06037301902,287.642459409652,343.44401937595626,277.663883111518,,,,451.2265106767092,144.46473287792816,568.9859483243747
302002,1400000US06037302002,06037302002,419.4328232422954,257.896615182204,349.9738925227749,269.9942716659098,,,177.05061269522668,502.62461675033745,185.98142451772895
302003,1400000US06037302003,06037302003,209.12934836743074,289.45484694476545,265.2267353193698,,,,,174.46402181890042,
302004,1400000US06037302004,06037302004,232.77637873002058,359.42942195680945,494.33421501074787,,,,439.89630664991796,104.47515015763766,337.9679174315595
302102,1400000US06037302102,06037302102,365.05103334240744,211.5708269456257,301.9626073430663,356.9541528418465,,,468.61912157381516,233.33445351908944,395.14075147546424
302103,1400000US06037302103,06037302103,425.97266526846175,473.24719102958636,421.88255489711173,544.5706030499828,,,,441.43135981875946,
302104,1400000US06037302104,06037302104,337.26587920218645,197.211545630791,559.9661623022421,238.48225337313542,,,,414.89723486693606,291.6347196169173
302201,1400000US06037302201,06037302201,244.3742906527146,230.49251549577554,219.06251200221143,194.6256880579831,,,140.0505100465911,171.77102589720153,134.07744384596842
302202,1400000US06037302202,06037302202,190.25975560225737,224.46210095498728,287.9930428507805,83.52759576145007,,,70.22468907865472,171.4794487361211,69.40821271027791
302301,1400000US06037302301,06037302301,135.19963508718024,234.47990936128602,292.32579047687796,609.0717447973205,,,623.2374393573953,302.4899255913294,148.12675694752406
302302,1400000US06037302302,06037302302,333.96820508803063,267.92432272491425,275.67822398088293,193.27367709295257,,,359.48267203362,499.13481682910503,268.3599237419164
302401,1400000US06037302401,06037302401,462.3328763977911,437.054171259957,362.1294198479981,386.77059328466976,,,357.15905417506747,499.31725989920767,351.06465143108784
302503,1400000US06037302503,06037302503,197.83721563346012,218.7145326885228,156.11688972454613,238.6525426158893,,,292.99631399376085,149.63182358266337,
302504,1400000US06037302504,06037302504,281.79458914185244,156.81366129006068,121.3151784770143,,,,,211.31087144856718,288.9956013536107
302505,1400000US06037302505,06037302505,242.52651864995073,337.58902410150915,415.065149013253,287.7718369285927,,,541.6896125674003,306.51780272401936,362.67176050167967
302506,1400000US06037302506,06037302506,204.23761899810185,374.99580623043363,230.48475751031725,,,,,364.5254777673769,413.3903294571864
310100,1400000US06037310100,06037310100,158.71430158397487,,,,,,,100.41977511556524,59.98552605939014
310201,1400000US06037310201,06037310201,628.1611450557957,939.1996466006276,,,,,,,757.6113160967385
310202,1400000US06037310202,06037310202,397.5836280488779,,,,,,,,407.6890021827449
310300,1400000US06037310300,06037310300,339.7660317686252,,,,,,,,528.4664797732955
310400,1400000US06037310400,06037310400,610.5762934451034,707.9105135614282,660.0321817447029,881.3440170866752,,,304.8018274695072,706.3272099990414,769.447259096403
310501,1400000US06037310501,06037310501,210.02436426649,425.4800121475349,437.84430208542545,511.5301009974826,,,621.9778874848557,333.93885692587344,351.91146375711077
310601,1400000US06037310601,06037310601,293.92498164145854,168.27317691805843,223.3773702769787,297.1364804703385,,,30.555412681503814,64.38771231829153,479.77888067763354
310602,1400000US06037310602,06037310602,227.48366476829958,350.15727727196065,554.5053204884,,,,,81.72085438377972,610.2077424475251
310701,1400000US06037310701,06037310701,1014.6963583585881,973.4012233035551,1068.0611492340333,670.167325873233,,,1007.353051061783,901.2881883935767,439.71100123706094
310703,1400000US06037310703,06037310703,303.50071793250055,384.2489853479244,447.09522830809755,618.5337274055972,,,,453.1028988991489,475.0974699963923
