GEOID,MedinaSqFtVal_0100_Total,MedinaSqFtVal_0101_Total,MedinaSqFtVal_010C_Total,MedinaSqFtVal_0200_Total,MedinaSqFtVal_0300_Total,MedinaSqFtVal_0400_Total,MedinaSqFtVal_0500_Total,MedinaSqFtVal_010E_Total,MedinaSqFtVal_010D_Total
1400000US06037430102,242.98833166833168,222.07235421166305,273.73878205128204,200.8148530402267,337.1666666666667,83.41703672587614,167.9491726639426,,355.7735130500356
1400000US06037430200,370.57100591715977,434.7367442770495,,637.2743362831858,,,,,
1400000US06037430301,336.10574162679427,329.2515647082576,351.25783348254254,234.85598321186882,247.42049469964664,154.94774961200207,226.2317021143761,,
1400000US06037430302,336.02191732548874,386.79583333333335,396.3814358230602,302.6128625472888,246.65906680805938,194.9073295127036,169.12336423118865,,317.70938201905517
1400000US06037430400,395.3911196876941,420.8947602361578,402.3413320274241,263.6845005879827,211.56502073124764,336.9478288438505,345.6816384180791,182.4048098375394,306.22213561964145
1400000US06037430501,387.28592483419305,422.6632513661202,,273.75813295615274,272.2448377581121,291.96431522503514,107.05075021734638,,461.37679070817865
1400000US06037430502,372.32212296374144,379.15995065789474,413.66119770303527,245.57892293407613,283.3339896492781,86.01188707394222,175.26966655875688,398.832996,396.82474226804123
1400000US06037430600,340.41375098082483,422.1733966745843,,378.8215725806452,,,,,598.8123624047417
1400000US06037430701,383.9177958446251,363.38274815778067,545.2475509970532,,,229.3293502613891,219.751221,,
1400000US06037430721,312.2250046699876,386.21035156927553,375.8211920529801,578.9625836943678,359.2459245658722,195.57482394366198,199.82593117408908,379.9463414634146,408.9919154228856
1400000US06037430723,534.8716974779948,,382.6740558292282,204.14309031556039,168.37295918367346,358.7130077369439,205.08922710475377,412.56024844720497,
1400000US06037430724,254.44433185858225,,387.36712328767123,284.4570943075616,156.2290069627789,262.3871625063678,130.31166594920361,368.7544128933231,
1400000US06037430801,327.5761467889908,237.00719818809813,387.5965957446808,279.7698199923401,338.8868095557347,187.3717616580311,255.34931972789116,206.82619647355165,393.5271365660085
1400000US06037430802,374.5669250645995,372.1578878096291,613.4239726027397,249.55178268251274,219.90988909426986,468.0616740088106,350.67127403846155,,
1400000US06037430803,352.6180135279459,341.0112059410983,365.9910380881255,423.63235294117646,168.61875693673696,211.5249255952381,112.50946231497426,,
1400000US06037430901,287.1098153547133,246.8551724137931,318.4765166340509,233.04893754024468,267.4134748500231,151.43744752308984,114.13815697795341,,392.94871794871796
1400000US06037430902,330.1635359116022,316.5806729939603,344.8015583,199.58143668444097,241.43785310734464,255.25882352941176,209.85684196544076,266.95102404274263,366.1833032
1400000US06037431002,334.49545130886366,355.938455,,284.6759096367773,261.7200960061444,333.1857142857143,124.99498056994818,,404.8593183
1400000US06037431003,376.4846684294156,415.1718440185063,359.1903039073806,288.67017774851877,178.20165212554141,193.1413285777976,142.77522222129977,370.57778495056436,392.7118644067797
1400000US06037431004,311.5288764544279,214.81629642622372,404.5014725073952,255.21455648218347,244.5416506529333,198.92413632119514,168.39691358024692,,210.96999491304484
1400000US06037431100,269.9351145038168,280.8136742986242,355.8826315789474,213.96503131524008,150.84495432921028,220.71055511352944,175.57667410875047,147.98487712665406,338.14615771828574
1400000US06037431200,264.4018817204301,249.09019607843138,162.91385767790263,200.38801115241637,96.23538557213931,104.80931174089069,258.66226868336537,,280.73986636971046
1400000US06037431300,301.0263672,280.06606606606607,390.49306064306063,414.61663479923516,136.49702544754274,171.80070835863185,17.774165953806673,,
1400000US06037431400,327.4210478404222,346.15291695264244,412.61516853932585,304.9658458976186,455.11031112653245,,254.9850068239368,,
1400000US06037431501,322.8069306930693,291.0173492605233,363.5014684287812,201.78163265306122,246.07893157262905,296.05195407892217,151.92299616295816,,
1400000US06037431502,304.9670658682635,323.51307189542484,352.0986899563319,354.5380607572896,397.36365661362413,162.11508250348493,221.36889243318097,,331.8870673952641
1400000US06037431600,346.2817188386134,394.7692307692308,439.75571002979143,199.3094135802469,502.0185492,390.4169524396955,131.37924528301886,454.87002909796314,
1400000US06037431701,368.60204535349044,374.59866666666665,435.9409559512652,165.1673151750973,263.97067544613185,31.55049339,143.47549990306533,,
1400000US06037431800,348.9832713872138,372.15401505646173,385.445,284.78597339782345,370.05621177116825,294.04140639280126,105.05722315399002,,250.1628118410464
1400000US06037431900,324.5043478,282.4010491607675,352.2052698682533,304.55892648774795,290.8612608753848,308.43277119839615,178.58972069889046,,
1400000US06037432001,311.89044943820227,322.9593254264631,,221.40933845854903,176.2511557748553,151.95487583282858,347.29245867768594,,
1400000US06037432002,308.5560659312192,321.1873262923847,376.74303342358735,306.4651204221701,331.0776102602987,168.40321956601187,207.9984435559355,,318.9212295869356
1400000US06037432101,308.2343925387432,307.60029498525074,327.23282352143246,181.3778755074425,226.23191242226437,200.67300079176565,72.10812166,,393.19606334328967
1400000US06037432102,318.86430793157075,318.5567741935484,409.69748091930364,274.6787309870946,329.52142177086637,176.62122687439143,,,246.27791026320438
1400000US06037432201,259.92640332913254,299.1223922114047,263.8295053003534,216.56046084546085,212.8527960526316,203.30614973262033,218.18934000830635,,340.2687268655409
1400000US06037432202,244.7681346687811,232.2992701470725,191.2119718309859,218.90684523809523,216.68965517241378,116.71250472232717,141.31503258951344,,257.3762153515687
1400000US06037432300,256.62069139585367,273.5940860215054,238.83996683250413,227.26454138702462,123.40805767157731,187.68154506437767,256.74077396190495,,304.20039875459395
1400000US06037432401,231.6889818688982,244.0557461406518,197.37029288702928,212.80872057502245,162.79927594529366,118.37811178957257,140.8419594185342,,255.02250126810887
1400000US06037432402,240.56633455689564,199.1885813148789,309.2453294001967,186.1302966101695,192.60834345889023,227.70274980635168,130.8095389456512,,273.78645116918847
1400000US06037432501,221.66792473446912,223.69793459552497,261.5872359571848,240.0139678030303,261.9003906,162.8971573,161.94812192401446,,278.1558417150841
1400000US06037432502,240.76150627615064,219.15689177588087,197.7043269230769,225.82422802850357,224.44890842089694,171.71021690352097,88.40868673050616,,271.96061946140776
1400000US06037432601,239.1501387,253.41628439929138,220.7952016689847,196.8582227,186.27634205553548,104.22504037964245,79.41532921810699,,271.3479152426521
1400000US06037432602,233.28592814371257,190.97565433484309,,204.75238929396107,154.18353000251068,193.26370990731505,239.86307648238326,,233.15819995026493
1400000US06037432700,219.98498748957465,209.94864808939164,,153.20531309865902,179.56981906420822,91.91185229303157,197.49192471970102,,209.88384128809662
1400000US06037432801,273.1075514874142,,,268.57074973600845,242.87898376410374,244.20756756756757,285.2873550073853,,205.90046899426784
1400000US06037432802,270.834375,424.1053066040051,205.00104275286756,232.19600725952813,180.35733333333334,263.36687002246276,99.28539515923748,,176.9805467079044
1400000US06037432901,252.3542074363992,198.1485788113695,187.80758293838863,222.84472769409038,183.3207627118644,251.99467657342657,157.1834036,,237.18176100628932
1400000US06037432902,252.6540670774507,245.27465986394557,,235.96088312808263,266.5375379689448,101.61825396825397,492.0474520804114,,
1400000US06037433103,223.4982655993432,203.92282430213464,207.49692832764507,182.81880733944956,193.62885487528345,152.65538700894592,141.4114671163575,285.3989412897016,249.4362001124227
1400000US06037433200,223.7946620147491,183.58264994242296,179.96351351351353,196.3957926829268,207.64333970350128,161.4503078478734,163.5127329850543,,270.05700245700245
1400000US06037433302,248.20452315240723,150.2436797752809,256.8454027664768,186.6004421,116.8114374034003,220.61764705882354,133.4240465416936,,207.7875782881002
1400000US06037433304,230.04142502071252,295.27259331486476,210.92249368155012,183.79460482725983,190.0748018579626,128.70279456193353,137.02476714648603,,271.70226895815495
1400000US06037433305,226.5563909774436,228.05180533751962,198.95451549110086,151.9382535343879,240.2086756993007,174.23295128939827,116.21731814651825,339.434555,269.5923036921477
1400000US06037433306,261.2018107514376,193.77970297029702,227.69874476987448,176.19197805965032,115.85346391004715,195.03515889114266,138.83102606730085,,273.6056986490407
1400000US06037433307,225.35156093906093,234.59874417249418,187.37337662337663,282.40327045243066,107.63809676434676,114.30542077693778,90.33035141536126,,245.36730819956097
1400000US06037433402,259.9461344100217,321.09117293420127,298.42482100238664,239.10662177328845,166.7391122278057,189.35017380162674,111.04162858395719,201.94665658521356,269.32405689548546
1400000US06037433403,240.12123552123552,232.6233695652174,184.22958542713567,224.39113758145626,220.38154981549815,209.3184754521964,125.98610535047698,,279.3052007
1400000US06037433505,237.38586717177162,330.4585492869451,177.5035578055374,218.09092555227895,143.67505602240897,207.03336012861737,146.63483146067415,,235.02206320810973
1400000US06037433506,238.44212962962962,,,182.6858168761221,172.78493804449317,134.39604377104376,131.74069404238503,,
1400000US06037433601,244.79028967768258,232.81166272655634,,180.45720476706393,214.95005807200928,130.20878392660094,114.56109331186641,,307.06498612395933
1400000US06037433602,268.3054165096794,286.6044448,204.26534139218512,230.0159119,169.41293239864225,107.25975311417231,104.931,,212.41421392677674
1400000US06037433803,201.6815113604236,178.3810873974556,,258.0229878922131,29.552983825989962,123.75185795332081,,,309.7538873994638
1400000US06037433804,208.8751706829848,257.67223262607405,243.81333803810867,170.55787037037038,127.28558946717935,116.82872400567206,133.21112440191388,,
1400000US06037433901,259.32795901042925,231.21959459459458,270.90662931839404,176.85659339868232,201.02877030162412,251.8267491670633,121.04370811035929,,260.55852383232997
1400000US06037433903,219.7848232848233,240.24623060981583,180.3759541984733,190.56303196189396,260.72407407407405,147.72881861575178,124.62470634299139,,123.19462227912932
1400000US06037434001,256.07685881370094,219.52590830222408,130.52283256121774,166.74182592391796,160.14384920634922,151.09115770282588,234.61318935595835,,292.0364265106868
1400000US06037434003,224.56513409961687,232.8056431778898,,206.24687800192123,201.37547327831382,163.22891781066144,165.64619492656877,,285.33128024637045
1400000US06037434004,217.64971250795736,162.08916083916083,205.3888334995015,168.29145728643215,148.73714285714286,160.78126557050325,63.75691345075283,,
1400000US06037434100,233.26527570789867,210.6,208.67906976744186,172.20874180705442,136.56701429123214,171.4796089385475,147.76257915947036,,
1400000US06037460001,386.5647403072421,381.0032398937599,,524.9442597679206,,,,,
1400000US06037460002,309.6064715174998,367.6228482,472.98387096774195,,,,,400.2627345844504,
1400000US06037460101,336.6670252824099,352.86137067787706,399.87745889078616,264.63770388958596,229.2472053133538,300.7025405786874,97.85790268086276,,
1400000US06037460200,317.8524868225105,288.80103806228374,,283.94927400547704,341.9146740670716,175.0089269626518,159.45400771680755,,
1400000US06037460301,270.9471074859385,313.3515280684343,,230.81487743026204,183.84126984126985,,90.71959223572127,,400.4485294117647
1400000US06037460302,298.04027777777776,283.9362068965517,,196.5158501440922,164.66120331950208,,168.78057894889594,,
1400000US06037460401,266.87445887445887,292.78467709757115,,237.9062664560295,99.53404067197171,,76.78099777,,
1400000US06037460501,445.4521018015442,467.6264772180297,,55.575159798923394,,,,,490.5255681818182
1400000US06037460502,474.2983344484318,484.8265515773151,,223.76920207801726,,55.66874027993779,,,
1400000US06037460601,450.4399640883518,497.8546836575006,418.0025401753385,244.8776458440888,267.0235924932976,380.45827956989245,334.6421750576045,304.7231096911608,
1400000US06037460700,464.42042218941344,513.8756342483024,,251.84856940803402,,,213.70984605376287,,965.5323145495065
1400000US06037460800,434.9468387096774,527.2838080006854,,286.9043763762189,,,,,
1400000US06037460900,290.11454740590216,365.53718910563725,359.3050595238095,198.3997867803838,170.8245643285407,244.1726649,149.73162765378333,,
1400000US06037461000,267.6848753549914,319.7564766839378,,199.76301369863015,160.68636390702306,65.27421171171171,89.92375489958083,,
1400000US06037461100,304.6561696658098,355.02455919395464,242.37136204889407,228.6852972123728,159.54436072803117,198.6016016016016,151.13946731234867,23.944501541623843,
1400000US06037461200,328.53761841119604,370.54180945853324,464.7252757099531,193.59057917584036,375.17386685552407,128.59169811320754,151.84286971830986,,
1400000US06037461300,346.2051509769094,349.8435975,324.2135490753912,228.00637419372276,177.8709124191052,147.48927875243666,148.16819884235613,,308.8987612131568
1400000US06037461400,333.82229150428685,402.49396343566747,292.1843710592686,237.81280587275694,252.1466183574879,132.16215611719974,103.7427119550682,,
1400000US06037461501,283.90697674418607,246.99700396978128,220.74735520510654,197.3733601331345,249.99725253269068,140.6120489736714,173.2165409990575,293.7811074918567,
1400000US06037461502,260.74462809917355,250.3628642813549,332.1171779141104,192.0918141490376,195.42073901330866,224.2973021,149.31442869057548,,
1400000US06037461600,229.28010587830107,283.1940523762677,317.13257575757575,207.87701090767013,181.27903930131004,169.82759178271812,171.29259399308557,,
1400000US06037461700,295.31346187025537,469.9370095267208,417.26962922573614,456.0170157342145,,,296.90924565490053,512.6002529323262,
1400000US06037461901,208.25561497326203,357.3363700070077,305.3259668508287,174.5304524361949,228.25947471133517,194.44621513944224,171.7316736,609.83,291.2703533026114
1400000US06037461902,294.3867069486405,,650.9056933767001,,,,236.2325959074155,,
1400000US06037462001,241.3639455782313,320.66801344719835,341.9097888675624,174.70234035549703,245.2332323669407,147.26263300693626,146.9503887449093,295.1048544,
1400000US06037462002,236.31196800665782,201.65248079604908,232.36651496102587,164.39518485408468,231.09640793251975,141.95230578040508,125.49979838709677,,376.69281834591936
1400000US06037462100,267.0541666666667,357.0330357142857,,206.24669306712866,241.34219739880785,283.66873338649657,100.68591324616219,376.1516714455556,
1400000US06037462201,224.40536320078343,521.4127388535031,385.82044887780546,243.19179600886918,140.90307692307692,182.98588346609606,130.51292805684398,,
1400000US06037462202,102.40340140758498,66.25526002381898,534.0079754601227,417.86665789844744,27.96833984832097,63.24370399070128,176.99070887818306,531.4088888888889,
1400000US06037462301,372.36415201361314,622.2092335449015,404.2057792380832,207.57843705828554,191.97227104081233,218.70181818181817,147.62362267051353,523.9314273135814,
1400000US06037462302,351.7319078947368,643.4765625,504.2968552622831,240.86385964912282,174.94983841213138,141.87768717568568,217.6387340874898,514.8982280431433,
1400000US06037462400,308.36703601108036,310.5027150323324,373.61457708458306,258.9413540319103,284.58615556382586,296.3265530394723,275.4641072420084,,
1400000US06037462500,350.81704659531636,383.96126447016917,345.2431026170799,257.2052444463484,214.59167950693376,185.8000315677781,193.60167404154748,,403.2764665016716
1400000US06037462600,350.3863955119215,357.5128635346756,247.1975213013168,254.30662476535548,192.0033173470831,,122.09440625784657,,
1400000US06037462700,298.7720097165962,361.93855829704887,366.8477546549836,236.5881140236594,199.28544494720964,300.89599634019714,174.93712330998534,,
1400000US06037462800,352.4478795154317,345.0175246440307,424.6368024520853,216.08879157427936,292.02342268288106,163.86025408348456,264.46233810497614,248.1967533145422,
1400000US06037462900,328.2368440744183,366.94604839150145,,338.7891373801917,276.7152540712551,192.12521696007934,241.63655412033637,,
1400000US06037463000,333.7688679245283,346.56940063479567,371.3604876255598,,,354.54133293033095,112.18687386156648,389.1352313,535.8665506237307
1400000US06037463103,329.1799393448093,415.34354001814415,412.6413874191652,279.61276531857703,329.2536537507906,137.6824379,352.53616383616384,,569.5578358208955
1400000US06037463200,309.4836884315564,402.0608686843955,412.41725726654295,317.2225891677675,414.04963775747206,161.2650111,194.0838769804287,387.6075637454468,
1400000US06037463300,390.7049808429119,452.0750451713006,331.12946142649196,141.4291133996212,156.74073680260196,235.9754223579969,225.8500886,,
1400000US06037463400,375.4087727406276,517.6710067588839,438.00112866817153,211.19588187483066,175.9651333753413,275.9143133796138,239.39853205208453,397.5562130177515,
1400000US06037463500,326.9393411890734,566.3788521188088,476.756051,205.2909790979098,220.97451737451738,140.23886840999154,132.0257841359537,435.1341463414634,
1400000US06037463601,455.59725158562367,,503.5662414131501,162.5031550309854,216.12910447761195,113.9079849211789,189.41923409156348,437.4443387250238,
1400000US06037463602,585.2181603773585,,648.21,299.67693236714973,241.61892944851144,89.61597729115978,169.44416961130742,309.1982395829606,
1400000US06037463700,429.68705188787845,512.7696771263611,616.8531559877956,416.0944009508199,196.7141488370761,345.01329319922985,167.86796838679683,387.93224932249325,
1400000US06037463800,458.7670826,510.7319030535989,,211.96439460156915,,,103.41856665729452,,
1400000US06037463900,393.9036621577037,509.5622502521915,448.2448979591837,431.62022445255474,393.16348773841963,261.36696562032887,142.7727987901456,449.0808650937689,357.3546719
1400000US06037464000,411.28650239058476,568.0018226804339,520.8290801,406.03196938041924,237.83452807646356,202.03238448844886,186.5834001603849,396.11813104988835,
1400000US06037464101,466.13016845329247,570.6805357142857,,,,,,,
1400000US06037464102,479.8520057,555.7252998286693,,352.4021946564886,,,,,
1400000US06037464200,469.72909698996654,473.8836387013822,,,,,,,256.85457554977535
1400000US06037480002,319.71378091872793,337.65489849955867,185.5639410024528,414.27020192199666,37.89862160960427,113.5994346143404,136.5436193222783,,414.84776119402983
1400000US06037480011,295.9126473213114,277.9148250460405,337.3915289256198,210.48937677053826,294.5342907385698,231.67911155924048,205.44047856430709,,264.1919149
1400000US06037480012,294.5402916346892,317.5406996882577,242.09000762776506,190.0988047808765,143.85979797979797,,154.23934015049198,,201.38710585585585
1400000US06037480101,326.4167829119442,297.03028520017216,362.94793860724104,248.41077085533263,204.62621832358676,100.80858202296196,209.37529868578255,,192.42818494835217
1400000US06037480102,302.20908974084387,296.3299623713465,352.67327667610954,202.32681708372485,147.87499443438335,179.05156822385192,131.05756848882717,,368.18442932728647
1400000US06037480201,334.8178164768922,367.3211105290728,265.71230310882595,277.9270588235294,224.2898021,190.34445384817553,,,
1400000US06037480202,328.27203065134097,336.58651519120497,,427.3189834,,163.7778260869565,,,
1400000US06037480302,295.8928849074956,290.34009674471827,332.7466433001439,187.95263157894738,170.5099715099715,223.45900185883514,143.0113663272555,,
1400000US06037480303,271.62143474503023,568.9110473457675,319.7457541361558,249.91265584804256,304.07036415543826,256.2496015301243,157.6820229965187,,340.48496240601503
1400000US06037480304,287.88449452024156,,357.73242467718796,235.17096324461343,272.34157668726255,182.6422935297212,171.9542066027689,,
1400000US06037480400,270.24138222743716,292.1361092266849,383.7555621628313,232.76327537570498,271.72247301900757,195.00227725588445,183.1389893948846,267.3645050847126,
1400000US06037480500,362.02691721686136,409.7195426938192,426.7811247,240.71669341894062,185.77641235813365,215.64712153518124,159.2252152981008,,
1400000US06037480601,403.7746062992126,561.7774936061381,474.98196721311473,376.3196023927122,494.44320913461536,152.49172947341714,105.94047295460723,413.14267981196394,
1400000US06037480602,381.0072725646301,442.65186777762904,572.3145800316958,237.51899349704897,260.4990313831848,177.06098265895955,212.3234925208236,380.8974576271186,
1400000US06037480702,344.14018005212034,364.5098105548038,462.75135135135133,315.58692315024854,83.57459177957315,86.65139374425023,185.5084181176176,,247.6557603686636
1400000US06037480703,402.5025381,354.0100120144173,443.67296340023614,250.60494652406416,395.71134453781514,195.29373449131515,208.75691569262545,494.60484284368465,
1400000US06037480704,320.0894925785059,425.9716790942863,275.63599339136647,234.4457410149153,292.0876644838748,214.13224984066284,132.2382723410032,422.0065538068413,
1400000US06037480802,268.47980480322735,254.6912729137714,,208.0064685612184,220.87077549091134,149.3347874732811,131.56003752345217,,
1400000US06037480803,256.3704301075269,273.24031567992597,,183.49135941820384,198.9118555866721,208.44866491794457,125.53826780133284,,
1400000US06037480804,265.0620006,397.5682295311407,292.34202523602033,202.90622225714054,183.41112769669272,156.87952282894184,164.12424547283703,379.61882352941177,
1400000US06037480901,264.74960380348654,363.9576677316294,383.31124221142886,241.14545454545456,166.41032049012478,175.25904779550388,174.06609780947528,354.0735714285714,187.8066485753053
1400000US06037480902,247.5679702048417,288.35325602140944,296.5401301518438,205.33566291360296,143.7565671656468,147.30822131916224,156.82579591836733,,
1400000US06037480903,256.6241021548284,241.40888739143458,277.0550405561993,263.5274083022531,149.26362112321877,140.95987460815047,130.3608695652174,240.38383339253255,
1400000US06037481001,265.3344565217391,305.8825672700774,453.47438016528923,195.9033843951878,173.89281520943985,150.50663785118863,157.72484180444988,,270.8183507219851
1400000US06037481002,250.86028344338155,318.2264453961456,348.10904425614797,197.11747302059976,182.28347578347578,111.24737442922375,168.9577380065398,277.18275862068964,254.1237012987013
1400000US06037481101,300.2518796992481,201.04831288343559,424.06073446327684,219.77872945918415,343.7280559106271,233.67133867276888,169.5576955875917,321.63932107496464,
1400000US06037481102,365.3784908573766,inf,314.4425630810093,192.78252872404758,307.0471590909091,249.76778518041937,145.69474835886214,,
1400000US06037481103,294.2005477067977,232.1730446429844,373.0474755089433,238.69926470588234,172.5933033040852,132.26801005747126,191.49059092206068,,
1400000US06037481201,283.5686606529746,239.95138769064118,367.5733848854502,280.85107716981236,231.13281958295556,244.35242453374156,173.65571485440813,,191.62169891015557
1400000US06037481203,265.9433962264151,311.9898876404494,292.7722580645161,239.64992541024367,177.6287534121929,241.73673409557315,160.3816948,,
1400000US06037481300,248.65686414480626,225.88057825267128,inf,295.0533080154296,155.16181223941754,152.7029262086514,191.81186499497903,,242.08666666666664
1400000US06037481401,284.7274678111588,258.94096845073403,341.2588533524154,240.65514993481096,242.90854401080784,224.87115408237236,178.66881057722213,,
1400000US06037481403,276.79233425879875,276.6234207968902,265.22759103641454,216.85390245677735,198.1311134401319,178.2011489225749,233.19618040753687,,262.3764503652772
1400000US06037481404,288.1887370785782,295.21503133254896,261.5937081659973,197.53125892092493,243.97673624201528,325.2652769245011,283.9185520361991,,
1400000US06037481500,279.2075751287858,254.3473130609587,354.73864742369074,276.99701913948695,191.24032493869083,116.05303729752771,209.51268653317433,,
1400000US06037481603,249.51666280865373,266.6997270245678,319.77676056338026,241.8597463794819,148.26836927037343,133.4579717043169,177.10602549246812,,279.3451463790447
1400000US06037481604,244.7329957,228.44760726072607,278.89650626235994,206.15261128685108,169.49408710700894,217.2284454244763,138.41001590705193,414.35333333333335,
1400000US06037481605,251.30467762326168,185.12225063938618,216.9676517571885,205.07063323206893,163.19071553339774,162.66018058688354,184.13707393137048,,
1400000US06037481606,256.37340698391233,301.1095890410959,280.68080517613225,202.9061864985541,182.73932676518882,157.9107143037872,202.7241384509598,,
1400000US06037481711,246.06191222570533,,304.37124183006534,232.6828109366853,97.46673286991063,269.68833333333333,143.69276534983342,,429.3627118644068
1400000US06037481712,247.35828513099693,336.62414793017444,316.0263157894737,192.16067653276954,198.57662124062495,278.2443572470311,202.32913193738565,,279.8084388185654
1400000US06037481713,260.86461295418644,535.9908583037075,349.84229093346744,184.36156612065523,174.19881305637983,141.8912057493253,134.2984086360877,,312.64646226415095
1400000US06037481714,242.97145307696644,255.7628339703839,298.0330214826379,201.10297356828193,218.13464072528512,144.52018754884085,133.6362670068027,164.0793032364461,240.75634392818534
1400000US06037481800,256.4275921165381,264.9761239130172,313.3508541392904,221.11994058670626,,79.19563595673256,,,
1400000US06037481901,244.45035790318326,224.1396506985353,295.97010635937704,225.8857711005875,163.8517456766515,189.87088178294573,170.00577978193598,,
1400000US06037481902,276.60350218886805,226.3877708978328,405.8894472361809,185.44120425029516,308.4484553974315,135.56303098450775,111.75592468291879,,308.8925456163774
1400000US06037482001,210.90784029187319,236.32446497645603,299.96069534403455,136.0018768,,113.80775092532114,133.1191487045504,,
1400000US06037482002,261.78964830789647,281.3132408819904,277.82897033158815,176.70261187870383,224.15370723993902,142.44059302155108,122.17920242301868,,
1400000US06037482101,261.9875363330433,234.61706242033392,341.7727891156463,230.31958534056653,225.64715860899068,257.83653678209924,143.62569469136344,,282.9322256216983
1400000US06037482102,252.79081153286205,249.9227272727273,,185.18065747387132,108.98071216617211,130.14468726450642,196.1563961255845,,
1400000US06037482201,278.92221846466015,168.88813033829035,335.63315217391306,187.60593220338984,274.54,301.1013434579439,155.0861673847282,,360.85473766640564
1400000US06037482202,279.02222096061587,147.47499129768866,270.2043961351725,227.13798287046558,126.52212389380531,143.36517585757707,180.70189748872338,221.42680756768058,289.98548621190133
1400000US06037482301,296.2261363636364,315.3717670063954,306.06592517122317,210.4315479824209,165.61424332344214,173.2338974,149.1407379599829,426.5713652482269,194.8693181818182
1400000US06037482303,254.90404040404042,249.37117552334945,335.85468319559226,208.15617177824726,211.7241297655695,166.06948834234976,133.63952813769097,,215.06884072515697
1400000US06037482304,297.80114942528735,219.8611704884052,,229.56173105507506,238.8192046500921,170.5447567295937,71.85584149396493,,
1400000US06037482401,246.12665947500898,322.1012405609493,422.7296875,226.10149942329872,132.7639211136891,208.97877472262422,215.30763795393722,,
1400000US06037482403,250.2871781493991,183.0455174053872,,189.09144144144145,165.32070610561274,253.7141485275288,87.66819347746427,,
1400000US06037482404,236.84125636672326,207.93503339404978,305.56284447643304,182.70684210526315,,72.74836066,169.60562947799386,,236.19642543312375
1400000US06037482502,243.3099631,266.6941431670282,277.52030625832225,219.38470441655483,155.5889205,165.57754442649434,149.67546746386674,,327.90321437738123
1400000US06037482503,235.5066572902016,217.8664256135365,,207.07189329031564,200.54519107049924,132.2152057549067,170.4508350379888,,
1400000US06037482521,244.95911694694865,242.17171258585512,187.32336790726052,204.16256157635468,240.50328638497652,209.75919637804188,187.69439101715557,,303.9857981343674
1400000US06037482522,191.44873567633314,231.47807637906647,239.0104555638536,188.25597547533755,146.70272221459777,371.25524965002336,131.47708964912954,239.4749825801493,
1400000US06037482600,231.88305360043313,231.4738841405508,262.0065907729179,185.66610597140453,184.3689091400107,381.31138637648553,184.3204895464585,,283.98272287491363
1400000US06037482701,269.86451612903227,228.83828828828828,,198.9020047341347,194.59278768233386,34.50967499872934,135.7445741382455,,
1400000US06037482702,263.3101604278075,284.56543837357054,,182.0381077026861,236.0995923121724,79.87702644265849,137.89595050618672,,
1400000US06037482801,245.3402489626556,250.86680053547522,,,153.99472388517384,144.40318449872416,60.723611450498595,,
1400000US06037500100,294.1886281588448,288.9829032785553,,283.4889428263215,,,,,
1400000US06037500202,279.8535564853556,291.0350329517863,,247.40968396636706,140.95650184549666,291.7076290543627,307.9123709070203,258.96403963414633,281.49046711153477
1400000US06037500203,253.48796848937923,270.0794165316045,380.0457890433361,179.55187051955795,,,354.7096541092591,,
1400000US06037500204,299.7125022948412,274.9006334125099,,197.58547215496367,,,,,
1400000US06037500300,214.38564325668116,235.36476540938364,281.7266219420526,273.9810176641181,,,,,
1400000US06037500402,232.56007297012047,293.7661870503597,,191.5129184225222,190.85467479674796,237.3535279470227,122.41435963786445,,
1400000US06037500403,203.00087489063867,236.8636539204326,,198.1936695,,,,,232.88484848484848
1400000US06037500404,212.56231470419044,218.72295865666607,233.3979933110368,180.7739689341189,177.39878201521407,75.58404449995201,191.8083330463669,,249.08961303462323
1400000US06037500500,226.7148058252427,152.01863406004972,234.50451127819548,152.0466472303207,,,165.228,,202.71990740740742
1400000US06037500600,240.85084883142437,222.13426557469754,,203.11154345006486,133.0065789473684,87.53520484856628,124.69243605037269,,287.9548500527143
1400000US06037500700,217.67056944436902,212.0877072853081,282.5121713729309,229.5007735946364,,118.0187101910828,107.44183147748048,,
1400000US06037500800,222.30889693875014,205.46848069476872,,237.94224201893493,,,,,
1400000US06037500900,218.55464071856287,209.1675755524651,244.53943885653786,230.9042032431047,184.27554955496083,134.0382916053019,115.47534076528173,,
1400000US06037501001,256.4621549663117,192.65325670498083,,177.33791526961764,186.25738122711226,131.2874649859944,81.23041087841524,,
1400000US06037501002,247.70083682008368,221.2189542,225.70814746403653,265.3526900085397,214.82338820301783,,214.2247862,,
1400000US06037501200,264.2481910274964,251.99787396342293,227.99338999055712,230.50701899256813,167.0498163431745,,203.5628239359196,,
1400000US06037501301,277.20424133395045,251.62172288609892,,161.4042755344418,139.590671,160.29269853734223,93.52086360636869,301.3137931034483,
1400000US06037501302,274.4245852187029,259.8913377754997,347.8632768361582,206.5305520438264,261.5285347043702,177.6621343222085,155.25687783215312,237.26650943396226,
1400000US06037501400,315.4775397373877,178.85767313226847,,231.06404958677686,198.14858541927214,196.3516905737705,148.8070828310601,,349.51181102362204
1400000US06037501501,274.27717770034843,285.55389586302493,265.24655061250803,243.82671288051716,157.85056024962418,,230.74660900541247,,243.98419452887538
1400000US06037501503,277.16652058393447,246.27786259541983,225.27412740894817,196.56306840648477,140.75028107584762,188.2791530807964,151.5090076335878,229.00087873462215,
