GEOID,Median_0,Median_1,Median_2,Median_3,Median_4,Median_5,Median_6,Median_7,Median_8
1400000US06037573201,246.7467675,232.8483959,179.9074748,106.716331,316.9356014,,,231.6172845,380.0928237
1400000US06037573202,253.7277727,198.5201317,184.9711201,,,,,210.8686848,322.1003152
1400000US06037573300,118.279675,99.66946958,99.69774268,77.1346298,,,,35.19461522,63.97466872
1400000US06037573401,200.3312746,220.2172171,270.2381647,174.0525638,,,283.3031694,190.1909938,178.1612063
1400000US06037573402,181.4315134,228.8913308,454.0390656,330.4181056,,,172.1413386,83.40764707,87.43715993
1400000US06037573403,112.8108503,129.5536558,175.7007757,277.3084613,,,350.8647027,,231.2828636
1400000US06037573601,275.7842912,413.7698191,498.3485032,186.4697642,,,,490.347692,209.1384591
1400000US06037573700,541.6857502,245.0139292,495.3363975,,,,55.41468692,80.23768614,450.1957707
1400000US06037573800,481.2101564,654.0611171,,753.2641626,,,,732.8260151,179.4285356
1400000US06037573902,213.2390496,,211.9802515,185.8511602,,,,,188.6557927
1400000US06037574000,563.129762,1068.753349,1206.403326,,,,,1188.087954,617.0160628
1400000US06037574100,650.6335756,1360.586495,905.3800187,765.8497812,,,,359.4591324,1130.77556
1400000US06037574201,482.6430425,271.5671184,377.849883,,,,,330.3367599,342.9460059
1400000US06037574202,236.567446,591.0547189,442.8807748,635.2837778,,,887.8707904,742.7612387,685.4082947
1400000US06037574300,966.995487,924.7285532,889.9309305,,,,,1014.101117,1052.731344
1400000US06037574400,480.8178239,874.7046194,922.7802936,1238.916222,,,,980.1577484,808.7193592
1400000US06037574500,326.9634486,575.4181736,757.4150751,,,,,486.1141203,79.84209227
1400000US06037574602,222.103534,415.4300198,,430.8416866,,,,359.6632295,244.3981181
1400000US06037574800,269.4202799,102.1646473,483.4580853,,,,103.7012479,95.98265632,76.87515228
1400000US06037574901,314.8719508,233.1670184,133.8210486,,,,32.51082629,30.60394942,295.7356702
1400000US06037574902,507.6061375,479.576307,695.2072883,,,,,395.3738249,468.027176
1400000US06037575001,517.981886,253.3700608,346.6836298,47.9559329,,,,,483.7061222
1400000US06037575002,326.6502231,288.5917698,399.5825102,517.4002094,,,362.4286072,400.9237861,403.7245508
1400000US06037575101,173.7960692,147.699966,160.1766408,215.2686582,,,,321.5639404,217.0575552
1400000US06037575102,342.3353713,471.1228842,260.9545123,77.66439402,,,,284.106289,642.2705893
1400000US06037575103,248.3305353,338.9025673,197.185736,291.4770017,,,,170.7380988,
1400000US06037575201,133.6380733,163.6042275,193.6545212,110.4410791,,,,159.5397403,208.3668928
1400000US06037575202,288.4085978,338.7274616,215.1516352,77.95487548,,,,197.2924809,511.4739514
1400000US06037575300,202.531992,143.2576853,179.6492581,,,,,169.6969938,200.0705772
1400000US06037575401,245.2329804,112.8404207,114.731358,235.6565675,,,180.2311351,164.5178519,186.8384814
1400000US06037575402,198.6379545,197.388784,137.1749806,557.3805037,,,90.55490248,394.7852659,64.47960884
1400000US06037575801,75.89914702,48.72532383,50.41891724,68.75065381,,,,,83.35784569
1400000US06037575802,274.8778981,152.5656627,140.6747387,189.2714452,,,,290.3234725,152.500198
1400000US06037575803,124.4746912,179.9620041,192.195328,96.10205148,,,,70.48347417,
1400000US06037575901,154.8990755,282.5362527,,64.60761191,,,,,181.5458074
1400000US06037575902,361.219522,106.5963367,271.8421205,,,,140.9739922,232.6871894,
1400000US06037576001,33.41890935,95.63321425,58.49838143,,,,101.0961278,,65.70415211
1400000US06037576200,293.9429007,234.3318795,347.2648879,,,,256.2881733,117.6891728,331.3013571
1400000US06037576301,294.5056917,371.0496559,361.4979357,,,,205.9643813,432.6285792,295.709014
1400000US06037576302,365.0405431,367.2536971,316.3179831,,,,240.9947041,366.2238459,
1400000US06037576401,184.7431569,223.1535057,209.5439872,,,,,204.9934753,238.6482072
1400000US06037576402,246.4051949,149.3337224,49.05936177,97.50155797,,,,159.1309208,
1400000US06037576403,527.7997126,487.7387406,455.4304855,314.6214187,,,,438.6192601,
1400000US06037576501,415.2489734,286.0769458,249.9485041,250.2032397,,,110.8242747,383.3949189,323.3079867
1400000US06037576502,278.6376689,263.5211241,206.6933073,282.5586944,,,,141.3493922,
1400000US06037576503,282.4950685,341.0079325,347.417878,,,,,427.5862443,198.8761707
1400000US06037576601,37.39311774,359.9546442,349.8644157,,,,,,380.4890457
1400000US06037576602,55.29631228,296.5161511,296.4778087,,,,,,263.4484732
1400000US06037576700,198.3284128,319.3688946,128.2887001,,,,,409.5831769,
1400000US06037576801,167.6695316,211.6420733,464.9725962,,,,305.8797192,261.9155387,209.4459224
1400000US06037576802,430.2249815,329.6213081,358.6832249,,,,,276.1089779,
1400000US06037576901,660.562717,643.9325832,549.0910357,,,,,609.9185374,
1400000US06037576903,349.0897801,256.4285918,299.0961233,421.9845203,,,,262.64105,285.9862878
1400000US06037576904,236.8727381,273.7889237,326.3985229,,,,,203.6624157,
1400000US06037577000,157.8668725,252.655068,224.89626,202.0214684,245.0751276,,,230.2214657,157.4165292
1400000US06037577100,583.5752516,546.2549709,592.2679288,308.2143579,,,60.79419776,417.9941254,416.3555462
1400000US06037577200,235.3327936,179.0554246,156.8783158,,,,58.87741537,231.5299175,123.5880858
1400000US06037577300,194.6917149,214.432969,273.0715845,,,,114.8078427,,224.4169861
1400000US06037577400,229.9644561,208.2653436,163.0018018,,,,,103.5349132,137.5546942
1400000US06037577501,144.6005522,205.6594724,191.786518,,,,212.8982311,173.7273207,188.8628041
1400000US06037577504,39.35283264,66.12423865,59.44881945,,,,,,29.73822657
1400000US06037577602,381.0132217,193.7104938,645.0810898,42.87135158,,,254.2606185,,97.16504163
1400000US06037577604,120.2409812,118.2725928,117.3833362,16.99226047,,,120.2409812,,85.09601552
1400000US06037577605,206.7737128,442.7455465,513.9902746,14.37265219,,,221.554108,200.1681636,132.4840328
1400000US06037577606,157.0991335,76.33561779,31.76316583,,,,100.2339241,,98.9843331
1400000US06037577700,257.752567,178.3261936,227.7567914,100.3473715,,,,155.594742,113.1583054
1400000US06037577800,393.006535,272.9445294,262.876413,346.2632547,,,,359.6319984,94.93027071
1400000US06037577900,516.9309387,893.1795834,913.7650943,100.4770134,,,948.2720974,914.5173657,365.5182538
1400000US06037578000,314.9446121,249.1493298,284.693144,433.5242306,,,422.7141673,373.2716058,209.1383159
1400000US06037578100,,1057.556131,,,,,,,503.909183
1400000US06037599000,185.9091809,92.55704511,57.1751513,47.36655607,,,296.3395608,190.831972,132.7433163
1400000US06037599100,170.1139745,,,548.6280102,673.0681231,,591.8496682,737.8256897,2758.983932
1400000US06037600100,426.9969663,109.8213912,84.50645376,144.1200204,,,38.84463231,177.6329461,198.5669137
1400000US06037600201,644.3437042,564.4618891,518.2804596,817.3078836,,,,483.6626669,640.0423402
1400000US06037600202,355.0045584,302.3767033,402.0866387,,,,205.8083691,119.9158338,15.78794153
1400000US06037600302,809.6829659,849.3989049,851.0479187,,,,,708.0707059,467.4275264
1400000US06037600303,608.390553,1037.334544,173.3942612,,,,,381.5134673,567.4794742
1400000US06037600304,752.5867626,663.6482667,453.5283917,,,,,871.1558343,537.7123558
1400000US06037600400,945.1670227,949.6611517,839.2297095,,,,1071.626044,953.4538718,148.8444862
1400000US06037600501,1121.979638,1005.606615,,,,,,887.1505726,1181.09081
1400000US06037600601,914.1949919,916.0221681,,,,,,759.4476961,
1400000US06037600602,1011.936818,909.6513378,846.0004384,,,,,,929.3953474
1400000US06037600702,474.5896151,722.474027,918.3457939,,,,904.2230498,405.4996228,696.4817104
1400000US06037600703,473.9502973,,,,,,452.8188932,396.0088789,
1400000US06037600704,527.5150497,425.3591688,433.773682,,,,,396.2043843,
1400000US06037600801,272.501177,393.4544508,416.4936667,,,,,441.290348,362.9065655
1400000US06037600802,718.3093803,496.9710689,511.4198337,,,,512.440232,504.412188,473.2301361
1400000US06037600902,442.2673632,424.0086432,399.5061408,275.887425,,,,240.7568276,527.8544896
1400000US06037600911,389.4462991,508.3724762,520.8697415,485.7922879,,,,630.2797105,381.066072
1400000US06037600912,266.1214837,246.2002029,246.6077006,322.7847565,,,316.305287,324.3343971,128.1536614
1400000US06037601001,326.9888714,308.8038025,303.2190367,336.9172382,,,345.6280489,281.3110826,318.595842
1400000US06037601002,558.2216138,274.2358174,513.6687334,812.0665791,,,,457.6890362,481.3319395
1400000US06037601100,1073.10119,1093.104229,1051.266574,918.1842233,,,,1140.668948,895.7960216
1400000US06037601202,468.175723,587.4838342,615.211522,720.3862294,,,821.0812835,799.264247,529.3620592
1400000US06037601211,383.2238275,284.2945685,136.2951948,209.7323993,,,,355.7157481,210.6873364
1400000US06037601212,530.4401023,616.0702754,251.7658758,619.3281662,,,,172.4039193,638.2634546
1400000US06037601301,637.2373795,724.0838221,732.1855794,,,,,868.4022819,916.3421758
1400000US06037601302,517.6577569,947.8328454,263.285324,311.5828821,,,304.1428959,76.15353112,133.9980038
1400000US06037601303,443.3565221,708.0472703,368.8369818,425.8050038,,,,706.1207095,318.637673
1400000US06037601401,387.5942053,348.4852438,417.017956,550.301185,,,,576.7178347,775.8584558
1400000US06037601402,355.779481,479.9734734,239.3667505,322.485973,,,553.5544302,290.6963614,440.5819064
1400000US06037601501,497.2498907,357.1823603,341.2061984,528.0039525,,,,503.8523493,508.8406686
1400000US06037601502,383.29432,328.0211554,933.3406782,956.2043757,,,,,829.0183664
1400000US06037601600,239.9306964,205.3552061,243.151949,798.1609064,,,,,509.0349075
1400000US06037601700,594.6904483,459.1753987,445.0086419,509.4298773,,,,471.237102,551.7488045
1400000US06037601801,898.0984115,910.3215245,806.2882298,,,,,1319.471624,585.1384225
1400000US06037601802,721.5235554,617.2804979,566.0424214,,,,319.923282,426.1198089,770.3142382
1400000US06037601900,655.5242432,863.7017087,741.0866706,1098.505011,,,845.8345104,948.7643683,1048.897279
1400000US06037602002,255.49218,366.0054931,259.6582978,354.870052,,,,,296.8642088
1400000US06037602003,203.747007,345.4484859,304.3338818,,,,,301.6229307,63.27554708
1400000US06037602103,492.046409,736.1790829,700.1368186,502.8049146,,,,575.2804892,392.1508567
1400000US06037602104,701.7282839,868.4010285,815.6254158,388.3965065,,,,876.8661,369.8833449
1400000US06037602105,505.9638846,703.8297676,279.4516124,380.6959219,,,756.6689865,185.7351874,448.7056757
1400000US06037602106,291.6540483,602.2467032,603.7461611,284.8742274,,,478.9651835,527.0030359,489.0802114
1400000US06037602201,477.4127067,696.8700611,667.7361615,561.797437,,,,,436.2050977
1400000US06037602202,438.9558665,364.7873746,254.2554728,443.5957014,,,,472.8832847,
1400000US06037602301,375.5465303,465.0308011,431.939447,655.7998569,,,,242.8073991,644.3725147
1400000US06037602302,290.5366314,382.8424871,498.4624184,579.593925,,,,,540.1247218
1400000US06037602402,424.6565043,566.1180709,622.6417649,646.1061696,,,568.8591595,692.3126585,59.8327903
1400000US06037602403,573.2076552,603.9711829,483.3255793,769.9783459,,,,644.7621572,596.2705019
1400000US06037602404,454.9462586,543.6144153,625.8157856,707.0951792,,,658.5291404,592.6473771,215.039362
1400000US06037602504,319.9135338,421.1995006,422.5832731,308.072729,502.3729999,,,,265.5287778
1400000US06037602505,174.8346166,132.2440649,161.7326702,75.30459707,,,9.626080925,62.55452533,
1400000US06037602506,559.5975982,860.3089143,923.1231038,897.1413471,,,,,344.0856348
1400000US06037602507,690.0933128,657.4796969,540.0927393,795.6679616,,,,793.4308005,
1400000US06037602510,238.5212894,424.5987678,276.5253046,362.3712887,,,,162.6670623,
1400000US06037602511,93.77501262,89.8512523,293.4826693,291.419118,,,209.5034488,,218.8898864
1400000US06037602512,518.599154,841.5793062,,842.0696398,,,,,
1400000US06037602513,230.3771468,614.7990267,831.097906,689.9255309,,,,889.168166,644.3346178
1400000US06037602601,273.4989271,193.2605339,784.0054434,451.9447964,,,,267.3281527,222.1115701
1400000US06037602602,659.0091732,694.5198702,822.7494638,871.4390958,,,,,855.1487008
1400000US06037602700,447.0361707,486.5831054,487.1049778,260.4311617,,,534.3438091,803.0129124,399.8550554
1400000US06037602801,573.9916129,749.3008059,1014.139405,700.1115815,,,,1003.231696,518.7594729
1400000US06037602802,414.5475013,203.054586,329.302241,335.615449,,,54.50050763,406.6367341,224.3003187
1400000US06037602900,727.5683409,798.124285,775.1224179,701.5917421,,,673.6193462,283.6142274,731.2519471
1400000US06037603004,481.2406575,337.1264924,519.7879369,,,,,227.1961361,121.2911845
1400000US06037603005,253.1401459,597.9838202,606.6274474,448.1088637,,,,389.1246739,197.8215695
1400000US06037603006,437.7480857,442.8227261,471.4134916,,,,,120.9492102,502.9945514
1400000US06037603007,747.1710812,634.5869201,564.8216512,923.6745333,,,667.949416,826.7460436,855.3086244
1400000US06037603008,346.3968767,220.5965613,535.6056871,455.256419,,,,148.359583,247.8699501
1400000US06037603101,441.2354871,574.2144038,569.6969639,,,,484.7401529,633.8334624,584.7292448
1400000US06037603102,204.7535772,506.3598996,455.3759195,455.1006453,,,,138.392756,407.3137801
1400000US06037603200,399.0852248,441.2269981,513.7112034,464.2861918,,,151.0860081,145.2461234,465.2297639
1400000US06037603301,356.1274621,296.7051788,342.1617081,559.568437,,,425.5351771,259.5042083,190.2863997
1400000US06037603302,684.5161873,595.1745832,552.1595697,708.4228486,,,,489.9208911,567.6347222
1400000US06037603400,337.683994,535.2499424,513.811735,793.9704037,,,,280.2666448,282.731003
1400000US06037603500,405.8347839,540.4864277,539.2128663,605.5473113,,,305.5878485,613.2127304,
1400000US06037603600,597.926076,601.4884656,664.7752991,,,,,769.7301266,
1400000US06037603702,359.9912614,646.2973435,540.4723513,289.5099021,,,,396.0907352,340.4941661
1400000US06037603703,390.1440274,442.0678374,207.5016863,,,,,501.6542199,
1400000US06037603705,331.1308693,479.1026422,490.9545026,561.4730919,,,,210.4089941,456.9685653
1400000US06037603706,294.4298115,452.9054205,437.0860444,419.8816193,,,,434.1647536,157.0726863
1400000US06037603801,297.2325334,211.8143726,236.1005928,344.1897943,,,,228.5808426,288.306527
1400000US06037603802,248.005642,351.1251799,364.1195611,347.9705413,,,,,63.06067624
1400000US06037603901,377.8351828,232.7979332,558.0560991,570.3029437,,,201.2285937,407.9552439,298.3501224
1400000US06037603902,245.5899222,280.6953073,314.2197689,400.5104021,,,655.6949098,138.4981504,145.1273622
1400000US06037604001,344.1677572,233.6004904,497.9699709,623.1989484,,,,172.5302847,487.0380453
1400000US06037604002,236.6931583,436.6739131,355.5853522,,,,,166.5645034,118.4744739
1400000US06037604101,184.5546298,71.89084361,85.31414964,,,,,,
1400000US06037604102,272.3435009,215.702177,249.4634912,294.2790219,,,,,
1400000US06037604200,617.8825158,871.5352914,908.9024099,,,,,484.660322,748.298976
1400000US06037609900,643.4345341,585.6975537,652.0330063,,,,616.0811682,642.1633339,643.4328946
1400000US06037620001,173.7715638,146.2845895,134.8917954,124.7353529,,,,78.16712036,123.4629257
1400000US06037620002,112.464696,257.9871363,247.3081891,289.9034696,,,,98.68137773,168.2889784
1400000US06037620101,190.6476887,41.45479141,38.06248329,31.06971537,,,49.59954471,269.8458001,291.0658978
1400000US06037620102,145.4102855,255.4399247,300.8206878,255.4623684,,,107.5262376,158.0415306,351.9151021
1400000US06037620201,113.3787925,212.6879847,180.2280754,247.1058857,,,173.0059445,,220.5314729
1400000US06037620301,242.8197782,105.1159651,132.1420579,,,,,,198.5843023
1400000US06037620303,161.0887636,316.0592681,370.7559893,157.4278665,,,55.55063111,225.8407275,247.0238055
1400000US06037620305,115.284801,162.1888986,170.8526969,125.8279546,,,282.4823982,,112.1305169
1400000US06037620400,135.2832855,250.4000792,55.3753136,211.4586355,,,55.50299581,53.62207717,71.78064485
1400000US06037620501,261.1900532,584.4198672,596.79487,669.0753907,,,,,739.3545578
1400000US06037620521,421.0976468,449.6308106,535.7718959,614.500859,,,,572.4804205,384.3779845
1400000US06037620522,401.3395655,151.2575267,355.921615,168.1269168,,,,197.073462,
1400000US06037620601,270.3160633,380.9852986,508.7568305,183.0987086,,,,167.1839668,424.1178964
1400000US06037620602,189.7328431,198.9431572,202.0235546,163.0713224,,,,210.9116455,78.91415335
1400000US06037620701,174.2220065,150.5479855,137.0401442,128.1538044,,,252.5444281,,177.853866
1400000US06037620703,133.28789,235.974163,213.7050506,,,,,,161.7581246
1400000US06037620704,143.029875,,,,,,,,63.1014101
1400000US06037620801,254.5177226,199.497717,120.4768194,,,,153.6686724,200.2754421,291.6453936
1400000US06037620802,312.659093,308.0077216,228.1252706,268.6712104,,,294.1629525,352.6470635,88.07799756
1400000US06037620901,182.4101671,210.5024425,384.9821777,,,,,234.9190697,274.6895543
1400000US06037620904,128.9396304,106.5759678,34.26530466,,,,201.138566,,132.9096711
1400000US06037621001,134.4107156,218.5009561,118.2445916,,,,,160.9564287,179.0154654
1400000US06037621005,129.0076864,32.72986053,86.27341257,48.63626334,,,,247.5916262,89.99759914
1400000US06037621102,135.2131042,179.9509082,190.6224147,71.2958452,,,,79.06048764,141.7992494
1400000US06037621104,82.52840427,173.0071743,105.3144337,65.38324532,,,181.5544744,42.55588177,43.60813779
1400000US06037621201,404.2131126,471.7631573,402.7314763,,,,,205.9514029,282.2397044
1400000US06037621204,61.27653596,267.062527,213.3002635,385.448923,,,207.3846872,236.0558822,242.3325982
1400000US06037621301,350.8086699,446.9048022,483.2871751,295.8071527,,,483.5467012,235.9814258,402.870869
1400000US06037621324,103.7189185,279.1843185,216.1969698,217.6486949,,,169.3333827,312.6023833,73.31209495
1400000US06037621326,175.5758673,270.1022806,344.7172628,,,,252.8406535,318.7337052,358.0229338
1400000US06037621400,378.1594618,458.7683812,523.4920912,,,,,180.5568631,184.8573128
1400000US06037650001,648.3057886,523.4934858,567.5616557,868.7222435,,,903.1955496,586.1080553,725.2487034
1400000US06037650003,215.3442434,80.07679747,95.76422069,,,,,101.8367597,
1400000US06037650004,381.3302059,82.82119476,469.7129921,126.5440499,,,,266.6518934,315.4454679
1400000US06037650101,261.6196165,376.6821364,336.8620782,264.9071271,,,280.0832076,234.3981326,214.0500153
1400000US06037650102,504.0979948,457.3122119,503.3677499,,,,,344.9995667,307.5437761
1400000US06037650200,568.8682681,480.4882874,506.3223571,576.6103405,,,,1115.699162,570.463314
1400000US06037650300,245.7239862,349.3570678,251.3068302,10.9459929,,,,264.0561269,155.1615431
1400000US06037650401,233.6422368,308.8386233,415.2344524,321.4999089,278.0308978,,591.09523,181.7320204,283.3809334
1400000US06037650501,219.0119565,344.3589017,358.2234141,,,,,,284.2283467
1400000US06037650502,142.3241281,217.5074679,295.5833746,,,,,171.9574423,167.8625593
1400000US06037650603,237.2467799,382.2499608,,,,,,107.6997859,129.7472782
1400000US06037650604,386.188156,459.1933696,536.2326518,,,,,502.3056734,
1400000US06037650605,94.0746989,238.9099312,244.7470329,,,,,174.9240641,
1400000US06037650606,299.8611381,500.6702405,317.6040852,533.633862,,,,563.1702964,
1400000US06037650607,368.4867998,409.703358,365.260015,526.476639,,,467.4785612,401.095483,476.6054619
1400000US06037650701,367.8434021,477.2822311,293.0931052,,,,,,302.6244625
1400000US06037650702,286.1502047,34.19113646,37.70992372,20.23244789,,,,67.98336683,100.8769161
1400000US06037650801,328.0548464,247.0300426,231.7673387,479.8538251,,,,,371.3654629
1400000US06037650802,185.2147345,149.088295,186.162239,232.6392725,,,,285.9321112,89.84950821
1400000US06037650901,316.9128369,294.025961,254.215478,561.9820172,,,255.107989,91.06392181,422.8392376
1400000US06037650903,297.7305628,434.3451512,286.8563309,555.6213877,,,351.2320957,111.7572943,208.5415845
1400000US06037650904,124.7684449,248.5749448,253.4582618,252.913007,,,231.450002,96.04699378,42.1716369
1400000US06037651001,306.8062789,398.9256437,294.8987188,626.1384315,,,,240.8921255,484.6097845
1400000US06037651002,439.3361027,489.4062876,433.4082953,600.692807,,,,290.1105903,689.7976538
1400000US06037651101,292.3613233,484.841461,395.8969557,450.5789218,,,253.1053965,579.5720559,497.7740619
1400000US06037651102,228.7487466,50.79707384,426.9021776,112.0688558,,,441.7999852,102.3327287,10.38754257
1400000US06037651201,202.3621911,314.3191023,354.9368746,,,,,364.9694513,154.0548197
1400000US06037651221,263.8282513,180.4759564,203.0443133,,,,,272.8401441,140.8067075
1400000US06037651222,163.2527174,250.768084,207.0594663,,,,,,114.1666598
1400000US06037651302,156.0770185,161.7219009,233.3772701,,,,,212.0617439,87.3382535
1400000US06037651304,214.181364,491.8614329,488.7134942,,,,,294.8376464,396.8509649
1400000US06037651401,317.5596592,321.1935209,215.8057944,,,,309.6783544,,375.9442709
1400000US06037651402,244.2452621,146.8669921,141.1546887,,,,,207.0431332,556.7314531
1400000US06037670001,288.8801073,500.9129777,463.9006624,452.8503037,,,440.2513869,366.0703058,368.1168563
1400000US06037670002,379.3225148,333.4751279,292.4109246,343.3433653,,,28.12208762,289.3312162,207.4856716
1400000US06037670003,412.7666162,319.3439175,460.9077885,553.8458867,,,253.9843244,410.054115,163.6051329
1400000US06037670101,318.0016205,206.832484,170.2976767,204.0263876,,,471.7634705,437.0995074,203.44407
1400000US06037670102,323.1947943,333.7304779,364.4187301,164.3926384,,,,170.5434206,237.7450288
1400000US06037670201,184.5202517,121.9395393,,,,,256.0164281,119.5948034,186.0348346
1400000US06037670202,192.0984123,96.00617434,,,,,73.13863918,57.84179866,183.4769766
1400000US06037670324,64.39208411,36.29426922,48.53250093,,,,,28.50571009,8.102248194
1400000US06037670326,94.17862466,,,,,,,,13.77949716
1400000US06037670328,76.52534165,49.40306143,34.83722798,,,,,,114.9824502
1400000US06037670405,256.2469246,119.0032608,577.6423233,,,,45.90789297,142.3503217,116.7503079
1400000US06037670406,303.5519743,119.0736814,,,,,142.1812699,,319.6599164
1400000US06037670407,464.9209149,,278.248647,,,,,110.3425277,
1400000US06037670413,174.4064619,,338.4253649,,,,,,218.5389955
1400000US06037670416,119.2367202,104.3318302,23.46300719,,,,,,17.51618477
1400000US06037670417,517.1003216,160.5260028,257.4456432,,,,147.7330631,234.4711237,422.9468173
1400000US06037670418,320.2960459,300.752665,,,,,,283.3556986,282.3034463
1400000US06037670500,462.2860072,,,644.5696043,,,,,467.8738939
1400000US06037670603,194.8136054,368.8885411,,,,396.9758442,365.9752305,171.0639393,41.53714462
1400000US06037670604,169.3857898,184.7695724,,,515.403314,,151.2589426,305.006023,258.4738063
1400000US06037670701,348.9402649,245.5806583,254.5522859,278.801876,,,,355.9482518,371.5383571
1400000US06037670702,243.1213467,14.0203408,20.9504888,,,,,175.0128466,36.32014825
1400000US06037700101,188.1745296,273.5263311,162.3437939,118.8433068,,,,271.9546372,102.9192096
1400000US06037700102,476.0746927,548.1580637,335.5649501,217.347303,,,535.8293502,93.65549617,245.1893389
1400000US06037700200,207.6725664,482.6912927,477.3887374,,,,,276.8207313,486.9035756
1400000US06037700300,164.1222428,164.622783,156.7932668,108.1005537,,,168.5777265,,
1400000US06037700400,459.9016426,391.9775311,459.9441924,173.2232891,,,80.64674079,749.0483276,60.33284595
1400000US06037700501,408.5895992,227.0478392,469.5895898,,,,132.684739,407.0740157,442.4665333
1400000US06037700502,412.8650583,367.9057472,531.0329286,,,,,503.7364757,521.4480868
1400000US06037700600,296.2896421,,,,,,,,95.44367171
1400000US06037700700,301.3216567,92.69807409,214.9128204,,,,222.2301029,11.01371518,4.482614236
1400000US06037700801,210.4504426,151.5124903,100.050216,58.29167277,,,355.2866138,105.5745058,120.3894841
1400000US06037700802,351.9761538,254.8788462,345.2007584,361.303596,,,,360.5639683,
1400000US06037700901,263.5549769,239.6971431,225.4829114,428.0331046,,,224.8206872,576.6525795,314.4897757
1400000US06037700902,225.1443965,362.802797,186.6880083,,,,,481.3975263,195.2107393
1400000US06037701000,276.8456193,196.5372961,284.5250257,285.4502179,,,202.0075845,282.4373259,59.86295166
1400000US06037701201,1209.55211,1180.453508,1041.990902,,,,1200.899434,,1092.87117
1400000US06037701202,863.5236412,1111.44812,1014.321364,734.7496819,,,,,1052.967166
1400000US06037701302,442.6523247,519.5642705,257.8290383,,,,882.8205222,252.9417756,407.6241445
1400000US06037701304,296.0164837,561.9151405,396.8785954,,,,29.00314671,378.2153488,725.2758236
1400000US06037701402,218.103527,227.6562306,220.9653103,,,,,175.2168542,3.155308906
1400000US06037701501,595.3115321,639.2649615,708.5261896,,,,,361.317885,874.3189721
1400000US06037701502,486.7675548,456.9876961,434.8606649,,,,629.7255642,525.4797408,607.8273038
1400000US06037701601,310.6966539,323.4554301,347.4470639,,,,309.124213,,560.5546243
1400000US06037701602,416.029372,381.6280423,270.9782293,547.4072495,,,688.6592675,321.7435132,215.7478388
1400000US06037701701,335.1752403,202.4964862,139.3489716,103.3731582,,,,366.1064368,342.4318559
1400000US06037701702,288.4131455,286.3910615,343.1172318,251.786555,,,380.6610633,313.9636448,547.4367949
1400000US06037701801,242.678947,428.4331784,423.0265999,373.0155496,,,433.8919108,471.7412114,293.3474273
1400000US06037701802,242.4964567,215.8190958,277.3444338,290.9779926,,,412.8614091,177.2383697,54.33182562
1400000US06037701902,64.128571,170.9713827,379.0222658,540.0327555,,,228.2720332,283.335876,261.5286007
1400000US06037702002,114.3735086,187.5632366,169.2852364,134.3466512,,,,209.1545912,88.38830913
1400000US06037702102,230.5650242,128.8668075,140.3242537,143.3924768,,,,232.347989,90.20601828
1400000US06037702201,398.2909663,353.6199513,189.6976368,,,,256.7210539,447.4924084,456.5571302
1400000US06037702202,237.2358361,312.8271808,183.4243683,,,,321.2777028,,242.7790817
1400000US06037702300,413.8318198,351.5715889,474.1846238,660.7291936,,,,535.2912372,260.1058387
1400000US06037702400,212.5438608,220.2760125,228.0425896,172.922032,,,206.8259405,327.3024562,154.9398726
1400000US06037702501,159.9792014,300.5454819,277.2631816,501.7231364,,,,675.4085257,47.75613336
1400000US06037702502,350.1117419,86.30648574,50.01243123,86.43376201,,,,190.4548086,65.18461698
1400000US06037702600,276.9083135,304.2513828,277.1377885,393.739022,,,352.5521528,357.1387302,63.81603971
1400000US06037702700,147.9462889,195.6375102,166.1229357,124.2180545,,,388.0449931,144.2450938,82.07413278
1400000US06037702801,169.5219114,223.627358,199.6727252,156.6244731,,,82.60080427,127.958097,178.1380858
1400000US06037702802,487.368971,310.9957526,261.1367613,327.9574379,,,304.6282013,296.295569,281.3471936
1400000US06037702803,234.7716859,508.2242424,611.4125125,513.301032,,,510.3227301,699.963022,288.7523942
1400000US06037702900,150.0088142,15.21429631,,,,,,,125.2150862
1400000US06037703002,532.5834595,191.745068,249.0156101,364.7116247,,,,458.6662932,186.4327172
1400000US06037703003,185.6720485,441.7808148,481.6464488,481.2672462,,,,454.8910942,335.0780124
1400000US06037703100,453.5853896,293.3028859,167.5161979,424.2511608,,,,229.7678078,95.64428844
1400000US06037703200,350.5155654,1024.930208,943.140869,,,,,1023.740059,738.6617401
1400000US06037800101,338.0862894,197.4196905,260.2355633,,,244.6624228,48.53956769,64.10742119,116.9675075
1400000US06037800103,130.4195371,67.77168611,163.2012148,39.90314657,,,157.5276823,,52.96106253
1400000US06037800104,117.9108517,227.7394368,458.713997,223.0916737,,187.777099,110.2117592,188.6240817,23.64409676
1400000US06037800202,352.8642935,396.3217408,151.6961898,,221.6974528,130.2684441,103.3081545,68.50738189,278.68104
1400000US06037800204,584.3310808,191.125158,298.9892171,188.4721067,,,588.020736,443.002678,630.7212756
1400000US06037800205,217.598394,162.8840088,80.16911218,,,,195.3280703,,177.3311249
1400000US06037800206,342.1224577,612.1425342,617.2163975,608.9386099,,,489.1350265,352.2962467,348.8641272
1400000US06037800324,270.3205446,373.8526262,259.4896471,402.9882136,,,335.6339608,335.0440703,388.7367904
1400000US06037800325,324.3151506,360.5935276,458.2058708,,,,330.2925157,686.1047834,541.9415637
1400000US06037800328,221.7970558,127.7600025,19.18535586,,,97.58375869,,170.6973034,140.0212324
